,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,25.Mar 2020 10:05:17,tao,51.1,43.05,61.39,1.1976,411.0,30000,0,Close,True
1,25.Mar 2020 10:06:30,tao,51.25,43.05,61.78,1.2015,406.0,30000,0,Close,True
2,25.Mar 2020 10:07:38,tao,51.4,43.0,61.98,1.2031,403.94,30000,0,Close,True
3,25.Mar 2020 10:08:55,tao,51.04,42.85,61.98,1.2082,405.12,30000,0,Close,True
4,25.Mar 2020 10:10:02,tao,50.95,43.35,62.02,1.2062,403.06,30000,0,Close,True
5,25.Mar 2020 10:11:08,tao,51.9,43.8,62.57,1.2001,406.84,30000,0,Close,True
6,25.Mar 2020 10:12:17,tao,52.25,44.05,63.43,1.2066,408.3,30000,0,Close,True
7,25.Mar 2020 10:13:26,tao,52.15,43.95,63.44,1.2086,406.5,30000,0,Close,True
8,25.Mar 2020 10:14:38,tao,53.3,44.8,63.95,1.1971,407.0,30000,0,Close,True
9,25.Mar 2020 10:15:44,tao,53.65,45.1,64.18,1.1945,400.25,30000,0,Close,True
10,25.Mar 2020 10:16:51,tao,53.25,44.85,64.26,1.2016,403.62,30000,0,Close,True
11,25.Mar 2020 10:17:59,tao,52.9,44.5,64.06,1.2051,408.46,30000,0,Close,True
12,25.Mar 2020 10:19:05,tao,52.95,44.75,63.67,1.1974,406.94,30000,0,Close,True
13,25.Mar 2020 10:20:21,tao,52.85,44.8,63.53,1.1961,405.17,30000,0,Close,True
14,25.Mar 2020 10:21:29,tao,52.5,44.35,63.44,1.2019,411.08,30000,0,Close,True
15,25.Mar 2020 10:22:36,tao,52.9,44.5,63.71,1.2002,404.0,30000,0,Close,True
16,25.Mar 2020 10:23:43,tao,53.05,44.7,64.35,1.2061,407.61,30000,0,Close,True
17,25.Mar 2020 10:25:01,tao,53.25,44.25,64.84,1.2139,408.0,30000,0,Close,True
18,25.Mar 2020 10:26:12,tao,53.1,44.1,64.89,1.2173,414.0,30000,0,Close,True
19,25.Mar 2020 10:27:22,tao,52.7,43.95,64.57,1.2183,417.2,30000,0,Close,True
20,25.Mar 2020 10:28:32,tao,53.35,44.32,64.12,1.2024,413.91,30000,0,Close,True
21,25.Mar 2020 10:31:00,tao,53.05,44.2,64.03,1.2052,410.0,30000,0,Close,True
22,25.Mar 2020 10:32:10,tao,53.1,44.1,63.93,1.204,406.0,30000,0,Close,True
23,25.Mar 2020 10:33:19,tao,53.6,44.32,63.71,1.1941,405.9,30000,0,Close,True
24,25.Mar 2020 10:34:27,tao,53.35,44.25,63.24,1.1908,407.0,30000,0,Close,True
25,25.Mar 2020 10:35:39,tao,53.3,44.15,63.06,1.1895,406.0,30000,0,Close,True
26,25.Mar 2020 10:36:58,tao,53.35,44.3,63.18,1.1896,400.0,30000,0,Close,True
27,25.Mar 2020 10:38:06,tao,53.95,44.65,63.4,1.1839,394.35,30000,0,Close,True
28,25.Mar 2020 10:39:16,tao,53.95,44.8,63.7,1.187,393.95,30000,0,Close,True
29,25.Mar 2020 10:40:30,tao,53.71,44.65,63.56,1.1886,388.0,30000,0,Close,True
30,25.Mar 2020 10:41:43,tao,53.15,44.15,62.97,1.1898,382.0,30000,0,Close,True
31,25.Mar 2020 10:42:55,tao,53.05,44.15,62.84,1.1891,383.0,30000,0,Close,True
32,25.Mar 2020 10:44:06,tao,53.05,44.31,63.34,1.1948,385.97,30000,0,Close,True
33,25.Mar 2020 10:45:12,tao,53.15,44.4,63.3,1.1926,384.5,30000,0,Close,True
34,25.Mar 2020 10:46:28,tao,53.25,44.3,63.25,1.1916,385.19,30000,0,Close,True
35,25.Mar 2020 10:47:39,tao,52.3,43.8,62.64,1.1967,394.0,30000,0,Close,True
36,25.Mar 2020 10:48:51,tao,52.2,43.75,62.41,1.1949,396.44,30000,0,Close,True
37,25.Mar 2020 10:49:58,tao,51.9,43.55,62.21,1.1968,395.0,30000,0,Close,True
38,25.Mar 2020 10:51:06,tao,51.65,43.44,61.93,1.1964,396.36,30000,0,Close,True
39,25.Mar 2020 10:52:13,tao,51.5,43.35,61.71,1.1955,390.28,30000,0,Close,True
40,25.Mar 2020 10:53:19,tao,51.95,43.8,61.62,1.1861,389.0,30000,0,Close,True
41,25.Mar 2020 10:54:28,tao,51.65,43.7,61.77,1.1922,390.0,30000,0,Close,True
42,25.Mar 2020 10:55:39,tao,51.5,43.55,61.79,1.1952,390.73,30000,0,Close,True
43,25.Mar 2020 10:56:45,tao,51.55,43.7,61.7,1.1923,388.5,30000,0,Close,True
44,25.Mar 2020 10:57:53,tao,52.15,44.2,62.48,1.1933,383.43,30000,0,Close,True
45,25.Mar 2020 10:59:06,tao,52.15,44.2,63.06,1.2014,377.0,30000,0,Close,True
46,25.Mar 2020 11:00:18,tao,52.28,44.35,63.03,1.1985,375.64,30000,0,Close,True
47,25.Mar 2020 11:01:25,tao,51.8,44.15,62.85,1.2027,379.06,30000,0,Close,True
48,25.Mar 2020 11:02:34,tao,52.0,44.2,62.7,1.198,380.0,30000,0,Close,True
49,25.Mar 2020 11:03:46,tao,51.65,43.99,62.0,1.1934,380.0,30000,0,Close,True
50,25.Mar 2020 11:04:59,tao,51.85,44.3,62.2,1.1919,379.94,30000,0,Close,True
51,25.Mar 2020 11:06:07,tao,51.75,44.1,62.68,1.2012,380.01,30000,0,Close,True
52,25.Mar 2020 11:07:15,tao,51.35,43.85,62.07,1.1988,375.18,30000,0,Close,True
53,25.Mar 2020 11:08:25,tao,51.35,43.92,62.29,1.2014,376.43,30000,0,Close,True
54,25.Mar 2020 11:09:33,tao,50.7,43.48,61.8,1.2049,375.0,30000,0,Close,True
55,25.Mar 2020 11:10:45,tao,50.4,43.4,61.52,1.2049,377.65,30000,0,Close,True
56,25.Mar 2020 11:12:04,tao,50.9,43.8,61.67,1.1985,381.0,30000,0,Close,True
57,25.Mar 2020 11:13:17,tao,51.15,43.95,61.9,1.1979,387.0,30000,0,Close,True
58,25.Mar 2020 11:14:25,tao,50.95,43.66,62.21,1.2067,382.0,30000,0,Close,True
59,25.Mar 2020 11:15:34,tao,50.9,43.7,62.16,1.2063,381.0,30000,0,Close,True
60,25.Mar 2020 11:16:53,tao,50.7,43.55,61.85,1.2051,389.26,30000,0,Close,True
