,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,31.Jan 2020 08:02:11,tao,16.76,16.82,16.79,1.0001,46.57,30000,0,Close,True
1,31.Jan 2020 08:07:17,tao,16.75,16.85,16.84,1.0018,46.57,30000,0,Close,True
2,31.Jan 2020 08:12:24,tao,16.85,16.85,16.83,0.9992,46.57,30000,0,Close,True
3,31.Jan 2020 08:17:31,tao,16.8,16.82,16.76,0.998,46.57,30000,0,Close,True
4,31.Jan 2020 08:22:36,tao,16.85,16.85,16.84,0.9996,46.57,30000,0,Close,True
5,31.Jan 2020 08:27:43,tao,16.85,16.86,16.86,1.0002,46.57,30000,0,Close,True
6,31.Jan 2020 08:32:49,tao,16.8,16.85,16.76,0.9974,46.57,30000,0,Close,True
7,31.Jan 2020 08:38:01,tao,16.8,16.86,16.77,0.9977,46.57,30000,0,Close,True
8,31.Jan 2020 08:43:07,tao,16.7,16.8,16.67,0.9969,46.57,30000,0,Close,True
9,31.Jan 2020 08:48:13,tao,16.75,16.8,16.69,0.9966,46.57,30000,0,Close,True
10,31.Jan 2020 08:53:19,tao,16.81,16.87,16.84,1.0001,46.57,30000,0,Close,True
11,31.Jan 2020 08:58:25,tao,16.8,16.85,16.75,0.997,48.15,30000,0,Close,True
12,31.Jan 2020 09:03:30,tao,16.8,16.86,16.73,0.996,48.15,30000,0,Close,True
13,31.Jan 2020 09:09:15,tao,16.8,16.88,16.68,0.9936,48.55,30000,0,Close,True
14,31.Jan 2020 09:14:42,tao,16.79,16.86,16.69,0.9946,48.55,30000,0,Close,True
15,31.Jan 2020 09:20:09,tao,16.75,16.85,16.59,0.9916,48.5,30000,0,Close,True
16,31.Jan 2020 09:25:14,tao,16.75,16.81,16.57,0.9915,48.5,30000,0,Close,True
17,31.Jan 2020 09:30:20,tao,16.76,16.83,16.57,0.9909,48.62,30000,0,Close,True
18,31.Jan 2020 09:35:25,tao,16.83,16.87,16.57,0.9887,49.54,30000,0,Close,True
19,31.Jan 2020 09:40:30,tao,16.83,16.85,16.57,0.9891,49.45,30000,0,Close,True
20,31.Jan 2020 09:45:36,tao,17.0,17.0,17.16,1.0064,50.78,30000,0,Close,True
21,31.Jan 2020 09:50:42,tao,17.05,17.05,17.2,1.006,51.0,30000,0,Close,True
22,31.Jan 2020 09:55:48,tao,17.25,17.17,17.34,1.005,51.0,30000,0,Close,True
23,31.Jan 2020 10:00:52,tao,17.23,17.12,17.53,1.0139,50.76,30000,0,Close,True
24,31.Jan 2020 10:06:04,tao,17.25,17.12,17.49,1.0119,51.77,30000,0,Close,True
25,31.Jan 2020 10:11:11,tao,17.21,17.22,17.43,1.0086,51.97,30000,0,Close,True
26,31.Jan 2020 10:16:16,tao,17.45,17.26,17.86,1.0195,52.49,30000,0,Close,True
27,31.Jan 2020 10:21:23,tao,17.55,17.27,17.97,1.0215,52.3,30000,0,Close,True
28,31.Jan 2020 10:26:29,tao,17.65,17.37,18.14,1.0241,52.1,30000,0,Close,True
29,31.Jan 2020 10:31:36,tao,17.6,17.33,17.98,1.0197,52.8,30000,0,Close,True
30,31.Jan 2020 10:36:51,tao,17.53,17.27,17.78,1.0145,52.44,30000,0,Close,True
31,31.Jan 2020 10:41:57,tao,17.64,17.37,18.11,1.0231,52.4,30000,0,Close,True
32,31.Jan 2020 10:47:03,tao,17.65,17.35,18.05,1.021,52.75,30000,0,Close,True
33,31.Jan 2020 10:52:11,tao,17.67,17.32,18.09,1.0226,52.9,30000,0,Close,True
34,31.Jan 2020 10:57:18,tao,17.7,17.37,18.2,1.0253,52.95,30000,0,Close,True
35,31.Jan 2020 11:02:23,tao,17.75,17.42,18.3,1.0272,53.1,30000,0,Close,True
36,31.Jan 2020 11:07:29,tao,17.75,17.43,18.3,1.027,53.03,30000,0,Close,True
37,31.Jan 2020 11:12:36,tao,17.8,17.45,18.3,1.0255,53.07,30000,0,Close,True
38,31.Jan 2020 11:17:43,tao,17.8,17.45,18.3,1.0255,53.67,30000,0,Close,True
39,31.Jan 2020 11:22:49,tao,17.8,17.42,18.33,1.0273,52.66,30000,0,Close,True
40,31.Jan 2020 11:28:19,tao,17.77,17.45,18.35,1.0281,52.91,30000,0,Close,True
41,31.Jan 2020 11:33:27,tao,17.7,17.39,18.15,1.023,53.3,30000,0,Close,True
42,31.Jan 2020 11:38:56,tao,17.81,17.47,18.37,1.0276,53.66,30000,0,Close,True
43,31.Jan 2020 11:44:05,tao,17.75,17.47,18.34,1.0278,53.01,30000,0,Close,True
44,31.Jan 2020 11:49:11,tao,17.85,17.57,18.52,1.0307,52.3,30000,0,Close,True
45,31.Jan 2020 11:54:17,tao,17.77,17.52,18.17,1.0199,52.7,30000,0,Close,True
46,31.Jan 2020 11:59:23,tao,17.6,17.42,17.93,1.0161,52.35,30000,0,Close,True
47,31.Jan 2020 12:04:29,tao,17.69,17.47,18.04,1.0175,52.42,30000,0,Close,True
48,31.Jan 2020 12:09:34,tao,17.62,17.4,17.8,1.011,52.65,30000,0,Close,True
49,31.Jan 2020 12:14:43,tao,17.64,17.42,17.82,1.011,53.18,30000,0,Close,True
50,31.Jan 2020 12:19:49,tao,17.7,17.42,17.89,1.0124,53.08,30000,0,Close,True
51,31.Jan 2020 12:24:56,tao,17.79,17.51,18.09,1.0166,53.52,30000,0,Close,True
52,31.Jan 2020 12:30:03,tao,17.8,17.55,18.2,1.0199,53.13,30000,0,Close,True
53,31.Jan 2020 12:35:10,tao,17.82,17.57,18.27,1.0218,53.95,30000,0,Close,True
54,31.Jan 2020 12:40:16,tao,17.84,17.57,18.17,1.0175,54.85,30000,0,Close,True
55,31.Jan 2020 12:45:33,tao,18.0,17.61,18.53,1.0271,54.58,30000,0,Close,True
56,31.Jan 2020 12:50:38,tao,18.19,17.77,18.84,1.0319,55.25,30000,0,Close,True
57,31.Jan 2020 12:55:54,tao,18.08,17.7,18.53,1.0238,54.86,30000,0,Close,True
58,31.Jan 2020 13:01:00,tao,18.22,17.75,18.97,1.0365,54.54,30000,0,Close,True
59,31.Jan 2020 13:06:06,tao,18.12,17.67,18.74,1.0314,54.74,30000,0,Close,True
60,31.Jan 2020 13:11:12,tao,18.05,17.65,18.65,1.0299,55.22,30000,0,Close,True
