,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,21.Dec 2019 08:00:42,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,True
1,21.Dec 2019 08:05:50,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
2,21.Dec 2019 08:10:54,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
3,21.Dec 2019 08:15:58,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
4,21.Dec 2019 08:21:02,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
5,21.Dec 2019 08:26:06,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
6,21.Dec 2019 08:31:11,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
7,21.Dec 2019 08:36:15,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
8,21.Dec 2019 08:41:19,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
9,21.Dec 2019 08:46:24,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
10,21.Dec 2019 08:51:28,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
11,21.Dec 2019 08:56:32,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
12,21.Dec 2019 09:01:38,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
13,21.Dec 2019 09:06:42,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
14,21.Dec 2019 09:11:46,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
15,21.Dec 2019 09:16:50,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
16,21.Dec 2019 09:21:55,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
17,21.Dec 2019 09:26:59,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
18,21.Dec 2019 09:32:04,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
19,21.Dec 2019 09:37:08,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
20,21.Dec 2019 09:42:12,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
21,21.Dec 2019 09:47:17,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
22,21.Dec 2019 09:52:21,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
23,21.Dec 2019 09:57:26,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
24,21.Dec 2019 10:02:30,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
25,21.Dec 2019 10:07:35,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
26,21.Dec 2019 10:12:39,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
27,21.Dec 2019 10:17:43,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
28,21.Dec 2019 10:22:48,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
29,21.Dec 2019 10:27:52,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
30,21.Dec 2019 10:32:56,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
31,21.Dec 2019 10:38:02,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
32,21.Dec 2019 10:43:06,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
33,21.Dec 2019 10:48:11,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
34,21.Dec 2019 10:53:15,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
35,21.Dec 2019 10:58:19,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
36,21.Dec 2019 11:03:23,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
37,21.Dec 2019 11:08:28,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
38,21.Dec 2019 11:13:32,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
39,21.Dec 2019 11:18:36,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
40,21.Dec 2019 11:23:40,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
41,21.Dec 2019 11:28:46,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
42,21.Dec 2019 11:33:50,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
43,21.Dec 2019 11:38:54,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
44,21.Dec 2019 11:43:58,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
45,21.Dec 2019 11:49:03,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
46,21.Dec 2019 11:54:07,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
47,21.Dec 2019 11:59:11,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
48,21.Dec 2019 12:04:16,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
49,21.Dec 2019 12:09:20,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
50,21.Dec 2019 12:14:24,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
51,21.Dec 2019 12:19:28,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
52,21.Dec 2019 12:24:32,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
53,21.Dec 2019 12:29:37,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
54,21.Dec 2019 12:34:41,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
55,21.Dec 2019 12:39:46,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
56,21.Dec 2019 12:44:50,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
57,21.Dec 2019 12:49:54,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
58,21.Dec 2019 12:54:58,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
59,21.Dec 2019 13:00:02,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
60,21.Dec 2019 13:05:07,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
61,21.Dec 2019 13:10:12,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
62,21.Dec 2019 13:15:16,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
63,21.Dec 2019 13:20:20,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
64,21.Dec 2019 13:25:24,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
65,21.Dec 2019 13:30:29,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
66,21.Dec 2019 13:35:34,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
67,21.Dec 2019 13:40:39,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
68,21.Dec 2019 13:45:45,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
69,21.Dec 2019 13:50:49,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
70,21.Dec 2019 13:55:53,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
71,21.Dec 2019 14:00:57,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
72,21.Dec 2019 14:06:02,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
73,21.Dec 2019 14:11:06,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
74,21.Dec 2019 14:16:12,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
75,21.Dec 2019 14:21:17,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
76,21.Dec 2019 14:26:21,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
77,21.Dec 2019 14:31:25,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
78,21.Dec 2019 14:36:30,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
79,21.Dec 2019 14:41:34,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
80,21.Dec 2019 14:46:38,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
81,21.Dec 2019 14:51:46,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
82,21.Dec 2019 14:56:50,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
83,21.Dec 2019 15:01:56,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
84,21.Dec 2019 15:07:00,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
85,21.Dec 2019 15:12:04,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
86,21.Dec 2019 15:17:08,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
87,21.Dec 2019 15:22:13,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
88,21.Dec 2019 15:27:17,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
89,21.Dec 2019 15:32:22,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
90,21.Dec 2019 15:37:27,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
91,21.Dec 2019 15:42:32,ruicheng,14.775,16.425,12.51,0.8503,50.61,30000,-237.10729104919977,Open,False
