,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,04.Feb 2020 08:01:38,ruicheng,16.8,16.57,16.11,0.9823,52.74,30000,0,Close,True
1,04.Feb 2020 08:06:55,ruicheng,16.75,16.55,16.07,0.9818,52.74,30000,0,Close,True
2,04.Feb 2020 08:12:10,ruicheng,16.75,16.55,15.79,0.9722,52.74,30000,0,Close,True
3,04.Feb 2020 08:17:25,ruicheng,16.77,16.58,16.14,0.9833,52.74,30000,0,Close,True
4,04.Feb 2020 08:22:41,ruicheng,16.77,16.57,16.11,0.9825,52.74,30000,0,Close,True
5,04.Feb 2020 08:27:56,ruicheng,16.77,16.57,16.1,0.9822,52.74,30000,0,Close,True
6,04.Feb 2020 08:33:11,ruicheng,16.85,16.62,16.11,0.9807,52.74,30000,0,Close,True
7,04.Feb 2020 08:38:25,ruicheng,16.83,16.62,16.09,0.9801,52.74,30000,0,Close,True
8,04.Feb 2020 08:43:41,ruicheng,16.75,16.58,16.07,0.9811,52.74,30000,0,Close,True
9,04.Feb 2020 08:48:56,ruicheng,16.75,16.58,16.02,0.9793,52.74,30000,0,Close,True
10,04.Feb 2020 08:54:11,ruicheng,16.77,16.6,16.02,0.9787,47.69,30000,0,Close,True
11,04.Feb 2020 08:59:26,ruicheng,16.8,16.6,16.06,0.9798,47.69,30000,0,Close,True
12,04.Feb 2020 09:04:40,ruicheng,16.81,16.62,16.07,0.9796,47.56,30000,0,Close,True
13,04.Feb 2020 09:09:59,ruicheng,16.8,16.6,16.08,0.9805,47.56,30000,0,Close,True
14,04.Feb 2020 09:15:13,ruicheng,16.8,16.65,16.15,0.9816,47.71,30000,0,Close,True
15,04.Feb 2020 09:20:27,ruicheng,16.78,16.6,16.15,0.9831,47.9,30000,0,Close,True
16,04.Feb 2020 09:25:42,ruicheng,16.85,16.67,16.14,0.9804,47.9,30000,0,Close,True
17,04.Feb 2020 09:30:57,ruicheng,16.85,16.67,16.24,0.9838,47.3,30000,0,Close,True
18,04.Feb 2020 09:36:13,ruicheng,16.8,16.65,16.24,0.9847,47.62,30000,0,Close,True
19,04.Feb 2020 09:41:28,ruicheng,16.85,16.67,16.25,0.9842,47.88,30000,0,Close,True
20,04.Feb 2020 09:46:43,ruicheng,16.76,16.62,16.2,0.9844,47.6,30000,0,Close,True
21,04.Feb 2020 09:51:58,ruicheng,16.85,16.66,16.16,0.9813,47.57,30000,0,Close,True
22,04.Feb 2020 09:57:12,ruicheng,16.75,16.65,16.16,0.9823,47.85,30000,0,Close,True
23,04.Feb 2020 10:02:27,ruicheng,16.75,16.62,15.98,0.9769,48.06,30000,0,Close,True
24,04.Feb 2020 10:07:41,ruicheng,16.78,16.67,15.89,0.9724,48.05,30000,0,Close,True
25,04.Feb 2020 10:12:57,ruicheng,16.85,16.7,15.88,0.9708,48.05,30000,0,Close,True
26,04.Feb 2020 10:18:13,ruicheng,16.8,16.67,16.0,0.976,48.18,30000,0,Close,True
27,04.Feb 2020 10:23:29,ruicheng,16.87,16.72,16.06,0.9763,48.15,30000,0,Close,True
28,04.Feb 2020 10:28:45,ruicheng,16.9,16.7,16.08,0.9772,47.64,30000,0,Close,True
29,04.Feb 2020 10:34:03,ruicheng,16.88,16.67,16.06,0.9775,47.74,30000,0,Close,True
30,04.Feb 2020 10:39:18,ruicheng,16.75,16.67,16.05,0.978,47.65,30000,0,Close,True
31,04.Feb 2020 10:44:32,ruicheng,16.8,16.66,15.97,0.9752,47.6,30000,0,Close,True
32,04.Feb 2020 10:49:49,ruicheng,16.8,16.65,15.96,0.9751,48.0,30000,0,Close,True
33,04.Feb 2020 10:55:05,ruicheng,16.75,16.64,15.89,0.9733,47.95,30000,0,Close,True
34,04.Feb 2020 11:00:20,ruicheng,16.85,16.7,15.91,0.9718,47.99,30000,0,Close,True
35,04.Feb 2020 11:05:35,ruicheng,16.85,16.7,15.93,0.9725,47.73,30000,0,Close,True
36,04.Feb 2020 11:10:50,ruicheng,16.85,16.67,16.02,0.9763,47.98,30000,0,Close,True
37,04.Feb 2020 11:16:06,ruicheng,16.7,16.65,15.97,0.9762,48.04,30000,0,Close,True
38,04.Feb 2020 11:21:21,ruicheng,16.78,16.67,15.97,0.9751,47.82,30000,0,Close,True
39,04.Feb 2020 11:26:38,ruicheng,16.8,16.67,16.14,0.9808,47.86,30000,0,Close,True
40,04.Feb 2020 11:31:54,ruicheng,16.79,16.65,15.99,0.9762,47.82,30000,0,Close,True
41,04.Feb 2020 11:37:09,ruicheng,16.75,16.67,15.94,0.9743,47.48,30000,0,Close,True
42,04.Feb 2020 11:42:28,ruicheng,16.78,16.7,15.92,0.9726,47.26,30000,0,Close,True
43,04.Feb 2020 11:47:43,ruicheng,16.7,16.64,15.9,0.974,47.17,30000,0,Close,True
44,04.Feb 2020 11:52:58,ruicheng,16.65,16.55,15.9,0.9767,47.41,30000,0,Close,True
45,04.Feb 2020 11:58:14,ruicheng,16.65,16.57,15.88,0.9755,47.43,30000,0,Close,True
