,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,18.Mar 2020 13:29:15,ruicheng,77.05,62.2,81.84,1.0657,940.0,30000,0,Close,True
1,18.Mar 2020 13:34:23,ruicheng,75.88,60.8,81.48,1.0773,960.0,30000,0,Close,True
2,18.Mar 2020 13:39:30,ruicheng,77.25,62.05,82.56,1.0723,918.64,30000,0,Close,True
3,18.Mar 2020 13:44:38,ruicheng,77.9,63.14,84.77,1.0911,894.48,30000,0,Close,True
4,18.Mar 2020 13:49:44,ruicheng,75.9,61.75,83.17,1.0985,899.22,30000,0,Close,True
5,18.Mar 2020 13:54:50,ruicheng,74.0,61.25,81.97,1.1097,870.0,30000,0,Close,True
6,18.Mar 2020 13:59:56,ruicheng,74.8,62.05,82.81,1.1091,913.36,30000,0,Close,True
7,18.Mar 2020 14:05:03,ruicheng,74.3,61.69,82.18,1.108,948.02,30000,0,Close,True
8,18.Mar 2020 14:10:10,ruicheng,75.9,62.5,82.75,1.0927,946.91,30000,0,Close,True
9,18.Mar 2020 14:15:19,ruicheng,77.5,63.8,82.5,1.0675,956.0,30000,0,Close,True
10,18.Mar 2020 14:20:26,ruicheng,77.05,63.88,82.8,1.0773,989.0,30000,0,Close,True
11,18.Mar 2020 14:25:33,ruicheng,77.95,64.62,83.8,1.0777,988.99,30000,0,Close,True
12,18.Mar 2020 14:30:40,ruicheng,79.25,65.3,84.57,1.0701,985.0,30000,0,Close,True
13,18.Mar 2020 14:35:47,ruicheng,79.3,64.8,85.0,1.0749,957.79,30000,0,Close,True
14,18.Mar 2020 14:40:55,ruicheng,78.65,63.95,84.81,1.0814,949.99,30000,0,Close,True
15,18.Mar 2020 14:46:22,ruicheng,77.55,63.05,83.84,1.0841,940.0,30000,0,Close,True
16,18.Mar 2020 14:51:30,ruicheng,76.9,62.7,82.41,1.0748,954.0,30000,0,Close,True
17,18.Mar 2020 14:56:35,ruicheng,76.55,62.25,82.59,1.0819,940.1,30000,0,Close,True
18,18.Mar 2020 15:01:41,ruicheng,77.45,63.6,82.61,1.0697,939.21,30000,0,Close,True
19,18.Mar 2020 15:06:49,ruicheng,77.85,63.1,80.58,1.0391,938.0,30000,0,Close,True
20,18.Mar 2020 15:11:56,ruicheng,76.9,63.25,79.93,1.0429,890.15,30000,0,Close,True
21,18.Mar 2020 15:17:04,ruicheng,76.75,63.5,79.57,1.0402,900.31,30000,0,Close,True
22,18.Mar 2020 15:22:11,ruicheng,74.61,62.75,77.36,1.0399,929.8,30000,0,Close,True
23,18.Mar 2020 15:27:17,ruicheng,74.55,62.55,77.56,1.0434,911.46,30000,0,Close,True
24,18.Mar 2020 15:32:24,ruicheng,76.05,63.2,78.77,1.0391,930.78,30000,0,Close,True
25,18.Mar 2020 15:37:30,ruicheng,75.35,62.96,79.19,1.0539,951.47,30000,0,Close,True
26,18.Mar 2020 15:42:37,ruicheng,76.05,63.85,80.22,1.0576,895.0,30000,0,Close,True
27,18.Mar 2020 15:47:43,ruicheng,77.0,64.01,79.81,1.0398,901.16,30000,0,Close,True
28,18.Mar 2020 15:52:49,ruicheng,74.54,62.9,79.38,1.0673,840.0,30000,0,Close,True
29,18.Mar 2020 15:57:55,ruicheng,74.0,62.5,79.1,1.0712,807.76,30000,0,Close,True
