,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
66,20.Mar 2020 13:49:47,tao,57.7,52.03,61.97,1.0747,541.4,30000,0,Close,True
67,20.Mar 2020 13:55:03,tao,57.4,52.35,61.76,1.0764,548.09,30000,0,Close,True
68,20.Mar 2020 14:00:18,tao,58.24,52.9,61.8,1.0619,546.22,30000,0,Close,True
69,20.Mar 2020 14:05:34,tao,58.18,53.11,61.76,1.0622,545.0,30000,0,Close,True
70,20.Mar 2020 14:10:49,tao,57.65,52.63,61.37,1.0651,531.31,30000,0,Close,True
71,20.Mar 2020 14:16:05,tao,57.5,52.5,61.07,1.0628,549.96,30000,0,Close,True
72,20.Mar 2020 14:21:20,tao,57.4,52.19,60.53,1.0554,545.0,30000,0,Close,True
73,20.Mar 2020 14:26:36,tao,58.3,52.85,61.37,1.0537,574.24,30000,0,Close,True
74,20.Mar 2020 14:31:50,tao,57.93,53.05,61.24,1.0578,570.0,30000,0,Close,True
75,20.Mar 2020 14:37:06,tao,59.42,54.35,63.04,1.0616,569.14,30000,0,Close,True
76,20.Mar 2020 14:42:22,tao,57.9,53.86,62.68,1.0824,582.0,30000,0,Close,True
77,20.Mar 2020 14:47:37,tao,59.6,54.25,64.01,1.0745,575.54,30000,0,Close,True
78,20.Mar 2020 14:52:53,tao,59.9,54.0,65.75,1.0979,572.05,30000,0,Close,True
79,20.Mar 2020 14:58:10,tao,59.35,54.17,65.36,1.1012,600.0,30000,0,Close,True
80,20.Mar 2020 15:03:26,tao,59.32,54.5,65.41,1.1024,586.02,30000,0,Close,True
81,20.Mar 2020 15:08:42,tao,61.15,55.65,67.88,1.1098,585.0,30000,0,Close,True
82,20.Mar 2020 15:13:58,tao,60.02,54.9,67.92,1.1309,577.11,30000,0,Close,True
83,20.Mar 2020 15:19:15,tao,59.99,55.01,67.26,1.1206,589.46,30000,0,Close,True
84,20.Mar 2020 15:24:31,tao,59.55,54.8,65.2,1.0947,585.0,30000,0,Close,True
85,20.Mar 2020 15:29:49,tao,60.5,55.78,68.03,1.1237,559.07,30000,0,Close,True
86,20.Mar 2020 15:35:04,tao,60.25,55.65,66.67,1.1061,567.98,30000,0,Close,True
87,20.Mar 2020 15:40:19,tao,58.3,54.05,64.39,1.1039,593.0,30000,0,Close,True
88,20.Mar 2020 15:45:33,tao,59.02,54.85,63.35,1.0734,593.0,30000,0,Close,True
89,20.Mar 2020 15:50:51,tao,60.15,55.86,64.66,1.075,630.0,30000,0,Close,True
90,20.Mar 2020 15:56:07,tao,60.9,56.1,65.22,1.0712,627.0,30000,0,Close,True
