,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
35,14.Jan 2020 10:59:34,tao,13.1,15.26,12.42,0.8793,41.44,30000,-289.5752895752896,Open,False
36,14.Jan 2020 11:04:38,tao,13.15,15.3,12.46,0.88,41.3,30000,-290.55690072639226,Open,False
37,14.Jan 2020 11:09:42,tao,13.08,15.26,12.33,0.8771,41.23,30000,-291.0502061605627,Open,False
38,14.Jan 2020 11:14:46,tao,13.01,15.21,12.34,0.8771,41.41,30000,-289.7850760685825,Open,False
39,14.Jan 2020 11:19:50,tao,12.96,15.22,12.29,0.8741,41.39,30000,-289.9251026818072,Open,False
40,14.Jan 2020 11:25:04,tao,13.04,15.22,12.3,0.8769,41.33,30000,-290.3459956448101,Open,False
41,14.Jan 2020 11:30:08,tao,13.01,15.21,12.3,0.8763,41.25,30000,-290.90909090909093,Open,False
42,14.Jan 2020 11:35:11,tao,13.04,15.21,12.3,0.8773,41.31,30000,-290.4865649963689,Open,False
43,14.Jan 2020 11:40:15,tao,13.02,15.21,12.3,0.8767,41.18,30000,-291.40359397765906,Open,False
44,14.Jan 2020 11:45:19,tao,12.98,15.22,12.28,0.8745,41.23,30000,-291.0502061605627,Open,False
45,14.Jan 2020 11:50:22,tao,12.99,15.21,12.21,0.8741,41.1,30000,-291.97080291970804,Open,False
46,14.Jan 2020 11:55:26,tao,12.99,15.21,12.24,0.8746,41.09,30000,-292.0418593331711,Open,False
47,14.Jan 2020 12:00:30,tao,12.98,15.2,12.22,0.8743,41.16,30000,-291.5451895043732,Open,False
48,14.Jan 2020 12:05:34,tao,12.96,15.21,12.19,0.8727,41.05,30000,-292.326431181486,Open,False
49,14.Jan 2020 12:10:38,tao,13.0,15.2,12.21,0.8748,41.12,30000,-291.8287937743191,Open,False
50,14.Jan 2020 12:15:43,tao,12.98,15.2,12.2,0.874,41.1,30000,-291.97080291970804,Open,False
51,14.Jan 2020 12:20:47,tao,12.99,15.2,12.19,0.8741,41.15,30000,-291.6160388821385,Open,False
52,14.Jan 2020 12:25:50,tao,12.96,15.18,12.17,0.8736,41.06,30000,-292.25523623964926,Open,False
53,14.Jan 2020 12:30:54,tao,12.99,15.21,12.19,0.8737,40.97,30000,-292.8972418843056,Open,False
54,14.Jan 2020 12:35:57,tao,13.0,15.18,12.15,0.8746,40.75,30000,-294.47852760736197,Open,False
55,14.Jan 2020 12:41:01,tao,12.9,15.2,12.16,0.8706,40.81,30000,-294.04557706444496,Open,False
56,14.Jan 2020 12:46:06,tao,12.9,15.13,12.13,0.873,40.75,30000,-294.47852760736197,Open,False
57,14.Jan 2020 12:51:10,tao,12.93,15.16,12.09,0.872,40.85,30000,-293.75764993880045,Open,False
58,14.Jan 2020 12:56:13,tao,12.9,15.16,12.1,0.8712,40.78,30000,-294.2618930848455,Open,False
59,14.Jan 2020 13:01:17,tao,12.94,15.16,12.11,0.8727,40.88,30000,-293.5420743639921,Open,False
60,14.Jan 2020 13:06:24,tao,12.95,15.2,12.1,0.8712,40.7,30000,-294.8402948402948,Open,False
61,14.Jan 2020 13:11:36,tao,12.93,15.17,12.08,0.8714,40.9,30000,-293.39853300733495,Open,False
62,14.Jan 2020 13:16:40,tao,12.85,15.13,12.07,0.8703,40.92,30000,-293.2551319648094,Open,False
63,14.Jan 2020 13:21:44,tao,12.91,15.17,12.12,0.8715,40.83,30000,-293.9015429831007,Open,False
64,14.Jan 2020 13:26:54,tao,12.91,15.18,12.12,0.871,40.76,30000,-294.4062806673209,Open,False
65,14.Jan 2020 13:32:03,tao,12.9,15.17,12.09,0.8706,40.75,30000,-294.47852760736197,Open,False
66,14.Jan 2020 13:37:07,tao,12.92,15.18,12.06,0.8703,42.16,30000,-284.6299810246679,Open,False
67,14.Jan 2020 13:42:17,tao,12.88,15.15,12.06,0.8702,41.12,30000,-291.8287937743191,Open,False
68,14.Jan 2020 13:47:27,tao,13.35,15.27,13.82,0.9117,41.69,30000,-237.467018469657,Open,False
69,14.Jan 2020 13:52:34,tao,13.02,15.22,12.22,0.8748,41.54,30000,-288.8781896966779,Open,False
70,14.Jan 2020 13:57:46,tao,13.16,15.27,12.47,0.8818,41.5,30000,-289.1566265060241,Open,False
71,14.Jan 2020 14:02:56,tao,13.1,15.25,12.39,0.8792,41.92,30000,-286.25954198473283,Open,False
72,14.Jan 2020 14:07:59,tao,13.06,15.27,12.39,0.877,41.97,30000,-285.9185132237312,Open,False
73,14.Jan 2020 14:13:04,tao,13.22,15.38,12.73,0.8836,42.66,30000,-281.29395218002816,Open,False
74,14.Jan 2020 14:18:10,tao,13.18,15.37,12.66,0.8815,42.65,30000,-281.3599062133646,Open,False
75,14.Jan 2020 14:23:14,tao,13.35,15.45,12.89,0.8877,42.25,30000,-284.02366863905326,Open,False
76,14.Jan 2020 14:28:18,tao,13.35,15.48,12.88,0.8862,41.8,30000,-287.0813397129187,Open,False
77,14.Jan 2020 14:33:22,tao,13.25,15.4,12.67,0.8827,41.5,30000,-289.1566265060241,Open,False
78,14.Jan 2020 14:38:28,tao,13.16,15.32,12.46,0.8795,41.27,30000,-290.76811243033677,Open,False
79,14.Jan 2020 14:43:33,tao,13.08,15.25,12.39,0.8786,41.21,30000,-291.1914583838874,Open,False
80,14.Jan 2020 14:48:37,tao,12.96,15.22,12.28,0.8739,41.05,30000,-292.326431181486,Open,False
81,14.Jan 2020 14:53:41,tao,12.96,15.23,12.28,0.8734,41.34,30000,-290.27576197387515,Open,False
82,14.Jan 2020 14:58:45,tao,12.95,15.22,12.26,0.8732,41.65,30000,-288.1152460984394,Open,False
83,14.Jan 2020 15:03:49,tao,13.02,15.27,12.35,0.875,41.59,30000,-288.53089685020433,Open,False
84,14.Jan 2020 15:08:53,tao,13.06,15.3,12.42,0.8763,41.45,30000,-289.50542822677926,Open,False
85,14.Jan 2020 15:13:57,tao,13.08,15.26,12.47,0.8796,41.9,30000,-286.3961813842482,Open,False
86,14.Jan 2020 15:19:01,tao,13.11,15.25,12.55,0.8824,41.6,30000,-288.46153846153845,Open,False
87,14.Jan 2020 15:24:05,tao,13.18,15.31,12.68,0.8844,41.31,30000,-290.4865649963689,Open,False
88,14.Jan 2020 15:29:09,tao,13.12,15.31,12.57,0.8805,41.86,30000,-286.66985188724317,Open,False
89,14.Jan 2020 15:34:14,tao,13.1,15.25,12.47,0.8807,41.57,30000,-288.6697137358672,Open,False
90,14.Jan 2020 15:39:18,tao,13.19,15.31,12.59,0.8832,41.75,30000,-287.4251497005988,Open,False
91,14.Jan 2020 15:44:22,tao,13.1,15.27,12.55,0.8812,41.5,30000,-289.1566265060241,Open,False
