,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
48,31.Dec 2019 12:04:51,tao,15.5,17.32,15.2,0.9598,55.91,30000,0,Close,True
49,31.Dec 2019 12:09:57,tao,15.55,17.35,15.25,0.9602,55.9,30000,0,Close,True
50,31.Dec 2019 12:15:04,tao,15.5,17.32,15.23,0.9613,56.11,30000,0,Close,True
51,31.Dec 2019 12:20:10,tao,15.55,17.35,15.25,0.9602,56.21,30000,0,Close,True
52,31.Dec 2019 12:25:18,tao,15.58,17.37,15.28,0.9604,56.2,30000,0,Close,True
53,31.Dec 2019 12:30:26,tao,15.61,17.38,15.33,0.9617,56.0,30000,0,Close,True
54,31.Dec 2019 12:35:42,tao,15.6,17.37,15.34,0.9626,55.76,30000,0,Close,True
55,31.Dec 2019 12:40:48,tao,15.56,17.33,15.25,0.9601,55.46,30000,0,Close,True
56,31.Dec 2019 12:46:04,tao,15.54,17.31,15.21,0.9591,55.43,30000,0,Close,True
57,31.Dec 2019 12:51:10,tao,15.49,17.27,15.18,0.9598,55.41,30000,0,Close,True
58,31.Dec 2019 12:56:16,tao,15.5,17.27,15.15,0.958,55.2,30000,0,Close,True
59,31.Dec 2019 13:01:23,tao,15.5,17.25,15.15,0.9583,55.36,30000,0,Close,True
60,31.Dec 2019 13:06:32,tao,15.42,17.25,15.09,0.958,55.0,30000,0,Close,True
61,31.Dec 2019 13:11:43,tao,15.45,17.2,15.1,0.9581,54.71,30000,0,Close,True
62,31.Dec 2019 13:16:56,tao,15.45,17.22,15.03,0.9544,54.42,30000,0,Close,True
63,31.Dec 2019 13:22:07,tao,15.35,17.15,14.93,0.9538,53.79,30000,0,Close,True
64,31.Dec 2019 13:27:16,tao,15.3,17.12,14.87,0.9529,53.74,30000,0,Close,True
65,31.Dec 2019 13:32:26,tao,15.21,17.02,14.73,0.9503,53.64,30000,0,Close,True
66,31.Dec 2019 13:37:35,tao,15.21,17.0,14.64,0.946,53.38,30000,-185.4627201198951,Open,True
67,31.Dec 2019 13:42:44,tao,15.21,17.02,14.6,0.9438,53.06,30000,-186.58122879758764,Open,False
68,31.Dec 2019 13:47:51,tao,15.15,16.95,14.55,0.9442,53.21,30000,-186.05525277203532,Open,False
69,31.Dec 2019 13:52:59,tao,15.1,16.95,14.47,0.9419,53.12,30000,-186.37048192771084,Open,False
70,31.Dec 2019 13:58:09,tao,15.13,16.95,14.43,0.9389,52.99,30000,-186.82770334025287,Open,False
71,31.Dec 2019 14:03:14,tao,15.13,16.96,14.4,0.9373,53.04,30000,-186.65158371040724,Open,False
72,31.Dec 2019 14:08:18,tao,15.07,16.92,14.35,0.9373,52.99,30000,-186.82770334025287,Open,False
73,31.Dec 2019 14:13:23,tao,15.1,16.92,14.36,0.9368,52.87,30000,-187.25174957442786,Open,False
74,31.Dec 2019 14:18:26,tao,15.08,16.9,14.33,0.9362,52.94,30000,-187.0041556479033,Open,False
75,31.Dec 2019 14:23:30,tao,15.08,16.9,14.27,0.9332,52.68,30000,-187.92710706150342,Open,False
76,31.Dec 2019 14:28:34,tao,15.1,16.9,14.29,0.9335,52.64,30000,-188.06990881458967,Open,False
77,31.Dec 2019 14:33:39,tao,15.05,16.87,14.22,0.932,52.62,30000,-188.14139110604333,Open,False
78,31.Dec 2019 14:38:43,tao,15.04,16.85,14.22,0.9326,52.48,30000,-188.64329268292684,Open,False
79,31.Dec 2019 14:43:47,tao,15.02,16.87,14.16,0.93,52.24,30000,-189.50995405819296,Open,False
80,31.Dec 2019 14:48:51,tao,15.02,16.85,14.16,0.9303,52.09,30000,-190.05567287387214,Open,False
81,31.Dec 2019 14:53:56,tao,14.96,16.82,14.13,0.9311,52.36,30000,-189.07563025210084,Open,False
82,31.Dec 2019 14:59:01,tao,14.95,16.81,14.1,0.9301,52.46,30000,-188.71521158978268,Open,False
83,31.Dec 2019 15:04:06,tao,14.99,16.86,14.15,0.9306,52.47,30000,-188.67924528301887,Open,False
84,31.Dec 2019 15:09:10,tao,15.05,16.9,14.19,0.9301,52.36,30000,-189.07563025210084,Open,False
85,31.Dec 2019 15:14:14,tao,14.99,16.85,14.14,0.9303,52.03,30000,-190.27484143763212,Open,False
86,31.Dec 2019 15:19:18,tao,15.0,16.9,14.12,0.9283,51.54,30000,-192.08381839348078,Open,False
87,31.Dec 2019 15:24:22,tao,14.93,16.81,14.06,0.9287,51.76,30000,-191.26738794435857,Open,False
88,31.Dec 2019 15:29:26,tao,14.86,16.78,13.94,0.9253,51.89,30000,-190.78820582000384,Open,False
89,31.Dec 2019 15:34:31,tao,14.88,16.8,13.98,0.9264,51.79,30000,-191.1565939370535,Open,False
90,31.Dec 2019 15:39:35,tao,14.9,16.81,13.95,0.9241,51.93,30000,-190.64124783362217,Open,False
91,31.Dec 2019 15:44:40,tao,14.85,16.82,14.01,0.9287,51.44,30000,-192.45723172628306,Open,False
