,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
52,11.Mar 2020 12:29:27,ruicheng,44.8,36.9,50.3,1.1896,251.87,30000,0,Close,True
53,11.Mar 2020 12:34:33,ruicheng,45.0,37.07,50.61,1.19,254.87,30000,0,Close,True
54,11.Mar 2020 12:39:39,ruicheng,45.3,37.35,51.29,1.1912,255.05,30000,0,Close,True
55,11.Mar 2020 12:44:46,ruicheng,45.45,37.4,52.02,1.1963,258.6,30000,0,Close,True
56,11.Mar 2020 12:49:52,ruicheng,45.55,37.6,52.07,1.1931,257.44,30000,0,Close,True
57,11.Mar 2020 12:54:58,ruicheng,45.95,37.8,52.7,1.1972,258.0,30000,0,Close,True
58,11.Mar 2020 13:00:04,ruicheng,45.75,37.85,52.65,1.1932,258.56,30000,0,Close,True
59,11.Mar 2020 13:05:21,ruicheng,45.75,37.82,52.06,1.1904,266.5,30000,0,Close,True
60,11.Mar 2020 13:10:28,ruicheng,45.8,37.9,52.06,1.1892,269.0,30000,0,Close,True
61,11.Mar 2020 13:15:36,ruicheng,46.8,38.36,53.35,1.1986,264.58,30000,0,Close,True
62,11.Mar 2020 13:20:42,ruicheng,46.85,38.55,53.88,1.1978,264.05,30000,0,Close,True
63,11.Mar 2020 13:25:50,ruicheng,46.75,38.35,53.41,1.1985,265.01,30000,0,Close,True
64,11.Mar 2020 13:30:56,ruicheng,46.6,38.1,53.2,1.2013,262.0,30000,0,Close,True
65,11.Mar 2020 13:36:05,ruicheng,46.6,38.21,53.25,1.199,264.04,30000,0,Close,True
66,11.Mar 2020 13:41:11,ruicheng,46.15,38.02,53.01,1.1964,265.96,30000,0,Close,True
67,11.Mar 2020 13:46:17,ruicheng,46.55,38.26,53.38,1.1979,268.94,30000,0,Close,True
68,11.Mar 2020 13:51:23,ruicheng,46.6,38.32,53.55,1.1981,265.88,30000,0,Close,True
69,11.Mar 2020 13:56:30,ruicheng,46.85,38.35,53.67,1.2013,263.39,30000,0,Close,True
70,11.Mar 2020 14:01:37,ruicheng,46.65,38.25,53.77,1.2017,266.45,30000,0,Close,True
71,11.Mar 2020 14:06:46,ruicheng,46.35,38.05,52.99,1.1981,269.39,30000,0,Close,True
72,11.Mar 2020 14:11:52,ruicheng,46.7,38.35,53.0,1.1955,273.0,30000,0,Close,True
73,11.Mar 2020 14:16:59,ruicheng,46.95,38.45,53.48,1.1991,272.21,30000,0,Close,True
74,11.Mar 2020 14:22:07,ruicheng,47.55,38.85,54.07,1.2007,273.8,30000,0,Close,True
75,11.Mar 2020 14:27:13,ruicheng,47.15,38.85,53.93,1.1949,276.0,30000,0,Close,True
76,11.Mar 2020 14:32:20,ruicheng,47.6,39.07,54.32,1.1976,274.08,30000,0,Close,True
77,11.Mar 2020 14:37:27,ruicheng,47.7,39.0,54.7,1.2026,275.12,30000,0,Close,True
78,11.Mar 2020 14:42:34,ruicheng,47.65,38.85,54.32,1.2033,272.0,30000,0,Close,True
79,11.Mar 2020 14:47:41,ruicheng,47.6,39.05,53.98,1.1962,270.5,30000,0,Close,True
80,11.Mar 2020 14:52:46,ruicheng,47.15,38.75,53.5,1.1948,271.39,30000,0,Close,True
81,11.Mar 2020 14:57:53,ruicheng,47.05,38.85,53.59,1.1918,274.28,30000,0,Close,True
82,11.Mar 2020 15:02:58,ruicheng,47.13,38.85,53.61,1.1929,275.91,30000,0,Close,True
83,11.Mar 2020 15:08:06,ruicheng,47.05,39.1,53.58,1.186,285.0,30000,0,Close,True
84,11.Mar 2020 15:13:14,ruicheng,47.35,39.2,54.05,1.1901,282.66,30000,0,Close,True
85,11.Mar 2020 15:18:21,ruicheng,48.7,39.85,55.54,1.2002,280.39,30000,0,Close,True
86,11.Mar 2020 15:23:27,ruicheng,48.5,39.74,55.45,1.1998,281.0,30000,0,Close,True
87,11.Mar 2020 15:28:33,ruicheng,48.15,39.47,55.21,1.2003,280.45,30000,0,Close,True
88,11.Mar 2020 15:33:39,ruicheng,48.16,39.52,55.23,1.1994,268.42,30000,0,Close,True
89,11.Mar 2020 15:38:46,ruicheng,47.79,39.35,55.38,1.1996,267.75,30000,0,Close,True
90,11.Mar 2020 15:43:52,ruicheng,46.63,38.7,53.58,1.1899,269.5,30000,0,Close,True
91,11.Mar 2020 15:48:59,ruicheng,46.4,38.65,53.28,1.1865,270.67,30000,0,Close,True
92,11.Mar 2020 15:54:05,ruicheng,46.45,38.82,53.71,1.1858,269.85,30000,0,Close,True
93,11.Mar 2020 15:59:10,ruicheng,46.15,38.75,53.43,1.1821,270.97,30000,0,Close,True
