,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,17.Dec 2019 08:04:47,tao,12.13,14.85,12.13,0.8275,52.14,30000,-230.14959723820482,Open,True
1,17.Dec 2019 08:09:56,tao,12.17,14.87,12.15,0.8289,52.14,30000,-230.14959723820482,Open,False
2,17.Dec 2019 08:15:00,tao,12.19,14.87,12.14,0.83,52.14,30000,-230.14959723820482,Open,False
3,17.Dec 2019 08:20:05,tao,12.18,14.9,12.1,0.8277,52.14,30000,-230.14959723820482,Open,False
4,17.Dec 2019 08:25:08,tao,12.18,14.9,12.08,0.8276,52.14,30000,-230.14959723820482,Open,False
5,17.Dec 2019 08:30:12,tao,12.15,14.85,12.06,0.8283,52.14,30000,-230.14959723820482,Open,False
6,17.Dec 2019 08:35:17,tao,12.11,14.85,12.08,0.8261,52.14,30000,-230.14959723820482,Open,False
7,17.Dec 2019 08:40:21,tao,12.1,14.85,12.05,0.8254,52.14,30000,-230.14959723820482,Open,False
8,17.Dec 2019 08:45:27,tao,12.11,14.83,12.06,0.827,52.14,30000,-230.14959723820482,Open,False
9,17.Dec 2019 08:50:31,tao,12.11,14.82,12.07,0.8276,52.14,30000,-230.14959723820482,Open,False
10,17.Dec 2019 08:55:36,tao,12.08,14.8,12.01,0.8266,51.35,30000,-233.69036027263874,Open,False
11,17.Dec 2019 09:00:40,tao,11.95,14.71,11.91,0.8231,51.35,30000,-233.69036027263874,Open,False
12,17.Dec 2019 09:05:44,tao,11.98,14.76,11.96,0.8225,51.25,30000,-234.14634146341464,Open,False
13,17.Dec 2019 09:10:49,tao,12.0,14.8,12.0,0.8218,51.25,30000,-234.14634146341464,Open,False
14,17.Dec 2019 09:15:54,tao,12.05,14.8,12.01,0.8248,51.0,30000,-235.2941176470588,Open,False
15,17.Dec 2019 09:20:58,tao,12.02,14.77,11.97,0.8244,51.0,30000,-235.2941176470588,Open,False
16,17.Dec 2019 09:26:03,tao,11.98,14.75,11.94,0.8229,51.08,30000,-234.92560689115115,Open,False
17,17.Dec 2019 09:31:06,tao,11.98,14.77,11.94,0.8219,51.4,30000,-233.46303501945525,Open,False
18,17.Dec 2019 09:36:11,tao,11.97,14.76,11.94,0.8218,50.74,30000,-236.4998029168309,Open,False
19,17.Dec 2019 09:41:16,tao,12.03,14.82,12.04,0.8227,51.31,30000,-233.87253946599103,Open,False
20,17.Dec 2019 09:46:21,tao,11.95,14.74,11.98,0.8219,51.36,30000,-233.6448598130841,Open,False
21,17.Dec 2019 09:51:25,tao,12.05,14.78,12.16,0.8266,51.49,30000,-233.05496212856863,Open,False
22,17.Dec 2019 09:56:29,tao,12.11,14.82,12.12,0.8278,51.42,30000,-233.37222870478413,Open,False
23,17.Dec 2019 10:01:35,tao,12.15,14.82,12.22,0.8307,51.28,30000,-234.00936037441497,Open,False
24,17.Dec 2019 10:06:40,tao,12.15,14.85,12.21,0.8291,51.15,30000,-234.60410557184753,Open,False
25,17.Dec 2019 10:11:45,tao,12.17,14.82,12.16,0.8315,51.3,30000,-233.9181286549708,Open,False
26,17.Dec 2019 10:16:49,tao,12.12,14.81,12.16,0.8291,51.13,30000,-234.69587326422842,Open,False
27,17.Dec 2019 10:21:55,tao,12.16,14.85,12.12,0.8292,50.91,30000,-235.7100766057749,Open,False
28,17.Dec 2019 10:27:00,tao,12.11,14.81,12.15,0.8285,50.79,30000,-236.26698168930892,Open,False
29,17.Dec 2019 10:32:05,tao,12.07,14.77,12.15,0.8282,50.96,30000,-235.47880690737833,Open,False
30,17.Dec 2019 10:37:14,tao,12.05,14.8,12.09,0.8252,50.96,30000,-235.47880690737833,Open,False
31,17.Dec 2019 10:42:19,tao,12.1,14.8,12.09,0.8281,50.87,30000,-235.89541969726756,Open,False
32,17.Dec 2019 10:47:25,tao,12.1,14.78,12.07,0.8291,50.96,30000,-235.47880690737833,Open,False
33,17.Dec 2019 10:52:31,tao,12.08,14.8,12.04,0.8267,50.92,30000,-235.66378633150038,Open,False
34,17.Dec 2019 10:57:35,tao,12.1,14.8,12.06,0.828,51.26,30000,-234.10066328521265,Open,False
35,17.Dec 2019 11:02:40,tao,12.1,14.8,12.06,0.828,51.33,30000,-233.78141437755698,Open,False
36,17.Dec 2019 11:07:44,tao,12.2,14.83,12.06,0.8323,51.45,30000,-233.23615160349854,Open,False
37,17.Dec 2019 11:12:48,tao,12.16,14.83,12.2,0.8306,52.06,30000,-230.50326546292737,Open,False
38,17.Dec 2019 11:17:56,tao,12.2,14.81,12.18,0.8339,51.99,30000,-230.81361800346218,Open,False
39,17.Dec 2019 11:23:01,tao,12.35,14.96,12.18,0.8349,51.9,30000,-231.21387283236996,Open,False
40,17.Dec 2019 11:28:06,tao,12.35,14.91,12.41,0.8386,52.01,30000,-230.72486060373006,Open,False
41,17.Dec 2019 11:33:11,tao,12.31,14.92,12.44,0.8359,52.37,30000,-229.13881993507735,Open,False
42,17.Dec 2019 11:38:17,tao,12.31,14.91,12.38,0.8361,51.88,30000,-231.3030069390902,Open,False
43,17.Dec 2019 11:43:21,tao,12.41,14.97,12.43,0.839,51.74,30000,-231.92887514495553,Open,False
44,17.Dec 2019 11:48:26,tao,12.32,14.92,12.34,0.836,51.74,30000,-231.92887514495553,Open,False
45,17.Dec 2019 11:53:31,tao,12.26,14.87,12.35,0.8351,51.7,30000,-232.10831721470018,Open,False
46,17.Dec 2019 11:58:36,tao,12.25,14.89,12.35,0.8335,51.55,30000,-232.78370514064017,Open,False
47,17.Dec 2019 12:03:41,tao,12.22,14.85,12.28,0.8335,51.79,30000,-231.70496234794362,Open,False
