,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,03.Jan 2020 08:03:41,tao,15.65,16.92,15.34,0.9668,47.33,30000,0,Close,True
1,03.Jan 2020 08:08:47,tao,15.6,16.9,15.29,0.9663,47.33,30000,0,Close,True
2,03.Jan 2020 08:13:55,tao,15.55,16.85,15.16,0.9623,47.33,30000,0,Close,True
3,03.Jan 2020 08:19:07,tao,15.4,16.8,14.96,0.9581,47.33,30000,0,Close,True
4,03.Jan 2020 08:24:11,tao,15.4,16.77,14.84,0.9526,47.33,30000,0,Close,True
5,03.Jan 2020 08:29:17,tao,15.3,16.7,14.78,0.9539,47.33,30000,0,Close,True
6,03.Jan 2020 08:34:24,tao,15.25,16.7,14.55,0.9442,47.33,30000,-209.16965983519967,Open,True
7,03.Jan 2020 08:39:30,tao,15.33,16.76,14.62,0.9442,47.33,30000,-209.16965983519967,Open,False
8,03.Jan 2020 08:44:34,tao,15.4,16.82,14.78,0.949,47.33,30000,-209.16965983519967,Open,False
9,03.Jan 2020 08:49:38,tao,15.46,16.83,14.84,0.9499,47.33,30000,-209.16965983519967,Open,False
10,03.Jan 2020 08:54:41,tao,15.47,16.85,14.84,0.9493,47.33,30000,-209.16965983519967,Open,False
11,03.Jan 2020 08:59:45,tao,15.43,16.85,14.76,0.9467,52.87,30000,-187.25174957442786,Open,False
12,03.Jan 2020 09:04:49,tao,15.45,16.85,14.77,0.9465,52.87,30000,-187.25174957442786,Open,False
13,03.Jan 2020 09:09:56,tao,15.5,16.87,14.84,0.948,53.26,30000,-185.88058580548255,Open,False
14,03.Jan 2020 09:15:00,tao,15.42,16.82,14.78,0.9484,53.26,30000,-185.88058580548255,Open,False
15,03.Jan 2020 09:20:04,tao,15.47,16.82,14.79,0.9472,53.18,30000,-186.1602106054908,Open,False
16,03.Jan 2020 09:25:07,tao,15.6,16.9,14.93,0.9488,53.05,30000,-186.6163996229972,Open,False
17,03.Jan 2020 09:30:11,tao,15.65,16.92,14.93,0.9469,53.05,30000,-186.6163996229972,Open,False
18,03.Jan 2020 09:35:14,tao,15.65,16.92,14.93,0.9469,52.08,30000,-190.0921658986175,Open,False
19,03.Jan 2020 09:40:19,tao,15.71,16.97,14.93,0.9444,51.63,30000,-191.74898314933176,Open,False
20,03.Jan 2020 09:45:22,tao,15.3,16.65,14.35,0.9333,50.55,30000,-195.84569732937686,Open,False
21,03.Jan 2020 09:50:26,tao,15.15,16.62,14.23,0.9325,51.46,30000,-192.382432957637,Open,False
22,03.Jan 2020 09:55:31,tao,14.92,16.51,13.84,0.9218,51.92,30000,-190.67796610169492,Open,False
23,03.Jan 2020 10:00:35,tao,15.03,16.67,13.89,0.9187,51.81,30000,-191.08280254777068,Open,False
24,03.Jan 2020 10:05:39,tao,15.23,16.7,14.13,0.9239,52.11,30000,-189.98272884283247,Open,False
25,03.Jan 2020 10:10:43,tao,15.16,16.67,14.24,0.9321,51.71,30000,-191.45233030361632,Open,False
26,03.Jan 2020 10:15:47,tao,15.25,16.75,14.19,0.9256,51.38,30000,-192.68197742312182,Open,False
27,03.Jan 2020 10:20:51,tao,15.1,16.63,13.95,0.92,51.87,30000,-190.86176980913825,Open,False
28,03.Jan 2020 10:25:55,tao,15.05,16.58,13.76,0.9127,51.5,30000,-192.23300970873785,Open,False
29,03.Jan 2020 10:30:58,tao,15.11,16.63,13.9,0.9172,50.99,30000,-194.1557168072171,Open,False
