,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,30.Jan 2020 08:04:50,ruicheng,17.45,17.21,17.94,1.0251,47.8,30000,0,Close,True
1,30.Jan 2020 08:09:58,ruicheng,17.45,17.25,18.0,1.0273,47.8,30000,0,Close,True
2,30.Jan 2020 08:15:05,ruicheng,17.45,17.23,17.73,1.0153,47.8,30000,0,Close,True
3,30.Jan 2020 08:20:20,ruicheng,17.45,17.26,17.87,1.0213,47.8,30000,0,Close,True
4,30.Jan 2020 08:25:26,ruicheng,17.4,17.2,17.95,1.0274,47.8,30000,0,Close,True
5,30.Jan 2020 08:30:31,ruicheng,17.4,17.22,17.94,1.0267,47.8,30000,0,Close,True
6,30.Jan 2020 08:35:36,ruicheng,17.4,17.16,17.79,1.0206,47.8,30000,0,Close,True
7,30.Jan 2020 08:40:42,ruicheng,17.4,17.12,17.83,1.0229,47.8,30000,0,Close,True
8,30.Jan 2020 08:45:47,ruicheng,17.2,17.07,17.57,1.0186,47.8,30000,0,Close,True
9,30.Jan 2020 08:50:52,ruicheng,17.21,17.07,17.58,1.0187,47.8,30000,0,Close,True
10,30.Jan 2020 08:55:58,ruicheng,17.3,17.12,17.73,1.0218,50.65,30000,0,Close,True
11,30.Jan 2020 09:01:03,ruicheng,17.3,17.12,17.75,1.0227,50.65,30000,0,Close,True
12,30.Jan 2020 09:06:18,ruicheng,17.3,17.1,17.76,1.0234,51.09,30000,0,Close,True
13,30.Jan 2020 09:11:25,ruicheng,17.21,17.07,17.65,1.0219,51.09,30000,0,Close,True
14,30.Jan 2020 09:16:38,ruicheng,17.2,17.05,17.57,1.0188,51.28,30000,0,Close,True
15,30.Jan 2020 09:21:45,ruicheng,17.25,17.07,17.67,1.0214,51.28,30000,0,Close,True
16,30.Jan 2020 09:26:51,ruicheng,17.35,17.15,17.64,1.0156,50.5,30000,0,Close,True
17,30.Jan 2020 09:31:58,ruicheng,17.34,17.17,17.64,1.0157,51.0,30000,0,Close,True
18,30.Jan 2020 09:37:04,ruicheng,17.35,17.15,17.64,1.0156,49.8,30000,0,Close,True
19,30.Jan 2020 09:42:11,ruicheng,17.2,17.12,17.61,1.0198,50.11,30000,0,Close,True
20,30.Jan 2020 09:47:16,ruicheng,16.99,16.92,17.09,1.0055,49.56,30000,0,Close,True
21,30.Jan 2020 09:52:26,ruicheng,17.07,17.0,17.2,1.0069,49.97,30000,0,Close,True
22,30.Jan 2020 09:57:31,ruicheng,16.95,16.92,17.09,1.0069,50.44,30000,0,Close,True
23,30.Jan 2020 10:02:38,ruicheng,17.02,16.97,17.18,1.008,50.51,30000,0,Close,True
24,30.Jan 2020 10:08:00,ruicheng,17.15,17.05,17.37,1.0113,50.13,30000,0,Close,True
25,30.Jan 2020 10:13:07,ruicheng,17.15,17.06,17.33,1.0094,50.54,30000,0,Close,True
26,30.Jan 2020 10:18:21,ruicheng,17.05,16.97,17.18,1.007,50.2,30000,0,Close,True
27,30.Jan 2020 10:23:29,ruicheng,17.19,17.04,17.16,1.0005,51.46,30000,0,Close,True
28,30.Jan 2020 10:28:35,ruicheng,17.34,17.16,17.4,1.005,51.46,30000,0,Close,True
29,30.Jan 2020 10:33:41,ruicheng,17.34,17.13,17.52,1.0108,51.47,30000,0,Close,True
30,30.Jan 2020 10:38:46,ruicheng,17.3,17.17,17.53,1.0121,51.88,30000,0,Close,True
31,30.Jan 2020 10:43:55,ruicheng,17.35,17.15,17.6,1.0138,52.44,30000,0,Close,True
32,30.Jan 2020 10:49:01,ruicheng,17.45,17.25,17.84,1.0201,52.94,30000,0,Close,True
33,30.Jan 2020 10:54:06,ruicheng,17.54,17.3,18.0,1.0236,53.04,30000,0,Close,True
