,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,17.Mar 2020 08:02:33,ruicheng,71.7,58.0,80.87,1.23,591.25,30000,0,Close,True
1,17.Mar 2020 08:07:41,ruicheng,72.1,58.25,81.52,1.2316,591.25,30000,0,Close,True
2,17.Mar 2020 08:12:47,ruicheng,73.75,58.4,82.16,1.2543,591.25,30000,0,Close,True
3,17.Mar 2020 08:17:53,ruicheng,72.5,58.2,81.58,1.2388,591.25,30000,0,Close,True
4,17.Mar 2020 08:22:58,ruicheng,71.9,57.8,81.28,1.2374,591.25,30000,0,Close,True
5,17.Mar 2020 08:28:03,ruicheng,71.2,57.95,80.93,1.2233,591.25,30000,0,Close,True
6,17.Mar 2020 08:33:09,ruicheng,71.65,57.95,80.99,1.2303,591.25,30000,0,Close,True
7,17.Mar 2020 08:38:15,ruicheng,71.55,57.95,80.92,1.2287,591.25,30000,0,Close,True
8,17.Mar 2020 08:43:23,ruicheng,72.3,58.15,81.15,1.2364,591.25,30000,0,Close,True
9,17.Mar 2020 08:48:30,ruicheng,71.85,58.05,80.84,1.2312,591.25,30000,0,Close,True
10,17.Mar 2020 08:53:36,ruicheng,72.25,58.35,81.21,1.2316,591.25,30000,0,Close,True
11,17.Mar 2020 08:58:43,ruicheng,72.42,58.36,83.26,1.2357,557.0,30000,0,Close,True
12,17.Mar 2020 09:03:49,ruicheng,72.85,58.25,81.18,1.2428,556.0,30000,0,Close,True
13,17.Mar 2020 09:08:56,ruicheng,71.97,57.85,80.54,1.2369,558.84,30000,0,Close,True
14,17.Mar 2020 09:14:03,ruicheng,72.6,58.0,80.76,1.2437,562.24,30000,0,Close,True
15,17.Mar 2020 09:19:10,ruicheng,72.35,57.75,80.51,1.2447,558.54,30000,0,Close,True
16,17.Mar 2020 09:24:16,ruicheng,72.51,57.85,80.85,1.2454,545.96,30000,0,Close,True
17,17.Mar 2020 09:29:22,ruicheng,72.5,57.8,80.9,1.2463,555.0,30000,0,Close,True
18,17.Mar 2020 09:34:27,ruicheng,73.15,58.25,80.9,1.2472,571.95,30000,0,Close,True
19,17.Mar 2020 09:39:34,ruicheng,72.1,58.0,80.9,1.2361,581.0,30000,0,Close,True
20,17.Mar 2020 09:44:42,ruicheng,72.05,58.5,80.28,1.2249,602.0,30000,0,Close,True
21,17.Mar 2020 09:49:49,ruicheng,74.0,59.67,81.01,1.2318,613.02,30000,0,Close,True
22,17.Mar 2020 09:54:55,ruicheng,75.85,61.3,82.73,1.2289,619.2,30000,0,Close,True
23,17.Mar 2020 10:00:02,ruicheng,75.22,60.9,81.2,1.2262,631.15,30000,0,Close,True
24,17.Mar 2020 10:05:13,ruicheng,77.3,61.6,82.6,1.2441,642.13,30000,0,Close,True
25,17.Mar 2020 10:10:20,ruicheng,77.9,62.0,83.79,1.246,622.27,30000,0,Close,True
26,17.Mar 2020 10:15:27,ruicheng,78.1,62.2,83.44,1.2448,614.0,30000,0,Close,True
27,17.Mar 2020 10:20:34,ruicheng,76.5,61.55,83.74,1.2344,605.33,30000,0,Close,True
28,17.Mar 2020 10:25:41,ruicheng,75.9,61.05,82.49,1.2342,608.58,30000,0,Close,True
29,17.Mar 2020 10:30:47,ruicheng,76.65,60.65,82.17,1.2528,592.2,30000,0,Close,True
30,17.Mar 2020 10:35:54,ruicheng,76.3,60.65,81.26,1.2469,611.46,30000,0,Close,True
31,17.Mar 2020 10:41:00,ruicheng,75.3,59.95,80.38,1.2452,615.0,30000,0,Close,True
32,17.Mar 2020 10:46:06,ruicheng,76.13,61.0,81.01,1.2374,598.7,30000,0,Close,True
33,17.Mar 2020 10:51:13,ruicheng,75.38,60.75,81.14,1.2314,607.11,30000,0,Close,True
34,17.Mar 2020 10:56:19,ruicheng,74.55,61.0,78.97,1.2128,613.0,30000,0,Close,True
35,17.Mar 2020 11:01:25,ruicheng,74.7,60.85,79.13,1.2179,599.19,30000,0,Close,True
36,17.Mar 2020 11:06:32,ruicheng,74.15,60.7,79.11,1.2127,579.0,30000,0,Close,True
37,17.Mar 2020 11:11:39,ruicheng,73.67,60.55,78.03,1.2076,557.54,30000,0,Close,True
38,17.Mar 2020 11:16:45,ruicheng,71.4,59.15,76.6,1.1994,550.0,30000,0,Close,True
39,17.Mar 2020 11:21:52,ruicheng,70.45,58.15,75.24,1.2033,550.65,30000,0,Close,True
40,17.Mar 2020 11:26:57,ruicheng,70.2,58.0,74.37,1.2017,550.0,30000,0,Close,True
41,17.Mar 2020 11:32:03,ruicheng,69.8,57.7,74.14,1.2012,554.02,30000,0,Close,True
42,17.Mar 2020 11:37:10,ruicheng,70.6,57.95,74.94,1.2093,560.0,30000,0,Close,True
43,17.Mar 2020 11:42:16,ruicheng,70.4,58.15,74.31,1.2017,575.86,30000,0,Close,True
44,17.Mar 2020 11:47:23,ruicheng,71.0,58.5,74.78,1.2044,564.15,30000,0,Close,True
45,17.Mar 2020 11:52:30,ruicheng,71.55,58.8,75.11,1.2072,550.0,30000,0,Close,True
46,17.Mar 2020 11:57:36,ruicheng,71.05,58.7,74.3,1.2009,554.04,30000,0,Close,True
