,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,11.Dec 2019 09:18:37,tao,15.21,16.83,15.51,0.9311,68.44,30000,-144.6522501461134,Open,True
1,11.Dec 2019 09:23:53,tao,15.25,16.83,15.55,0.9329,68.44,30000,-144.6522501461134,Open,False
2,11.Dec 2019 09:28:58,tao,15.3,16.87,15.56,0.9329,68.35,30000,-144.84272128749086,Open,False
3,11.Dec 2019 09:34:02,tao,15.26,16.88,15.56,0.9313,69.6,30000,-142.24137931034483,Open,False
4,11.Dec 2019 09:39:08,tao,15.3,16.88,15.56,0.9325,69.35,30000,-142.7541456380678,Open,False
5,11.Dec 2019 09:44:13,tao,15.37,17.0,15.84,0.934,68.94,30000,-143.60313315926894,Open,False
6,11.Dec 2019 09:49:18,tao,15.35,16.95,15.76,0.9342,68.52,30000,-144.48336252189142,Open,False
7,11.Dec 2019 09:54:22,tao,15.29,16.85,15.73,0.9361,68.33,30000,-144.88511634713888,Open,False
8,11.Dec 2019 09:59:28,tao,15.21,16.84,15.7,0.9337,68.07,30000,-145.4385191714412,Open,False
9,11.Dec 2019 10:04:32,tao,15.22,16.82,15.65,0.934,68.01,30000,-145.5668284075871,Open,False
10,11.Dec 2019 10:09:37,tao,15.15,16.77,15.61,0.9334,68.02,30000,-145.54542781534843,Open,False
11,11.Dec 2019 10:14:44,tao,15.16,16.77,15.56,0.9329,68.0,30000,-145.58823529411765,Open,False
12,11.Dec 2019 10:19:50,tao,15.2,16.8,15.56,0.9328,67.92,30000,-145.75971731448763,Open,False
13,11.Dec 2019 10:24:56,tao,15.18,16.75,15.51,0.9335,68.03,30000,-145.5240335146259,Open,False
14,11.Dec 2019 10:30:01,tao,15.17,16.77,15.51,0.9324,68.34,30000,-144.86391571553995,Open,False
15,11.Dec 2019 10:35:08,tao,15.2,16.77,15.52,0.9335,68.44,30000,-144.6522501461134,Open,False
16,11.Dec 2019 10:40:12,tao,15.2,16.83,15.57,0.9318,68.57,30000,-144.3780078751641,Open,False
17,11.Dec 2019 10:45:19,tao,15.22,16.82,15.62,0.9335,68.4,30000,-144.73684210526315,Open,False
18,11.Dec 2019 10:50:23,tao,15.25,16.82,15.67,0.9352,68.61,30000,-144.29383471797115,Open,False
19,11.Dec 2019 10:55:28,tao,15.2,16.83,15.65,0.933,68.93,30000,-143.62396634266645,Open,False
20,11.Dec 2019 11:00:32,tao,15.25,16.87,15.69,0.9335,69.02,30000,-143.43668501883513,Open,False
21,11.Dec 2019 11:05:38,tao,15.31,16.88,15.79,0.9364,69.32,30000,-142.81592613964224,Open,False
22,11.Dec 2019 11:10:43,tao,15.32,16.87,15.81,0.9374,69.29,30000,-142.87776013854813,Open,False
23,11.Dec 2019 11:15:48,tao,15.38,16.91,15.87,0.9384,69.02,30000,-143.43668501883513,Open,False
24,11.Dec 2019 11:20:54,tao,15.38,16.9,15.8,0.9377,68.8,30000,-143.8953488372093,Open,False
25,11.Dec 2019 11:25:59,tao,15.33,16.88,15.77,0.9366,68.44,30000,-144.6522501461134,Open,False
26,11.Dec 2019 11:31:05,tao,15.3,16.82,15.74,0.9378,68.33,30000,-144.88511634713888,Open,False
27,11.Dec 2019 11:36:09,tao,15.28,16.8,15.67,0.9369,68.53,30000,-144.46227929373995,Open,False
28,11.Dec 2019 11:41:14,tao,15.28,16.82,15.66,0.9359,68.36,30000,-144.82153306026916,Open,False
29,11.Dec 2019 11:46:18,tao,15.28,16.81,15.65,0.9362,68.2,30000,-145.16129032258064,Open,False
30,11.Dec 2019 11:51:22,tao,15.25,16.8,15.57,0.9345,68.36,30000,-144.82153306026916,Open,False
31,11.Dec 2019 11:56:27,tao,15.2,16.75,15.57,0.9351,68.6,30000,-144.31486880466474,Open,False
32,11.Dec 2019 12:01:33,tao,15.27,16.84,15.61,0.934,69.0,30000,-143.47826086956522,Open,False
33,11.Dec 2019 12:06:38,tao,15.3,16.85,15.64,0.935,68.86,30000,-143.7699680511182,Open,False
34,11.Dec 2019 12:11:43,tao,15.35,16.88,15.76,0.9371,68.86,30000,-143.7699680511182,Open,False
35,11.Dec 2019 12:16:47,tao,15.33,16.86,15.73,0.9368,68.9,30000,-143.6865021770682,Open,False
36,11.Dec 2019 12:21:53,tao,15.3,16.86,15.76,0.9364,68.72,30000,-144.0628637951106,Open,False
37,11.Dec 2019 12:26:58,tao,15.35,16.86,15.76,0.9379,68.86,30000,-143.7699680511182,Open,False
38,11.Dec 2019 12:32:03,tao,15.33,16.87,15.75,0.9367,68.86,30000,-143.7699680511182,Open,False
39,11.Dec 2019 12:37:08,tao,15.33,16.9,15.77,0.9358,68.76,30000,-143.97905759162302,Open,False
40,11.Dec 2019 12:42:14,tao,15.33,16.87,15.81,0.9377,69.02,30000,-143.43668501883513,Open,False
41,11.Dec 2019 12:47:18,tao,15.34,16.86,15.82,0.9385,68.92,30000,-143.6448055716773,Open,False
42,11.Dec 2019 12:52:23,tao,15.35,16.87,15.81,0.9383,68.84,30000,-143.81173736199884,Open,False
43,11.Dec 2019 12:57:28,tao,15.33,16.86,15.79,0.9378,68.96,30000,-143.56148491879352,Open,False
44,11.Dec 2019 13:02:32,tao,15.3,16.88,15.76,0.9356,68.6,30000,-144.31486880466474,Open,False
45,11.Dec 2019 13:07:38,tao,15.3,16.9,15.77,0.9349,68.52,30000,-144.48336252189142,Open,False
46,11.Dec 2019 13:12:45,tao,15.28,16.83,15.69,0.936,68.54,30000,-144.4412022176831,Open,False
