,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,12.Dec 2019 08:00:19,tao,14.85,16.66,15.18,0.9223,67.32,30000,-147.05882352941177,Open,True
1,12.Dec 2019 08:05:35,tao,14.85,16.68,15.23,0.9222,67.32,30000,-147.05882352941177,Open,False
2,12.Dec 2019 08:10:39,tao,14.85,16.7,15.23,0.9214,67.32,30000,-147.05882352941177,Open,False
3,12.Dec 2019 08:15:43,tao,14.98,16.77,15.46,0.926,67.32,30000,-147.05882352941177,Open,False
4,12.Dec 2019 08:20:47,tao,14.9,16.75,15.44,0.9242,67.32,30000,-147.05882352941177,Open,False
5,12.Dec 2019 08:25:51,tao,14.95,16.75,15.44,0.9257,67.32,30000,-147.05882352941177,Open,False
6,12.Dec 2019 08:30:55,tao,14.91,16.73,15.42,0.925,67.32,30000,-147.05882352941177,Open,False
7,12.Dec 2019 08:35:58,tao,14.95,16.75,15.39,0.9249,67.32,30000,-147.05882352941177,Open,False
8,12.Dec 2019 08:41:02,tao,15.0,16.76,15.41,0.9262,67.32,30000,-147.05882352941177,Open,False
9,12.Dec 2019 08:46:06,tao,14.95,16.76,15.44,0.9252,67.32,30000,-147.05882352941177,Open,False
10,12.Dec 2019 08:51:10,tao,14.95,16.75,15.38,0.9247,67.32,30000,-147.05882352941177,Open,False
11,12.Dec 2019 08:56:14,tao,15.0,16.8,15.47,0.9256,67.5,30000,-146.66666666666666,Open,False
12,12.Dec 2019 09:01:18,tao,14.9,16.7,15.36,0.925,67.5,30000,-146.66666666666666,Open,False
13,12.Dec 2019 09:06:22,tao,14.85,16.7,15.32,0.9229,67.5,30000,-146.66666666666666,Open,False
14,12.Dec 2019 09:11:25,tao,14.9,16.7,15.29,0.9238,67.75,30000,-146.12546125461256,Open,False
15,12.Dec 2019 09:16:29,tao,14.85,16.67,15.34,0.9244,66.97,30000,-147.82738539644618,Open,False
16,12.Dec 2019 09:21:33,tao,14.81,16.67,15.36,0.9235,66.97,30000,-147.82738539644618,Open,False
17,12.Dec 2019 09:26:37,tao,14.81,16.67,15.35,0.9234,66.81,30000,-148.18140996856758,Open,False
18,12.Dec 2019 09:31:41,tao,14.85,16.7,15.35,0.9233,67.14,30000,-147.45308310991956,Open,False
19,12.Dec 2019 09:36:44,tao,14.81,16.67,15.35,0.9234,65.08,30000,-152.12046711739399,Open,False
20,12.Dec 2019 09:41:49,tao,14.9,16.7,15.4,0.9256,63.9,30000,-154.92957746478874,Open,False
21,12.Dec 2019 09:46:52,tao,14.55,16.52,14.95,0.9154,63.83,30000,-155.09948300172334,Open,False
22,12.Dec 2019 09:51:56,tao,14.4,16.35,14.4,0.9089,62.92,30000,-157.34265734265733,Open,False
23,12.Dec 2019 09:57:00,tao,14.4,16.35,14.43,0.9094,62.26,30000,-159.01060070671377,Open,False
24,12.Dec 2019 10:02:04,tao,14.21,16.2,14.17,0.9055,60.98,30000,-162.34831092161366,Open,False
25,12.Dec 2019 10:07:08,tao,14.11,16.18,14.11,0.9023,60.33,30000,-164.09746394828443,Open,False
26,12.Dec 2019 10:12:13,tao,13.96,16.03,13.87,0.8998,60.6,30000,-198.01980198019803,Open,False
27,12.Dec 2019 10:17:17,tao,13.8,15.95,13.71,0.8955,60.61,30000,-197.98713083649562,Open,False
28,12.Dec 2019 10:22:21,tao,13.85,16.01,13.8,0.8961,60.59,30000,-198.05248390823567,Open,False
29,12.Dec 2019 10:27:25,tao,13.82,16.0,13.79,0.8954,60.71,30000,-197.66101136550816,Open,False
30,12.Dec 2019 10:32:28,tao,13.78,15.97,13.74,0.8946,61.46,30000,-195.24894240156198,Open,False
31,12.Dec 2019 10:37:32,tao,13.8,16.05,13.81,0.8931,61.32,30000,-195.69471624266146,Open,False
32,12.Dec 2019 10:42:36,tao,13.95,16.05,13.97,0.9004,61.63,30000,-160.63605386986856,Open,False
33,12.Dec 2019 10:47:40,tao,13.9,16.05,13.98,0.899,62.22,30000,-192.86403085824494,Open,False
34,12.Dec 2019 10:52:44,tao,13.95,16.07,14.11,0.9019,61.72,30000,-160.40181464679196,Open,False
35,12.Dec 2019 10:57:48,tao,14.0,16.2,14.31,0.9015,61.51,30000,-160.94943911559096,Open,False
36,12.Dec 2019 11:02:51,tao,14.03,16.16,14.19,0.902,61.64,30000,-160.60999351070734,Open,False
37,12.Dec 2019 11:07:55,tao,13.93,16.07,14.07,0.9007,61.6,30000,-160.71428571428572,Open,False
38,12.Dec 2019 11:12:59,tao,13.95,16.07,14.12,0.9021,61.78,30000,-160.2460343153124,Open,False
39,12.Dec 2019 11:18:03,tao,13.9,16.07,14.09,0.9001,61.8,30000,-160.19417475728156,Open,False
40,12.Dec 2019 11:23:07,tao,14.0,16.15,14.24,0.9024,62.4,30000,-158.65384615384616,Open,False
41,12.Dec 2019 11:28:11,tao,13.95,16.15,14.26,0.9012,62.44,30000,-158.55221012171685,Open,False
42,12.Dec 2019 11:33:15,tao,14.1,16.22,14.39,0.905,62.48,30000,-158.45070422535213,Open,False
43,12.Dec 2019 11:38:19,tao,14.1,16.2,14.47,0.9072,62.69,30000,-157.9199234327644,Open,False
44,12.Dec 2019 11:43:22,tao,14.1,16.2,14.45,0.9068,63.4,30000,-156.15141955835963,Open,False
45,12.Dec 2019 11:48:26,tao,14.15,16.23,14.49,0.9078,63.11,30000,-156.8689589605451,Open,False
46,12.Dec 2019 11:53:30,tao,14.3,16.3,14.64,0.9119,63.2,30000,-156.64556962025316,Open,False
47,12.Dec 2019 11:58:34,tao,14.2,16.28,14.67,0.9102,63.54,30000,-155.80736543909347,Open,False
48,12.Dec 2019 12:03:37,tao,14.23,16.26,14.67,0.9119,64.13,30000,-154.37392795883363,Open,False
49,12.Dec 2019 12:08:41,tao,14.32,16.32,14.81,0.9145,63.98,30000,-154.73585495467336,Open,False
50,12.Dec 2019 12:13:46,tao,14.41,16.37,14.91,0.9167,63.74,30000,-155.31848133040475,Open,False
51,12.Dec 2019 12:18:50,tao,14.3,16.32,14.86,0.9147,63.58,30000,-155.70934256055364,Open,False
52,12.Dec 2019 12:23:54,tao,14.33,16.33,14.91,0.916,64.38,30000,-153.7744641192917,Open,False
53,12.Dec 2019 12:28:58,tao,14.4,16.31,15.0,0.9204,64.23,30000,-154.13358243811302,Open,False
54,12.Dec 2019 12:34:03,tao,14.46,16.38,15.16,0.9219,63.38,30000,-156.20069422530767,Open,False
55,12.Dec 2019 12:39:07,tao,14.46,16.4,15.14,0.9207,63.0,30000,-157.14285714285714,Open,False
56,12.Dec 2019 12:44:11,tao,14.25,16.26,14.84,0.9154,62.91,30000,-157.36766809728184,Open,False
57,12.Dec 2019 12:49:15,tao,14.2,16.22,14.72,0.9135,62.5,30000,-158.4,Open,False
58,12.Dec 2019 12:54:19,tao,14.25,16.23,14.69,0.9141,62.7,30000,-157.89473684210526,Open,False
59,12.Dec 2019 12:59:23,tao,14.15,16.15,14.61,0.9131,62.7,30000,-157.89473684210526,Open,False
60,12.Dec 2019 13:04:27,tao,14.15,16.15,14.64,0.9136,62.45,30000,-158.52682145716574,Open,False
61,12.Dec 2019 13:09:31,tao,14.15,16.15,14.66,0.9139,62.04,30000,-159.5744680851064,Open,False
62,12.Dec 2019 13:14:35,tao,14.2,16.17,14.58,0.9133,62.01,30000,-159.65166908563137,Open,False
63,12.Dec 2019 13:19:38,tao,14.15,16.14,14.5,0.9117,62.12,30000,-159.3689632968448,Open,False
64,12.Dec 2019 13:24:42,tao,14.1,16.12,14.39,0.9091,62.46,30000,-158.5014409221902,Open,False
65,12.Dec 2019 13:29:46,tao,14.1,16.12,14.39,0.9091,62.32,30000,-158.85750962772786,Open,False
66,12.Dec 2019 13:34:50,tao,14.15,16.2,14.43,0.908,62.44,30000,-158.55221012171685,Open,False
67,12.Dec 2019 13:39:54,tao,14.1,16.15,14.43,0.9086,62.65,30000,-158.02075019952116,Open,False
68,12.Dec 2019 13:44:57,tao,14.15,16.15,14.49,0.9111,62.6,30000,-158.14696485623003,Open,False
69,12.Dec 2019 13:50:02,tao,14.23,16.2,14.59,0.9131,62.7,30000,-157.89473684210526,Open,False
70,12.Dec 2019 13:55:07,tao,14.2,16.18,14.6,0.9132,62.5,30000,-158.4,Open,False
71,12.Dec 2019 14:00:11,tao,14.23,16.21,14.61,0.913,62.4,30000,-158.65384615384616,Open,False
72,12.Dec 2019 14:05:15,tao,14.2,16.18,14.56,0.9125,62.95,30000,-157.26767275615566,Open,False
73,12.Dec 2019 14:10:19,tao,14.19,16.16,14.55,0.9129,62.6,30000,-158.14696485623003,Open,False
74,12.Dec 2019 14:15:25,tao,14.26,16.25,14.67,0.9132,63.2,30000,-156.64556962025316,Open,False
75,12.Dec 2019 14:20:28,tao,14.2,16.18,14.6,0.9132,63.0,30000,-157.14285714285714,Open,False
76,12.Dec 2019 14:25:32,tao,14.25,16.23,14.73,0.9148,63.15,30000,-156.76959619952495,Open,False
77,12.Dec 2019 14:30:36,tao,14.26,16.21,14.77,0.9166,63.24,30000,-156.54648956356735,Open,False
78,12.Dec 2019 14:35:40,tao,14.3,16.25,14.84,0.9173,61.03,30000,-162.2153039488776,Open,False
79,12.Dec 2019 14:40:43,tao,14.05,16.12,14.87,0.9157,61.41,30000,-161.21152906692723,Open,False
80,12.Dec 2019 14:45:47,tao,13.93,16.0,14.14,0.9047,61.39,30000,-161.26404951946571,Open,False
81,12.Dec 2019 14:50:51,tao,13.98,16.02,14.19,0.9063,62.51,30000,-158.3746600543913,Open,False
82,12.Dec 2019 14:55:55,tao,14.02,16.07,14.23,0.9061,61.5,30000,-160.97560975609755,Open,False
83,12.Dec 2019 15:00:59,tao,14.18,16.15,14.51,0.9123,61.4,30000,-161.23778501628664,Open,False
84,12.Dec 2019 15:06:02,tao,14.02,16.02,14.33,0.9099,61.0,30000,-162.29508196721312,Open,False
85,12.Dec 2019 15:11:06,tao,14.05,16.03,14.26,0.9092,60.91,30000,-162.53488753899197,Open,False
86,12.Dec 2019 15:16:10,tao,13.9,16.0,14.12,0.9035,61.34,30000,-161.39550048907728,Open,False
