,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,12.Feb 2020 08:04:13,ruicheng,15.3,15.75,14.73,0.9692,42.6,30000,0,Close,True
1,12.Feb 2020 08:09:20,ruicheng,15.3,15.75,14.71,0.9689,42.6,30000,0,Close,True
2,12.Feb 2020 08:14:26,ruicheng,15.3,15.75,14.06,0.9579,42.6,30000,0,Close,True
3,12.Feb 2020 08:19:33,ruicheng,15.25,15.75,14.52,0.9641,42.6,30000,0,Close,True
4,12.Feb 2020 08:24:41,ruicheng,15.2,15.71,14.5,0.964,42.6,30000,0,Close,True
5,12.Feb 2020 08:29:47,ruicheng,15.23,15.7,14.5,0.9654,42.6,30000,0,Close,True
6,12.Feb 2020 08:34:55,ruicheng,15.2,15.71,14.63,0.9662,42.6,30000,0,Close,True
7,12.Feb 2020 08:40:01,ruicheng,15.26,15.73,14.63,0.9672,42.6,30000,0,Close,True
8,12.Feb 2020 08:45:07,ruicheng,15.2,15.73,14.6,0.9648,42.6,30000,0,Close,True
9,12.Feb 2020 08:50:15,ruicheng,15.25,15.7,14.65,0.9686,42.6,30000,0,Close,True
10,12.Feb 2020 08:55:21,ruicheng,15.26,15.73,14.63,0.9672,41.22,30000,0,Close,True
11,12.Feb 2020 09:00:28,ruicheng,15.26,15.73,14.64,0.9674,41.19,30000,0,Close,True
12,12.Feb 2020 09:05:34,ruicheng,15.25,15.73,14.6,0.9664,41.19,30000,0,Close,True
13,12.Feb 2020 09:10:40,ruicheng,15.26,15.71,14.35,0.9634,41.18,30000,0,Close,True
14,12.Feb 2020 09:15:46,ruicheng,15.23,15.7,14.41,0.9639,41.13,30000,0,Close,True
15,12.Feb 2020 09:20:52,ruicheng,15.23,15.7,14.43,0.9642,41.13,30000,0,Close,True
16,12.Feb 2020 09:25:57,ruicheng,15.23,15.71,14.55,0.9658,41.09,30000,0,Close,True
17,12.Feb 2020 09:31:03,ruicheng,15.24,15.71,14.55,0.9661,40.87,30000,0,Close,True
18,12.Feb 2020 09:36:13,ruicheng,15.24,15.72,14.55,0.9657,40.87,30000,0,Close,True
19,12.Feb 2020 09:41:19,ruicheng,15.23,15.68,14.55,0.9672,41.06,30000,0,Close,True
20,12.Feb 2020 09:46:25,ruicheng,15.25,15.7,14.55,0.9669,41.13,30000,0,Close,True
21,12.Feb 2020 09:51:31,ruicheng,15.21,15.72,14.48,0.9636,41.31,30000,0,Close,True
22,12.Feb 2020 09:56:36,ruicheng,15.25,15.7,14.52,0.9664,41.43,30000,0,Close,True
23,12.Feb 2020 10:01:41,ruicheng,15.28,15.76,14.55,0.9651,41.04,30000,0,Close,True
24,12.Feb 2020 10:06:50,ruicheng,15.35,15.75,14.58,0.9682,41.4,30000,0,Close,True
25,12.Feb 2020 10:11:57,ruicheng,15.25,15.7,14.43,0.9649,41.32,30000,0,Close,True
26,12.Feb 2020 10:17:04,ruicheng,15.35,15.76,14.65,0.9689,41.24,30000,0,Close,True
27,12.Feb 2020 10:22:11,ruicheng,15.31,15.75,14.55,0.9665,41.24,30000,0,Close,True
28,12.Feb 2020 10:27:20,ruicheng,15.3,15.72,14.51,0.9669,41.35,30000,0,Close,True
29,12.Feb 2020 10:32:25,ruicheng,15.29,15.75,14.42,0.9637,41.3,30000,0,Close,True
30,12.Feb 2020 10:37:32,ruicheng,15.28,15.77,14.48,0.9634,41.15,30000,0,Close,True
31,12.Feb 2020 10:42:38,ruicheng,15.25,15.75,14.44,0.9627,41.12,30000,0,Close,True
32,12.Feb 2020 10:47:44,ruicheng,15.22,15.7,14.46,0.9644,41.05,30000,0,Close,True
33,12.Feb 2020 10:52:50,ruicheng,15.23,15.72,14.43,0.9633,41.0,30000,0,Close,True
34,12.Feb 2020 10:57:57,ruicheng,15.23,15.71,14.41,0.9634,41.01,30000,0,Close,True
35,12.Feb 2020 11:03:04,ruicheng,15.21,15.7,14.42,0.9635,40.76,30000,0,Close,True
36,12.Feb 2020 11:08:13,ruicheng,15.18,15.7,14.43,0.9627,40.56,30000,0,Close,True
37,12.Feb 2020 11:13:22,ruicheng,15.09,15.66,14.36,0.9605,40.76,30000,0,Close,True
38,12.Feb 2020 11:18:28,ruicheng,15.05,15.63,14.32,0.96,40.83,30000,0,Close,True
39,12.Feb 2020 11:23:35,ruicheng,15.1,15.65,14.33,0.9608,40.55,30000,0,Close,True
40,12.Feb 2020 11:28:43,ruicheng,15.05,15.7,14.34,0.9571,40.24,30000,0,Close,True
41,12.Feb 2020 11:33:50,ruicheng,14.99,15.6,14.18,0.9571,40.26,30000,0,Close,True
42,12.Feb 2020 11:38:56,ruicheng,14.97,15.6,14.18,0.9564,40.34,30000,0,Close,True
43,12.Feb 2020 11:44:03,ruicheng,14.99,15.55,14.18,0.9593,40.44,30000,0,Close,True
44,12.Feb 2020 11:49:10,ruicheng,14.99,15.6,14.18,0.9571,40.39,30000,0,Close,True
45,12.Feb 2020 11:54:17,ruicheng,15.03,15.61,14.22,0.9585,40.3,30000,0,Close,True
46,12.Feb 2020 11:59:27,ruicheng,14.95,15.61,14.17,0.9552,40.4,30000,0,Close,True
47,12.Feb 2020 12:04:35,ruicheng,14.97,15.55,14.15,0.9582,40.24,30000,0,Close,True
48,12.Feb 2020 12:09:43,ruicheng,15.0,15.6,14.21,0.9579,40.24,30000,0,Close,True
49,12.Feb 2020 12:14:50,ruicheng,14.9,15.57,14.16,0.9553,40.23,30000,0,Close,True
50,12.Feb 2020 12:19:56,ruicheng,14.9,15.55,14.16,0.9562,40.14,30000,0,Close,True
51,12.Feb 2020 12:25:02,ruicheng,14.9,15.57,14.18,0.9556,40.15,30000,0,Close,True
52,12.Feb 2020 12:30:09,ruicheng,14.92,15.55,14.14,0.9565,40.12,30000,0,Close,True
53,12.Feb 2020 12:35:16,ruicheng,14.9,15.57,14.13,0.9547,40.08,30000,0,Close,True
54,12.Feb 2020 12:40:22,ruicheng,14.92,15.58,14.08,0.954,40.11,30000,0,Close,True
55,12.Feb 2020 12:45:28,ruicheng,14.85,15.56,14.07,0.9526,40.11,30000,0,Close,True
56,12.Feb 2020 12:50:34,ruicheng,14.92,15.57,14.07,0.9543,40.16,30000,0,Close,True
57,12.Feb 2020 12:55:41,ruicheng,14.9,15.57,14.08,0.9539,40.37,30000,0,Close,True
58,12.Feb 2020 13:00:47,ruicheng,14.93,15.57,14.13,0.9557,40.31,30000,0,Close,True
59,12.Feb 2020 13:06:01,ruicheng,15.0,15.6,14.22,0.9581,40.33,30000,0,Close,True
60,12.Feb 2020 13:11:13,ruicheng,14.99,15.6,14.22,0.9577,40.28,30000,0,Close,True
61,12.Feb 2020 13:16:20,ruicheng,14.98,15.6,14.21,0.9573,40.2,30000,0,Close,True
62,12.Feb 2020 13:21:28,ruicheng,15.03,15.6,14.23,0.9592,40.18,30000,0,Close,True
63,12.Feb 2020 13:26:38,ruicheng,14.96,15.55,14.22,0.9591,40.5,30000,0,Close,True
64,12.Feb 2020 13:31:56,ruicheng,14.98,15.56,14.24,0.9596,40.16,30000,0,Close,True
65,12.Feb 2020 13:37:07,ruicheng,15.07,15.6,14.27,0.9611,40.24,30000,0,Close,True
66,12.Feb 2020 13:42:15,ruicheng,14.97,15.57,14.21,0.9583,40.18,30000,0,Close,True
67,12.Feb 2020 13:47:28,ruicheng,14.96,15.55,14.16,0.9581,40.22,30000,0,Close,True
68,12.Feb 2020 13:52:39,ruicheng,14.93,15.55,14.09,0.9559,40.06,30000,0,Close,True
69,12.Feb 2020 13:57:50,ruicheng,14.95,15.55,14.1,0.9567,39.96,30000,0,Close,True
70,12.Feb 2020 14:02:56,ruicheng,14.93,15.55,14.02,0.9547,39.63,30000,0,Close,True
71,12.Feb 2020 14:08:03,ruicheng,14.86,15.52,13.98,0.9532,39.63,30000,0,Close,True
72,12.Feb 2020 14:13:11,ruicheng,14.78,15.45,13.9,0.9525,39.51,30000,0,Close,True
73,12.Feb 2020 14:18:16,ruicheng,14.78,15.46,13.93,0.9525,39.44,30000,0,Close,True
74,12.Feb 2020 14:23:22,ruicheng,14.75,15.45,13.91,0.9517,39.15,30000,0,Close,True
75,12.Feb 2020 14:28:27,ruicheng,14.72,15.4,13.93,0.9534,39.32,30000,0,Close,True
76,12.Feb 2020 14:33:33,ruicheng,14.66,15.37,13.89,0.9522,39.2,30000,0,Close,True
77,12.Feb 2020 14:38:38,ruicheng,14.71,15.4,13.91,0.9527,39.02,30000,0,Close,True
78,12.Feb 2020 14:43:43,ruicheng,14.7,15.4,13.9,0.9522,38.77,30000,0,Close,True
79,12.Feb 2020 14:48:52,ruicheng,14.6,15.35,13.86,0.9507,38.83,30000,0,Close,True
