,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,16.Mar 2020 09:17:28,tao,70.49,56.55,57.83,1.222,548.44,30000,0,Close,True
1,16.Mar 2020 09:22:35,tao,70.45,56.77,57.83,1.2168,548.44,30000,0,Close,True
2,16.Mar 2020 09:27:43,tao,70.04,56.5,57.83,1.2158,538.03,30000,0,Close,True
3,16.Mar 2020 09:32:51,tao,70.05,56.4,57.83,1.218,511.73,30000,0,Close,True
4,16.Mar 2020 09:37:58,tao,69.3,55.95,57.83,1.2153,511.73,30000,0,Close,True
5,16.Mar 2020 09:43:03,tao,69.05,55.35,57.83,1.2239,511.73,30000,0,Close,True
6,16.Mar 2020 09:48:13,tao,69.05,55.35,57.83,1.2239,470.0,30000,0,Close,True
7,16.Mar 2020 09:53:20,tao,69.05,55.35,57.83,1.2239,500.0,30000,0,Close,True
8,16.Mar 2020 09:58:25,tao,70.85,55.0,57.83,1.261,481.38,30000,0,Close,True
9,16.Mar 2020 10:03:31,tao,68.3,54.2,74.18,1.2501,498.92,30000,0,Close,True
10,16.Mar 2020 10:08:39,tao,64.82,52.6,70.76,1.2242,495.0,30000,0,Close,True
11,16.Mar 2020 10:13:45,tao,66.24,53.95,72.65,1.2203,494.07,30000,0,Close,True
12,16.Mar 2020 10:18:52,tao,66.45,54.25,73.87,1.2184,501.0,30000,0,Close,True
13,16.Mar 2020 10:23:59,tao,66.0,54.13,73.33,1.2131,503.75,30000,0,Close,True
14,16.Mar 2020 10:29:05,tao,66.73,54.65,74.67,1.2152,503.0,30000,0,Close,True
15,16.Mar 2020 10:34:12,tao,66.6,54.5,74.69,1.2162,494.91,30000,0,Close,True
16,16.Mar 2020 10:39:19,tao,67.1,54.7,75.37,1.2207,497.38,30000,0,Close,True
17,16.Mar 2020 10:44:25,tao,66.05,54.05,75.03,1.2171,486.02,30000,0,Close,True
18,16.Mar 2020 10:49:30,tao,66.6,54.05,75.18,1.2262,486.0,30000,0,Close,True
19,16.Mar 2020 10:54:39,tao,66.15,53.6,74.95,1.2283,484.53,30000,0,Close,True
20,16.Mar 2020 10:59:45,tao,66.25,53.5,74.9,1.2321,488.0,30000,0,Close,True
21,16.Mar 2020 11:04:56,tao,66.3,53.12,75.64,1.2419,493.87,30000,0,Close,True
22,16.Mar 2020 11:10:03,tao,66.92,53.5,75.64,1.2439,490.75,30000,0,Close,True
23,16.Mar 2020 11:15:15,tao,67.09,53.8,75.7,1.2402,485.52,30000,0,Close,True
24,16.Mar 2020 11:20:22,tao,66.7,53.5,74.83,1.2395,483.4,30000,0,Close,True
25,16.Mar 2020 11:25:31,tao,66.11,53.19,74.2,1.236,478.78,30000,0,Close,True
26,16.Mar 2020 11:30:38,tao,65.86,53.05,73.6,1.2343,481.0,30000,0,Close,True
27,16.Mar 2020 11:35:45,tao,65.65,52.8,73.72,1.2364,486.12,30000,0,Close,True
28,16.Mar 2020 11:40:54,tao,66.15,53.0,74.26,1.2409,490.0,30000,0,Close,True
29,16.Mar 2020 11:45:59,tao,67.2,53.65,76.59,1.2461,501.8,30000,0,Close,True
30,16.Mar 2020 11:51:09,tao,67.28,53.62,76.32,1.2478,498.28,30000,0,Close,True
31,16.Mar 2020 11:56:16,tao,68.35,54.3,78.35,1.2523,500.0,30000,0,Close,True
32,16.Mar 2020 12:01:43,tao,68.51,54.44,78.12,1.2516,495.3,30000,0,Close,True
33,16.Mar 2020 12:06:53,tao,68.3,54.3,78.38,1.2515,495.34,30000,0,Close,True
34,16.Mar 2020 12:12:00,tao,67.3,54.15,77.89,1.2379,492.0,30000,0,Close,True
35,16.Mar 2020 12:17:16,tao,67.12,53.85,76.45,1.2402,498.41,30000,0,Close,True
36,16.Mar 2020 12:22:22,tao,67.35,53.8,77.3,1.2459,497.57,30000,0,Close,True
37,16.Mar 2020 12:27:31,tao,67.8,53.95,78.21,1.2508,489.87,30000,0,Close,True
38,16.Mar 2020 12:32:37,tao,68.15,53.95,79.01,1.2572,495.51,30000,0,Close,True
39,16.Mar 2020 12:37:45,tao,67.5,53.45,78.27,1.2569,493.0,30000,0,Close,True
40,16.Mar 2020 12:42:52,tao,67.7,53.9,78.2,1.2502,497.0,30000,0,Close,True
41,16.Mar 2020 12:47:59,tao,67.62,53.75,78.07,1.2521,498.5,30000,0,Close,True
42,16.Mar 2020 12:53:05,tao,68.0,53.6,78.35,1.2619,504.0,30000,0,Close,True
43,16.Mar 2020 12:58:13,tao,68.1,53.93,78.51,1.2564,500.0,30000,0,Close,True
44,16.Mar 2020 13:03:18,tao,68.85,54.4,79.26,1.259,498.75,30000,0,Close,True
45,16.Mar 2020 13:08:27,tao,69.01,54.0,78.83,1.2701,502.21,30000,0,Close,True
46,16.Mar 2020 13:13:34,tao,68.65,53.86,77.84,1.2665,498.31,30000,0,Close,True
47,16.Mar 2020 13:18:40,tao,68.85,54.2,78.2,1.2625,500.13,30000,0,Close,True
48,16.Mar 2020 13:23:52,tao,68.1,53.95,76.53,1.2543,503.53,30000,0,Close,True
49,16.Mar 2020 13:28:58,tao,68.1,54.2,77.15,1.2493,501.27,30000,0,Close,True
50,16.Mar 2020 13:34:05,tao,68.2,54.42,77.35,1.2464,516.44,30000,0,Close,True
51,16.Mar 2020 13:39:12,tao,68.17,54.35,76.75,1.2469,516.14,30000,0,Close,True
52,16.Mar 2020 13:44:19,tao,69.17,55.3,77.79,1.2435,526.0,30000,0,Close,True
53,16.Mar 2020 13:49:27,tao,69.05,55.24,77.71,1.2428,526.5,30000,0,Close,True
54,16.Mar 2020 13:54:33,tao,69.72,55.8,78.21,1.2421,530.0,30000,0,Close,True
55,16.Mar 2020 13:59:39,tao,69.85,55.8,77.75,1.2438,529.55,30000,0,Close,True
56,16.Mar 2020 14:04:46,tao,70.0,56.05,77.75,1.2409,537.0,30000,0,Close,True
57,16.Mar 2020 14:09:53,tao,69.58,56.15,77.5,1.232,546.72,30000,0,Close,True
58,16.Mar 2020 14:15:00,tao,70.66,56.7,78.37,1.2383,545.0,30000,0,Close,True
59,16.Mar 2020 14:20:08,tao,70.75,57.2,78.17,1.2293,553.49,30000,0,Close,True
60,16.Mar 2020 14:25:15,tao,70.61,57.15,77.92,1.2279,560.0,30000,0,Close,True
61,16.Mar 2020 14:30:22,tao,71.1,57.5,78.47,1.2289,548.01,30000,0,Close,True
62,16.Mar 2020 14:35:30,tao,71.75,58.05,78.44,1.2278,526.76,30000,0,Close,True
63,16.Mar 2020 14:40:36,tao,70.85,57.5,77.95,1.2246,547.0,30000,0,Close,True
64,16.Mar 2020 14:45:43,tao,68.6,55.87,76.07,1.221,543.3,30000,0,Close,True
65,16.Mar 2020 14:50:50,tao,70.55,57.2,77.41,1.2255,555.16,30000,0,Close,True
66,16.Mar 2020 14:55:57,tao,69.7,57.2,77.68,1.2125,556.21,30000,0,Close,True
67,16.Mar 2020 15:01:04,tao,70.81,57.95,78.09,1.2151,549.77,30000,0,Close,True
