,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,24.Jan 2020 08:00:32,tao,14.8,15.47,12.79,0.8686,40.2,30000,-298.5074626865671,Open,True
1,24.Jan 2020 08:05:47,tao,14.8,15.48,12.78,0.868,40.2,30000,-298.5074626865671,Open,False
2,24.Jan 2020 08:10:50,tao,14.8,15.48,12.79,0.8686,40.2,30000,-298.5074626865671,Open,False
3,24.Jan 2020 08:15:54,tao,14.75,15.48,12.78,0.8706,40.2,30000,-298.5074626865671,Open,False
4,24.Jan 2020 08:20:57,tao,14.79,15.45,12.66,0.8609,40.2,30000,-298.5074626865671,Open,False
5,24.Jan 2020 08:26:01,tao,14.8,15.46,12.67,0.861,40.2,30000,-298.5074626865671,Open,False
6,24.Jan 2020 08:31:05,tao,14.76,15.46,12.73,0.8669,40.2,30000,-298.5074626865671,Open,False
7,24.Jan 2020 08:36:09,tao,14.79,15.45,12.73,0.8654,40.2,30000,-298.5074626865671,Open,False
8,24.Jan 2020 08:41:12,tao,14.81,15.46,12.74,0.8649,40.2,30000,-298.5074626865671,Open,False
9,24.Jan 2020 08:46:16,tao,14.81,15.46,12.78,0.8675,40.2,30000,-298.5074626865671,Open,False
10,24.Jan 2020 08:51:20,tao,14.82,15.47,12.74,0.8644,40.2,30000,-298.5074626865671,Open,False
11,24.Jan 2020 08:56:24,tao,14.81,15.47,12.76,0.8662,39.16,30000,-306.4351378958121,Open,False
12,24.Jan 2020 09:01:28,tao,14.83,15.5,12.75,0.8644,39.16,30000,-306.4351378958121,Open,False
13,24.Jan 2020 09:06:32,tao,14.85,15.48,12.75,0.8634,39.18,30000,-306.2787136294028,Open,False
14,24.Jan 2020 09:11:35,tao,14.82,15.47,12.81,0.8689,39.18,30000,-306.2787136294028,Open,False
15,24.Jan 2020 09:16:39,tao,14.85,15.48,12.79,0.866,39.2,30000,-306.1224489795918,Open,False
16,24.Jan 2020 09:21:42,tao,14.81,15.45,12.72,0.8637,39.2,30000,-306.1224489795918,Open,False
17,24.Jan 2020 09:26:45,tao,14.83,15.45,12.75,0.8646,39.2,30000,-306.1224489795918,Open,False
18,24.Jan 2020 09:31:49,tao,14.81,15.46,12.75,0.8656,38.89,30000,-308.5626124967858,Open,False
19,24.Jan 2020 09:36:53,tao,14.85,15.45,12.75,0.8635,39.08,30000,-307.0624360286592,Open,False
20,24.Jan 2020 09:41:57,tao,14.8,15.43,12.74,0.8656,39.24,30000,-305.8103975535168,Open,False
21,24.Jan 2020 09:47:01,tao,14.85,15.47,12.74,0.8628,39.51,30000,-303.72057706909646,Open,False
22,24.Jan 2020 09:52:05,tao,14.85,15.5,12.85,0.8698,39.79,30000,-301.58331239004775,Open,False
23,24.Jan 2020 09:57:09,tao,14.95,15.55,12.88,0.8664,39.68,30000,-302.4193548387097,Open,False
24,24.Jan 2020 10:02:12,tao,14.97,15.57,12.94,0.8691,39.64,30000,-302.7245206861756,Open,False
25,24.Jan 2020 10:07:16,tao,14.97,15.55,12.97,0.871,40.01,30000,-299.9250187453137,Open,False
26,24.Jan 2020 10:12:20,tao,14.92,15.57,12.97,0.8736,40.08,30000,-299.4011976047904,Open,False
27,24.Jan 2020 10:17:24,tao,15.03,15.62,12.98,0.8684,40.19,30000,-298.5817367504354,Open,False
28,24.Jan 2020 10:22:28,tao,15.02,15.57,13.17,0.8811,40.48,30000,-296.4426877470356,Open,False
29,24.Jan 2020 10:27:33,tao,15.06,15.61,13.17,0.8789,40.62,30000,-295.4209748892172,Open,False
30,24.Jan 2020 10:32:36,tao,15.12,15.65,13.43,0.892,40.96,30000,-292.96875,Open,False
31,24.Jan 2020 10:37:39,tao,15.11,15.67,13.46,0.8943,40.88,30000,-293.5420743639921,Open,False
32,24.Jan 2020 10:42:43,tao,15.25,15.72,13.6,0.8956,40.94,30000,-293.11187103077674,Open,False
33,24.Jan 2020 10:47:47,tao,15.2,15.71,13.65,0.9014,41.29,30000,-239.76749818357956,Open,False
