,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
37,10.Dec 2019 11:12:33,ruicheng,15.35,16.72,15.59,0.947,68.71,30000,-144.08383059234464,Open,False
38,10.Dec 2019 11:17:37,ruicheng,15.35,16.9,15.76,0.9434,69.29,30000,-142.87776013854813,Open,False
39,10.Dec 2019 11:22:41,ruicheng,15.26,16.86,15.59,0.9397,69.08,30000,-143.31210191082803,Open,False
40,10.Dec 2019 11:27:45,ruicheng,15.35,16.92,15.68,0.9411,68.91,30000,-143.6656508489334,Open,False
41,10.Dec 2019 11:32:49,ruicheng,15.35,16.92,15.75,0.9425,68.75,30000,-144.0,Open,False
42,10.Dec 2019 11:37:54,ruicheng,15.25,16.85,15.66,0.9412,68.92,30000,-143.6448055716773,Open,False
43,10.Dec 2019 11:42:58,ruicheng,15.28,16.85,15.67,0.942,68.8,30000,-143.8953488372093,Open,False
44,10.Dec 2019 11:48:02,ruicheng,15.28,16.87,15.7,0.9419,68.75,30000,-144.0,Open,False
45,10.Dec 2019 11:53:07,ruicheng,15.28,16.86,15.67,0.9417,68.84,30000,-143.81173736199884,Open,False
46,10.Dec 2019 11:58:11,ruicheng,15.28,16.87,15.62,0.9403,69.2,30000,-143.0635838150289,Open,False
47,10.Dec 2019 12:03:15,ruicheng,15.28,16.9,15.7,0.9407,68.89,30000,-143.7073595587168,Open,False
48,10.Dec 2019 12:08:20,ruicheng,15.34,16.95,15.77,0.9415,69.09,30000,-143.2913590968302,Open,False
49,10.Dec 2019 12:13:25,ruicheng,15.33,16.87,15.73,0.9435,69.16,30000,-143.14632735685367,Open,False
50,10.Dec 2019 12:18:29,ruicheng,15.35,16.9,15.73,0.9428,69.32,30000,-142.81592613964224,Open,False
51,10.Dec 2019 12:23:34,ruicheng,15.33,16.93,15.74,0.9415,69.54,30000,-142.36410698878342,Open,False
52,10.Dec 2019 12:28:38,ruicheng,15.4,16.93,15.7,0.9422,70.11,30000,-141.20667522464697,Open,False
53,10.Dec 2019 12:33:42,ruicheng,15.4,16.96,15.77,0.9424,70.19,30000,-141.04573301040034,Open,False
54,10.Dec 2019 12:38:46,ruicheng,15.48,17.05,15.85,0.9423,69.99,30000,-141.44877839691387,Open,False
55,10.Dec 2019 12:43:51,ruicheng,15.44,17.0,15.86,0.9435,70.17,30000,-141.0859341598974,Open,False
56,10.Dec 2019 12:48:56,ruicheng,15.41,16.97,15.81,0.943,70.11,30000,-141.20667522464697,Open,False
57,10.Dec 2019 12:54:00,ruicheng,15.46,17.05,15.85,0.9419,70.21,30000,-141.0055547642786,Open,False
58,10.Dec 2019 12:59:04,ruicheng,15.5,17.05,15.85,0.9428,69.68,30000,-142.07807118254877,Open,False
59,10.Dec 2019 13:04:09,ruicheng,15.5,17.05,15.86,0.943,69.6,30000,-142.24137931034483,Open,False
60,10.Dec 2019 13:09:13,ruicheng,15.4,16.95,15.64,0.9403,69.53,30000,-142.38458219473608,Open,False
61,10.Dec 2019 13:14:16,ruicheng,15.36,16.95,15.64,0.9394,69.01,30000,-143.4574699318939,Open,False
62,10.Dec 2019 13:19:21,ruicheng,15.39,16.95,15.67,0.9407,69.3,30000,-142.85714285714286,Open,False
63,10.Dec 2019 13:24:27,ruicheng,15.39,16.9,15.6,0.9412,69.17,30000,-143.12563249963856,Open,False
64,10.Dec 2019 13:29:31,ruicheng,15.34,16.91,15.64,0.9405,69.35,30000,-142.7541456380678,Open,False
65,10.Dec 2019 13:34:36,ruicheng,15.31,16.88,15.61,0.9404,69.37,30000,-142.71298832348276,Open,False
66,10.Dec 2019 13:39:41,ruicheng,15.4,16.94,15.67,0.9413,69.45,30000,-142.548596112311,Open,False
67,10.Dec 2019 13:44:45,ruicheng,15.36,16.92,15.66,0.941,69.37,30000,-142.71298832348276,Open,False
68,10.Dec 2019 13:49:49,ruicheng,15.36,16.93,15.66,0.9406,69.45,30000,-142.548596112311,Open,False
69,10.Dec 2019 13:54:53,ruicheng,15.36,16.91,15.7,0.9421,69.53,30000,-142.38458219473608,Open,False
70,10.Dec 2019 13:59:57,ruicheng,15.36,16.95,15.72,0.941,69.44,30000,-142.56912442396313,Open,False
71,10.Dec 2019 14:05:03,ruicheng,15.36,16.93,15.73,0.9419,69.22,30000,-143.0222479052297,Open,False
72,10.Dec 2019 14:10:09,ruicheng,15.4,16.9,15.73,0.9439,69.01,30000,-143.4574699318939,Open,False
73,10.Dec 2019 14:15:14,ruicheng,15.34,16.95,15.69,0.94,68.71,30000,-144.08383059234464,Open,False
74,10.Dec 2019 14:20:19,ruicheng,15.31,16.88,15.61,0.9404,68.89,30000,-143.7073595587168,Open,False
75,10.Dec 2019 14:25:25,ruicheng,15.26,16.83,15.56,0.9402,68.94,30000,-143.60313315926894,Open,False
76,10.Dec 2019 14:30:30,ruicheng,15.3,16.85,15.6,0.9411,68.97,30000,-143.54066985645935,Open,False
77,10.Dec 2019 14:35:35,ruicheng,15.3,16.86,15.62,0.9411,68.92,30000,-143.6448055716773,Open,False
78,10.Dec 2019 14:40:40,ruicheng,15.3,16.88,15.65,0.941,68.72,30000,-144.0628637951106,Open,False
79,10.Dec 2019 14:45:45,ruicheng,15.31,16.9,15.67,0.9408,68.76,30000,-143.97905759162302,Open,False
80,10.Dec 2019 14:50:49,ruicheng,15.28,16.83,15.69,0.9432,68.7,30000,-144.10480349344977,Open,False
81,10.Dec 2019 14:55:53,ruicheng,15.27,16.85,15.67,0.9418,68.78,30000,-143.93719104390811,Open,False
82,10.Dec 2019 15:00:58,ruicheng,15.29,16.82,15.63,0.9426,68.76,30000,-143.97905759162302,Open,False
83,10.Dec 2019 15:06:04,ruicheng,15.3,16.87,15.65,0.9413,69.22,30000,-143.0222479052297,Open,False
84,10.Dec 2019 15:11:10,ruicheng,15.3,16.9,15.67,0.9406,69.15,30000,-143.16702819956615,Open,False
85,10.Dec 2019 15:16:16,ruicheng,15.31,16.9,15.75,0.9424,68.78,30000,-143.93719104390811,Open,False
86,10.Dec 2019 15:21:21,ruicheng,15.35,16.88,15.76,0.9442,69.05,30000,-143.3743664011586,Open,False
87,10.Dec 2019 15:26:26,ruicheng,15.28,16.86,15.68,0.9419,69.15,30000,-143.16702819956615,Open,False
88,10.Dec 2019 15:31:33,ruicheng,15.31,16.87,15.75,0.9435,69.72,30000,-141.99655765920826,Open,False
89,10.Dec 2019 15:36:39,ruicheng,15.31,16.87,15.79,0.9443,70.33,30000,-140.7649651642258,Open,False
90,10.Dec 2019 15:41:45,ruicheng,15.46,17.0,15.92,0.9451,69.81,30000,-141.81349376880104,Open,False
