,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,19.Mar 2020 08:03:04,ruicheng,74.0,62.3,80.5,1.0898,806.36,30000,0,Close,True
1,19.Mar 2020 08:08:16,ruicheng,74.4,62.45,81.15,1.0927,806.36,30000,0,Close,True
2,19.Mar 2020 08:13:22,ruicheng,74.45,62.4,80.72,1.0864,806.36,30000,0,Close,True
3,19.Mar 2020 08:18:28,ruicheng,74.55,62.55,80.97,1.0882,806.36,30000,0,Close,True
4,19.Mar 2020 08:23:34,ruicheng,74.85,62.9,81.04,1.0849,806.36,30000,0,Close,True
5,19.Mar 2020 08:28:40,ruicheng,75.75,63.15,81.48,1.0781,806.36,30000,0,Close,True
6,19.Mar 2020 08:33:45,ruicheng,76.05,63.4,82.05,1.0813,806.36,30000,0,Close,True
7,19.Mar 2020 08:38:51,ruicheng,77.15,64.25,82.51,1.0721,806.36,30000,0,Close,True
8,19.Mar 2020 08:43:56,ruicheng,76.7,63.8,82.02,1.072,806.36,30000,0,Close,True
9,19.Mar 2020 08:49:03,ruicheng,76.0,63.33,80.98,1.0682,806.36,30000,0,Close,True
10,19.Mar 2020 08:54:08,ruicheng,75.85,63.55,80.7,1.0665,968.74,30000,0,Close,True
11,19.Mar 2020 08:59:14,ruicheng,74.55,62.2,79.56,1.0698,968.74,30000,0,Close,True
12,19.Mar 2020 09:04:20,ruicheng,73.65,62.35,79.37,1.0797,936.0,30000,0,Close,True
13,19.Mar 2020 09:09:27,ruicheng,74.9,62.54,79.38,1.0626,936.0,30000,0,Close,True
14,19.Mar 2020 09:14:32,ruicheng,74.9,62.25,79.63,1.066,903.18,30000,0,Close,True
15,19.Mar 2020 09:19:39,ruicheng,74.7,62.1,79.2,1.0631,900.0,30000,0,Close,True
16,19.Mar 2020 09:24:48,ruicheng,74.15,61.6,78.66,1.0637,900.0,30000,0,Close,True
17,19.Mar 2020 09:29:54,ruicheng,73.95,61.5,78.65,1.0663,915.0,30000,0,Close,True
18,19.Mar 2020 09:35:04,ruicheng,73.8,61.5,78.65,1.0684,940.0,30000,0,Close,True
19,19.Mar 2020 09:40:08,ruicheng,73.75,61.85,78.65,1.069,935.86,30000,0,Close,True
20,19.Mar 2020 09:45:15,ruicheng,76.3,63.91,81.67,1.0729,973.01,30000,0,Close,True
21,19.Mar 2020 09:50:22,ruicheng,75.8,63.59,82.14,1.0858,968.83,30000,0,Close,True
22,19.Mar 2020 09:55:29,ruicheng,77.3,64.75,83.72,1.0853,941.88,30000,0,Close,True
23,19.Mar 2020 10:00:35,ruicheng,76.55,64.25,83.33,1.0906,915.02,30000,0,Close,True
