,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,28.Dec 2019 08:01:30,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,True
1,28.Dec 2019 08:06:38,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
2,28.Dec 2019 08:11:43,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
3,28.Dec 2019 08:16:47,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
4,28.Dec 2019 08:21:51,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
5,28.Dec 2019 08:26:55,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
6,28.Dec 2019 08:31:59,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
7,28.Dec 2019 08:37:03,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
8,28.Dec 2019 08:42:07,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
9,28.Dec 2019 08:47:11,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
10,28.Dec 2019 08:52:16,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
11,28.Dec 2019 08:57:20,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
12,28.Dec 2019 09:02:24,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
13,28.Dec 2019 09:07:29,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
14,28.Dec 2019 09:12:33,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
15,28.Dec 2019 09:17:37,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
16,28.Dec 2019 09:22:41,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
17,28.Dec 2019 09:27:45,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
18,28.Dec 2019 09:32:50,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
19,28.Dec 2019 09:37:56,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
20,28.Dec 2019 09:43:00,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
21,28.Dec 2019 09:48:05,ruicheng,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
