,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,05.Feb 2020 08:00:43,ruicheng,16.25,16.17,15.71,0.983,47.14,30000,0,Close,True
1,05.Feb 2020 08:05:58,ruicheng,16.26,16.17,15.79,0.9858,47.14,30000,0,Close,True
2,05.Feb 2020 08:11:13,ruicheng,16.25,16.17,15.79,0.9859,47.14,30000,0,Close,True
3,05.Feb 2020 08:16:30,ruicheng,16.2,16.16,15.83,0.9879,47.14,30000,0,Close,True
4,05.Feb 2020 08:21:45,ruicheng,16.2,16.15,15.72,0.9843,47.14,30000,0,Close,True
5,05.Feb 2020 08:27:01,ruicheng,16.13,16.12,15.65,0.9832,47.14,30000,0,Close,True
6,05.Feb 2020 08:32:18,ruicheng,16.11,16.12,15.66,0.9837,47.14,30000,0,Close,True
7,05.Feb 2020 08:37:34,ruicheng,16.15,16.18,15.66,0.9818,47.14,30000,0,Close,True
8,05.Feb 2020 08:42:49,ruicheng,16.11,16.12,15.64,0.983,47.14,30000,0,Close,True
9,05.Feb 2020 08:48:06,ruicheng,16.11,16.12,15.58,0.9808,47.14,30000,0,Close,True
10,05.Feb 2020 08:53:21,ruicheng,16.1,16.12,15.6,0.9816,44.46,30000,0,Close,True
11,05.Feb 2020 08:58:36,ruicheng,16.15,16.13,15.59,0.9806,44.46,30000,0,Close,True
12,05.Feb 2020 09:03:52,ruicheng,16.11,16.12,15.62,0.9823,44.38,30000,0,Close,True
13,05.Feb 2020 09:09:07,ruicheng,16.11,16.12,15.59,0.9812,44.51,30000,0,Close,True
14,05.Feb 2020 09:14:22,ruicheng,16.06,16.12,15.64,0.9834,44.46,30000,0,Close,True
15,05.Feb 2020 09:19:36,ruicheng,16.05,16.12,15.62,0.9828,44.44,30000,0,Close,True
16,05.Feb 2020 09:24:52,ruicheng,16.06,16.12,15.61,0.9823,44.4,30000,0,Close,True
17,05.Feb 2020 09:30:07,ruicheng,15.96,16.05,15.6,0.9847,44.15,30000,0,Close,True
18,05.Feb 2020 09:35:22,ruicheng,15.95,16.02,15.6,0.9855,43.66,30000,0,Close,True
19,05.Feb 2020 09:40:37,ruicheng,15.94,16.01,15.6,0.9859,44.26,30000,0,Close,True
20,05.Feb 2020 09:45:50,ruicheng,15.95,16.05,15.32,0.9747,44.56,30000,0,Close,True
21,05.Feb 2020 09:51:06,ruicheng,16.15,16.17,15.53,0.9774,44.48,30000,0,Close,True
22,05.Feb 2020 09:56:20,ruicheng,16.13,16.2,15.65,0.9811,44.5,30000,0,Close,True
23,05.Feb 2020 10:01:34,ruicheng,16.15,16.18,15.46,0.9747,44.44,30000,0,Close,True
24,05.Feb 2020 10:06:49,ruicheng,16.13,16.17,15.61,0.9804,44.21,30000,0,Close,True
25,05.Feb 2020 10:12:04,ruicheng,16.08,16.12,15.52,0.9789,44.54,30000,0,Close,True
26,05.Feb 2020 10:17:20,ruicheng,16.1,16.15,15.49,0.9769,45.01,30000,0,Close,True
27,05.Feb 2020 10:22:35,ruicheng,16.15,16.2,15.4,0.972,44.65,30000,0,Close,True
28,05.Feb 2020 10:27:49,ruicheng,16.2,16.23,15.56,0.9765,45.85,30000,0,Close,True
29,05.Feb 2020 10:33:03,ruicheng,16.17,16.22,15.61,0.9788,45.75,30000,0,Close,True
30,05.Feb 2020 10:38:18,ruicheng,16.4,16.37,15.82,0.9805,45.59,30000,0,Close,True
31,05.Feb 2020 10:43:33,ruicheng,16.3,16.33,15.82,0.9823,46.23,30000,0,Close,True
32,05.Feb 2020 10:48:48,ruicheng,16.41,16.42,15.79,0.978,45.9,30000,0,Close,True
33,05.Feb 2020 10:54:02,ruicheng,16.49,16.45,15.95,0.9822,45.35,30000,0,Close,True
34,05.Feb 2020 10:59:17,ruicheng,16.39,16.38,16.01,0.9869,44.96,30000,0,Close,True
35,05.Feb 2020 11:04:32,ruicheng,16.27,16.32,15.83,0.9832,45.03,30000,0,Close,True
36,05.Feb 2020 11:09:47,ruicheng,16.16,16.28,15.73,0.9816,44.85,30000,0,Close,True
37,05.Feb 2020 11:15:02,ruicheng,16.25,16.3,15.59,0.9754,44.84,30000,0,Close,True
38,05.Feb 2020 11:20:17,ruicheng,16.15,16.25,15.63,0.9789,44.78,30000,0,Close,True
39,05.Feb 2020 11:25:32,ruicheng,16.2,16.25,15.53,0.9749,44.74,30000,0,Close,True
40,05.Feb 2020 11:30:49,ruicheng,16.15,16.24,15.43,0.972,44.71,30000,0,Close,True
41,05.Feb 2020 11:36:06,ruicheng,16.11,16.27,15.44,0.9719,44.8,30000,0,Close,True
42,05.Feb 2020 11:41:21,ruicheng,16.1,16.25,15.42,0.9718,45.21,30000,0,Close,True
43,05.Feb 2020 11:46:36,ruicheng,16.14,16.28,15.44,0.9714,45.05,30000,0,Close,True
44,05.Feb 2020 11:51:49,ruicheng,16.23,16.35,15.58,0.9739,44.72,30000,0,Close,True
45,05.Feb 2020 11:57:05,ruicheng,16.18,16.3,15.58,0.9756,44.69,30000,0,Close,True
46,05.Feb 2020 12:02:20,ruicheng,16.09,16.25,15.46,0.9733,44.52,30000,0,Close,True
