,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,28.Feb 2020 08:02:45,ruicheng,27.65,24.32,39.78,1.3488,97.05,30000,0,Close,True
1,28.Feb 2020 08:07:54,ruicheng,27.7,24.3,39.73,1.3466,97.05,30000,0,Close,True
2,28.Feb 2020 08:13:01,ruicheng,27.85,24.4,39.99,1.3482,97.05,30000,0,Close,True
3,28.Feb 2020 08:18:08,ruicheng,27.9,24.45,40.32,1.3546,97.05,30000,0,Close,True
4,28.Feb 2020 08:23:13,ruicheng,27.7,24.3,40.13,1.3567,97.05,30000,0,Close,True
5,28.Feb 2020 08:28:19,ruicheng,27.65,24.37,39.91,1.3514,97.05,30000,0,Close,True
6,28.Feb 2020 08:33:27,ruicheng,27.75,24.4,39.88,1.3478,97.05,30000,0,Close,True
7,28.Feb 2020 08:38:33,ruicheng,27.9,24.5,40.17,1.3501,97.05,30000,0,Close,True
8,28.Feb 2020 08:43:39,ruicheng,28.0,24.55,40.44,1.3538,97.05,30000,0,Close,True
9,28.Feb 2020 08:48:44,ruicheng,27.99,24.55,40.3,1.3505,97.05,30000,0,Close,True
10,28.Feb 2020 08:53:53,ruicheng,28.3,24.7,40.31,1.3414,97.05,30000,0,Close,True
11,28.Feb 2020 08:58:58,ruicheng,28.45,24.8,41.41,1.3637,111.71,30000,0,Close,True
12,28.Feb 2020 09:04:04,ruicheng,28.55,24.85,41.61,1.3655,111.71,30000,0,Close,True
13,28.Feb 2020 09:09:11,ruicheng,28.7,24.8,42.31,1.3798,111.71,30000,0,Close,True
14,28.Feb 2020 09:14:18,ruicheng,28.69,24.98,42.19,1.3746,113.49,30000,0,Close,True
15,28.Feb 2020 09:19:23,ruicheng,28.85,25.15,42.08,1.3658,115.97,30000,0,Close,True
16,28.Feb 2020 09:24:29,ruicheng,28.88,25.2,42.43,1.3729,116.72,30000,0,Close,True
17,28.Feb 2020 09:29:35,ruicheng,29.31,25.4,42.59,1.364,115.02,30000,0,Close,True
18,28.Feb 2020 09:34:41,ruicheng,29.35,25.48,42.59,1.362,114.95,30000,0,Close,True
19,28.Feb 2020 09:39:47,ruicheng,29.15,25.38,42.59,1.3679,111.17,30000,0,Close,True
20,28.Feb 2020 09:44:53,ruicheng,28.45,24.75,41.74,1.3725,115.09,30000,0,Close,True
21,28.Feb 2020 09:49:59,ruicheng,28.35,24.48,41.06,1.3618,115.26,30000,0,Close,True
22,28.Feb 2020 09:55:05,ruicheng,28.15,24.65,41.22,1.3683,117.03,30000,0,Close,True
23,28.Feb 2020 10:00:11,ruicheng,28.35,24.85,42.35,1.3887,118.53,30000,0,Close,True
24,28.Feb 2020 10:05:18,ruicheng,28.65,25.05,43.27,1.4011,122.28,30000,0,Close,True
25,28.Feb 2020 10:10:44,ruicheng,29.15,25.27,45.56,1.441,119.5,30000,0,Close,True
26,28.Feb 2020 10:17:46,ruicheng,29.35,25.4,47.85,1.4889,119.09,30000,0,Close,True
27,28.Feb 2020 10:22:52,ruicheng,29.29,25.35,47.97,1.494,120.19,30000,0,Close,True
28,28.Feb 2020 10:27:58,ruicheng,29.75,25.41,48.72,1.4986,121.95,30000,0,Close,True
29,28.Feb 2020 10:33:05,ruicheng,29.2,25.07,47.18,1.4814,123.7,30000,0,Close,True
30,28.Feb 2020 10:38:11,ruicheng,29.5,25.15,48.01,1.492,121.3,30000,0,Close,True
31,28.Feb 2020 10:43:18,ruicheng,29.57,25.28,48.27,1.4945,121.0,30000,0,Close,True
32,28.Feb 2020 10:48:25,ruicheng,29.7,25.25,49.08,1.5106,120.19,30000,0,Close,True
33,28.Feb 2020 10:53:31,ruicheng,29.65,25.15,48.77,1.506,117.79,30000,0,Close,True
34,28.Feb 2020 10:58:37,ruicheng,29.4,25.11,48.49,1.5068,118.32,30000,0,Close,True
35,28.Feb 2020 11:03:43,ruicheng,29.4,25.25,49.23,1.5225,118.97,30000,0,Close,True
36,28.Feb 2020 11:08:52,ruicheng,29.3,25.15,48.99,1.521,120.5,30000,0,Close,True
37,28.Feb 2020 11:13:58,ruicheng,29.1,24.97,48.06,1.5067,119.89,30000,0,Close,True
38,28.Feb 2020 11:19:04,ruicheng,29.15,25.05,47.83,1.4987,117.94,30000,0,Close,True
39,28.Feb 2020 11:24:10,ruicheng,29.35,25.15,48.0,1.4959,116.14,30000,0,Close,True
40,28.Feb 2020 11:29:17,ruicheng,29.4,25.29,48.85,1.5129,116.28,30000,0,Close,True
41,28.Feb 2020 11:34:23,ruicheng,29.35,25.15,47.98,1.4954,114.11,30000,0,Close,True
42,28.Feb 2020 11:39:30,ruicheng,28.75,24.75,46.29,1.4765,112.63,30000,0,Close,True
43,28.Feb 2020 11:44:36,ruicheng,28.85,24.85,46.24,1.4711,105.09,30000,0,Close,True
44,28.Feb 2020 11:49:42,ruicheng,28.6,24.75,45.31,1.4565,110.04,30000,0,Close,True
45,28.Feb 2020 11:54:50,ruicheng,28.5,24.6,44.98,1.4532,111.25,30000,0,Close,True
46,28.Feb 2020 11:59:56,ruicheng,27.25,23.83,43.37,1.4581,112.37,30000,0,Close,True
47,28.Feb 2020 12:05:02,ruicheng,27.85,24.3,44.02,1.4511,114.0,30000,0,Close,True
48,28.Feb 2020 12:10:08,ruicheng,28.1,24.45,45.66,1.4832,113.3,30000,0,Close,True
49,28.Feb 2020 12:15:14,ruicheng,28.3,24.5,46.32,1.4932,115.5,30000,0,Close,True
50,28.Feb 2020 12:20:20,ruicheng,28.35,24.55,46.53,1.4963,115.19,30000,0,Close,True
51,28.Feb 2020 12:25:27,ruicheng,28.4,24.62,47.22,1.511,115.01,30000,0,Close,True
52,28.Feb 2020 12:30:33,ruicheng,28.7,24.55,47.42,1.5083,111.75,30000,0,Close,True
53,28.Feb 2020 12:35:40,ruicheng,28.55,24.65,47.48,1.5126,111.86,30000,0,Close,True
