,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,27.Dec 2019 08:04:16,ruicheng,14.45,16.48,12.57,0.8716,50.04,30000,-239.80815347721824,Open,True
1,27.Dec 2019 08:09:22,ruicheng,14.45,16.48,12.56,0.8711,50.04,30000,-239.80815347721824,Open,False
2,27.Dec 2019 08:14:26,ruicheng,14.45,16.48,12.07,0.8454,50.04,30000,-239.80815347721824,Open,False
3,27.Dec 2019 08:19:30,ruicheng,14.45,16.48,12.07,0.8454,50.04,30000,-239.80815347721824,Open,False
4,27.Dec 2019 08:24:34,ruicheng,14.45,16.45,12.55,0.8709,50.04,30000,-239.80815347721824,Open,False
5,27.Dec 2019 08:29:39,ruicheng,14.4,16.47,12.55,0.8722,50.04,30000,-239.80815347721824,Open,False
6,27.Dec 2019 08:34:43,ruicheng,14.5,16.47,12.58,0.8707,50.04,30000,-239.80815347721824,Open,False
7,27.Dec 2019 08:39:48,ruicheng,14.5,16.48,12.56,0.8695,50.04,30000,-239.80815347721824,Open,False
8,27.Dec 2019 08:44:53,ruicheng,14.45,16.48,12.3,0.8574,50.04,30000,-239.80815347721824,Open,False
9,27.Dec 2019 08:49:57,ruicheng,14.45,16.5,12.56,0.8708,50.04,30000,-239.80815347721824,Open,False
10,27.Dec 2019 08:55:01,ruicheng,14.45,16.5,12.57,0.8713,50.04,30000,-239.80815347721824,Open,False
11,27.Dec 2019 09:00:05,ruicheng,14.5,16.53,12.57,0.8694,49.39,30000,-242.96416278598906,Open,False
12,27.Dec 2019 09:05:11,ruicheng,14.5,16.55,12.57,0.8691,49.39,30000,-242.96416278598906,Open,False
13,27.Dec 2019 09:10:16,ruicheng,14.55,16.6,12.61,0.8691,49.57,30000,-242.08190437764776,Open,False
14,27.Dec 2019 09:15:20,ruicheng,14.53,16.57,12.61,0.8701,49.57,30000,-242.08190437764776,Open,False
15,27.Dec 2019 09:20:23,ruicheng,14.55,16.59,12.63,0.8702,50.07,30000,-239.6644697423607,Open,False
16,27.Dec 2019 09:25:27,ruicheng,14.6,16.62,12.68,0.8709,50.07,30000,-239.6644697423607,Open,False
17,27.Dec 2019 09:30:32,ruicheng,14.6,16.62,12.68,0.8709,50.15,30000,-239.28215353938185,Open,False
18,27.Dec 2019 09:35:36,ruicheng,14.52,16.57,12.68,0.874,49.99,30000,-240.04800960192037,Open,False
19,27.Dec 2019 09:40:40,ruicheng,14.58,16.61,12.68,0.8717,50.3,30000,-238.5685884691849,Open,False
20,27.Dec 2019 09:45:45,ruicheng,14.57,16.62,12.72,0.8739,50.49,30000,-237.67082590612,Open,False
21,27.Dec 2019 09:50:50,ruicheng,14.6,16.66,12.83,0.8782,51.19,30000,-234.4207853096308,Open,False
22,27.Dec 2019 09:55:54,ruicheng,14.65,16.7,12.83,0.8761,51.46,30000,-233.1908278274388,Open,False
23,27.Dec 2019 10:00:59,ruicheng,14.66,16.75,13.0,0.884,51.98,30000,-230.8580223162755,Open,False
24,27.Dec 2019 10:06:03,ruicheng,14.77,16.8,13.05,0.8825,51.83,30000,-231.52614316033186,Open,False
25,27.Dec 2019 10:11:08,ruicheng,14.89,16.86,13.26,0.8887,51.76,30000,-231.83925811437405,Open,False
26,27.Dec 2019 10:16:12,ruicheng,14.82,16.87,13.31,0.8933,51.76,30000,-231.83925811437405,Open,False
27,27.Dec 2019 10:21:16,ruicheng,14.83,16.86,13.25,0.8901,51.69,30000,-232.15322112594313,Open,False
28,27.Dec 2019 10:26:21,ruicheng,14.8,16.87,13.21,0.8889,51.48,30000,-233.1002331002331,Open,False
29,27.Dec 2019 10:31:27,ruicheng,14.82,16.86,13.16,0.8858,51.64,30000,-232.37800154918668,Open,False
30,27.Dec 2019 10:36:31,ruicheng,14.77,16.8,13.18,0.8891,51.63,30000,-232.4230098779779,Open,False
31,27.Dec 2019 10:41:35,ruicheng,14.85,16.85,13.18,0.886,51.68,30000,-232.19814241486068,Open,False
32,27.Dec 2019 10:46:40,ruicheng,14.85,16.87,13.18,0.8858,51.54,30000,-232.8288707799767,Open,False
33,27.Dec 2019 10:51:44,ruicheng,14.85,16.86,13.22,0.8879,51.41,30000,-233.41762303053883,Open,False
34,27.Dec 2019 10:56:49,ruicheng,14.8,16.9,13.18,0.8869,51.28,30000,-234.00936037441497,Open,False
35,27.Dec 2019 11:01:54,ruicheng,14.8,16.83,13.1,0.8837,51.51,30000,-232.96447291788004,Open,False
36,27.Dec 2019 11:06:57,ruicheng,14.72,16.82,13.06,0.8843,51.26,30000,-234.10066328521265,Open,False
37,27.Dec 2019 11:12:01,ruicheng,14.8,16.82,13.07,0.8823,51.13,30000,-234.69587326422842,Open,False
38,27.Dec 2019 11:17:07,ruicheng,14.73,16.85,13.02,0.8815,51.26,30000,-234.10066328521265,Open,False
39,27.Dec 2019 11:22:13,ruicheng,14.75,16.85,12.96,0.8778,51.12,30000,-234.7417840375587,Open,False
40,27.Dec 2019 11:27:19,ruicheng,14.75,16.83,13.0,0.8802,51.25,30000,-234.14634146341464,Open,False
41,27.Dec 2019 11:32:23,ruicheng,14.75,16.85,12.95,0.8773,51.27,30000,-234.05500292568752,Open,False
42,27.Dec 2019 11:37:28,ruicheng,14.73,16.82,12.97,0.8794,51.35,30000,-233.69036027263874,Open,False
43,27.Dec 2019 11:42:33,ruicheng,14.7,16.8,12.96,0.88,51.3,30000,-233.9181286549708,Open,False
44,27.Dec 2019 11:47:37,ruicheng,14.75,16.85,12.98,0.8789,51.31,30000,-233.87253946599103,Open,False
45,27.Dec 2019 11:52:42,ruicheng,14.7,16.82,12.96,0.8798,51.61,30000,-232.5130788606859,Open,False
46,27.Dec 2019 11:57:46,ruicheng,14.73,16.82,13.01,0.8814,51.65,30000,-232.33301064859631,Open,False
47,27.Dec 2019 12:02:52,ruicheng,14.77,16.87,13.03,0.8806,51.7,30000,-232.10831721470018,Open,False
48,27.Dec 2019 12:07:56,ruicheng,14.8,16.87,13.08,0.8822,51.87,30000,-231.3475997686524,Open,False
49,27.Dec 2019 12:13:00,ruicheng,14.8,16.88,13.12,0.8841,51.81,30000,-231.61551823972206,Open,False
50,27.Dec 2019 12:18:05,ruicheng,14.81,16.9,13.15,0.8851,51.7,30000,-232.10831721470018,Open,False
51,27.Dec 2019 12:23:10,ruicheng,14.8,16.88,13.18,0.8872,51.92,30000,-231.12480739599383,Open,False
52,27.Dec 2019 12:28:17,ruicheng,14.8,16.88,13.17,0.8867,52.18,30000,-229.97316979685704,Open,False
53,27.Dec 2019 12:33:22,ruicheng,14.82,16.87,13.22,0.8887,52.07,30000,-230.45899750336085,Open,False
54,27.Dec 2019 12:38:28,ruicheng,14.9,16.9,13.29,0.8894,52.03,30000,-230.6361714395541,Open,False
55,27.Dec 2019 12:43:32,ruicheng,14.9,16.9,13.34,0.892,51.93,30000,-231.08030040439053,Open,False
56,27.Dec 2019 12:48:36,ruicheng,14.9,16.87,13.32,0.8914,51.57,30000,-232.6934264107039,Open,False
57,27.Dec 2019 12:53:41,ruicheng,14.9,16.85,13.31,0.8911,51.39,30000,-233.5084646818447,Open,False
58,27.Dec 2019 12:58:45,ruicheng,14.8,16.85,13.18,0.8876,51.36,30000,-233.6448598130841,Open,False
59,27.Dec 2019 13:03:50,ruicheng,14.8,16.8,13.16,0.8872,51.01,30000,-235.24799059008038,Open,False
60,27.Dec 2019 13:08:54,ruicheng,14.8,16.77,13.16,0.8876,50.99,30000,-235.34026279662677,Open,False
61,27.Dec 2019 13:14:05,ruicheng,14.7,16.73,13.14,0.8902,51.09,30000,-234.87962419260128,Open,False
62,27.Dec 2019 13:19:13,ruicheng,14.75,16.7,13.12,0.888,51.09,30000,-234.87962419260128,Open,False
63,27.Dec 2019 13:24:17,ruicheng,14.7,16.72,13.17,0.8919,51.36,30000,-233.6448598130841,Open,False
64,27.Dec 2019 13:29:21,ruicheng,14.73,16.75,13.15,0.8895,51.4,30000,-233.46303501945525,Open,False
65,27.Dec 2019 13:34:27,ruicheng,14.79,16.76,13.15,0.8875,51.61,30000,-232.5130788606859,Open,False
66,27.Dec 2019 13:39:31,ruicheng,14.79,16.75,13.2,0.8902,51.6,30000,-232.5581395348837,Open,False
67,27.Dec 2019 13:44:35,ruicheng,14.85,16.77,13.22,0.8891,51.66,30000,-232.28803716608596,Open,False
68,27.Dec 2019 13:49:39,ruicheng,14.83,16.72,13.23,0.8909,51.62,30000,-232.4680356450988,Open,False
69,27.Dec 2019 13:54:44,ruicheng,14.84,16.75,13.27,0.8922,51.6,30000,-232.5581395348837,Open,False
70,27.Dec 2019 13:59:48,ruicheng,14.84,16.75,13.27,0.8922,51.59,30000,-232.60321767784453,Open,False
71,27.Dec 2019 14:04:53,ruicheng,14.83,16.75,13.28,0.893,51.5,30000,-233.0097087378641,Open,False
72,27.Dec 2019 14:09:56,ruicheng,14.8,16.76,13.29,0.8943,51.53,30000,-232.87405394915584,Open,False
73,27.Dec 2019 14:15:01,ruicheng,14.8,16.73,13.25,0.8927,51.49,30000,-233.05496212856863,Open,False
74,27.Dec 2019 14:20:05,ruicheng,14.81,16.72,13.26,0.893,51.6,30000,-232.5581395348837,Open,False
75,27.Dec 2019 14:25:10,ruicheng,14.82,16.72,13.26,0.8927,51.34,30000,-233.73587845734318,Open,False
76,27.Dec 2019 14:30:14,ruicheng,14.84,16.75,13.26,0.8917,51.31,30000,-233.87253946599103,Open,False
77,27.Dec 2019 14:35:20,ruicheng,14.77,16.7,13.23,0.893,51.41,30000,-233.41762303053883,Open,False
78,27.Dec 2019 14:40:24,ruicheng,14.79,16.71,13.22,0.8917,51.5,30000,-233.0097087378641,Open,False
79,27.Dec 2019 14:45:29,ruicheng,14.78,16.71,13.22,0.892,51.36,30000,-233.6448598130841,Open,False
80,27.Dec 2019 14:50:34,ruicheng,14.85,16.7,13.24,0.891,51.37,30000,-233.59937706832784,Open,False
81,27.Dec 2019 14:55:38,ruicheng,14.8,16.7,13.23,0.8921,51.4,30000,-233.46303501945525,Open,False
82,27.Dec 2019 15:00:44,ruicheng,14.8,16.7,13.25,0.8931,51.43,30000,-233.326852031888,Open,False
83,27.Dec 2019 15:05:48,ruicheng,14.82,16.72,13.26,0.8927,51.58,30000,-232.64831329972858,Open,False
84,27.Dec 2019 15:10:53,ruicheng,14.82,16.72,13.26,0.8927,51.73,30000,-231.9737096462401,Open,False
85,27.Dec 2019 15:15:57,ruicheng,14.82,16.75,13.3,0.8944,51.81,30000,-231.61551823972206,Open,False
86,27.Dec 2019 15:21:01,ruicheng,14.86,16.75,13.35,0.8957,51.7,30000,-232.10831721470018,Open,False
87,27.Dec 2019 15:26:07,ruicheng,14.86,16.74,13.32,0.8943,51.88,30000,-231.3030069390902,Open,False
88,27.Dec 2019 15:31:12,ruicheng,14.87,16.72,13.28,0.8922,52.18,30000,-229.97316979685704,Open,False
89,27.Dec 2019 15:36:17,ruicheng,14.9,16.76,13.32,0.8928,52.26,30000,-229.6211251435132,Open,False
90,27.Dec 2019 15:41:23,ruicheng,14.92,16.77,13.35,0.8935,52.27,30000,-229.57719533193034,Open,False
