,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
56,07.Jan 2020 12:48:49,tao,14.65,16.56,13.7,0.9229,50.26,30000,-196.97572622363708,Open,False
57,07.Jan 2020 12:53:53,tao,14.7,16.57,13.7,0.9211,50.23,30000,-197.0933704957197,Open,False
58,07.Jan 2020 12:58:57,tao,14.69,16.62,13.72,0.9218,49.72,30000,-199.1150442477876,Open,False
59,07.Jan 2020 13:04:01,tao,14.65,16.59,13.74,0.9246,49.68,30000,-199.2753623188406,Open,False
60,07.Jan 2020 13:09:07,tao,14.55,16.5,13.67,0.9255,49.69,30000,-199.23525860334072,Open,False
61,07.Jan 2020 13:14:14,tao,14.6,16.5,13.62,0.9212,49.53,30000,-199.8788612961841,Open,False
62,07.Jan 2020 13:19:22,tao,14.6,16.5,13.62,0.9212,49.59,30000,-199.6370235934664,Open,False
63,07.Jan 2020 13:24:29,tao,14.58,16.52,13.57,0.919,49.64,30000,-199.43593875906527,Open,False
64,07.Jan 2020 13:29:34,tao,14.6,16.5,13.55,0.9176,49.6,30000,-199.59677419354838,Open,False
65,07.Jan 2020 13:34:38,tao,14.55,16.53,13.54,0.9183,49.44,30000,-200.24271844660194,Open,False
66,07.Jan 2020 13:39:43,tao,14.55,16.53,13.53,0.9178,49.31,30000,-200.77063475968362,Open,False
67,07.Jan 2020 13:44:47,tao,14.54,16.5,13.5,0.917,49.51,30000,-199.95960412037974,Open,False
68,07.Jan 2020 13:49:50,tao,14.55,16.45,13.53,0.9189,49.49,30000,-200.04041220448573,Open,False
69,07.Jan 2020 13:54:55,tao,14.57,16.52,13.56,0.9188,49.39,30000,-200.44543429844097,Open,False
70,07.Jan 2020 13:59:58,tao,14.57,16.5,13.54,0.9181,49.43,30000,-200.28322880841594,Open,False
71,07.Jan 2020 14:05:01,tao,14.55,16.5,13.52,0.9177,49.66,30000,-199.35561820378575,Open,False
72,07.Jan 2020 14:10:06,tao,14.55,16.5,13.54,0.9187,49.8,30000,-198.7951807228916,Open,False
73,07.Jan 2020 14:15:10,tao,14.6,16.53,13.54,0.9167,50.25,30000,-197.01492537313433,Open,False
74,07.Jan 2020 14:20:14,tao,14.6,16.56,13.55,0.9168,50.21,30000,-197.17187811192989,Open,False
75,07.Jan 2020 14:25:18,tao,14.65,16.55,13.7,0.923,50.11,30000,-197.5653562163241,Open,False
76,07.Jan 2020 14:30:22,tao,14.66,16.6,13.67,0.9205,49.98,30000,-198.07923169267707,Open,False
77,07.Jan 2020 14:35:26,tao,14.66,16.58,13.68,0.9213,49.7,30000,-199.19517102615694,Open,False
78,07.Jan 2020 14:40:30,tao,14.63,16.55,13.64,0.9206,50.02,30000,-197.92083166733306,Open,False
79,07.Jan 2020 14:45:33,tao,14.6,16.5,13.56,0.9181,49.89,30000,-198.4365604329525,Open,False
80,07.Jan 2020 14:50:37,tao,14.65,16.57,13.68,0.9217,49.8,30000,-198.7951807228916,Open,False
81,07.Jan 2020 14:55:42,tao,14.6,16.55,13.69,0.9242,49.69,30000,-199.23525860334072,Open,False
82,07.Jan 2020 15:00:46,tao,14.63,16.57,13.64,0.9203,49.81,30000,-198.75527002609917,Open,False
83,07.Jan 2020 15:05:49,tao,14.57,16.53,13.63,0.9224,49.94,30000,-198.23788546255508,Open,False
84,07.Jan 2020 15:10:53,tao,14.6,16.53,13.6,0.9198,49.6,30000,-199.59677419354838,Open,False
85,07.Jan 2020 15:15:56,tao,14.62,16.57,13.61,0.9191,49.5,30000,-200.0,Open,False
86,07.Jan 2020 15:21:00,tao,14.56,16.51,13.52,0.9172,49.42,30000,-200.32375556454875,Open,False
87,07.Jan 2020 15:26:04,tao,14.55,16.51,13.44,0.9134,49.57,30000,-199.7175711115594,Open,False
88,07.Jan 2020 15:31:08,tao,14.54,16.51,13.43,0.9132,49.73,30000,-199.0750050271466,Open,False
89,07.Jan 2020 15:36:11,tao,14.57,16.52,13.48,0.9147,49.74,30000,-199.03498190591074,Open,False
90,07.Jan 2020 15:41:16,tao,14.6,16.55,13.48,0.9133,49.95,30000,-198.19819819819818,Open,False
