,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
62,23.Mar 2020 14:05:52,ruicheng,54.85,50.2,65.14,1.1694,482.0,30000,0,Close,True
63,23.Mar 2020 14:11:03,ruicheng,55.75,50.65,66.79,1.1794,485.89,30000,0,Close,True
64,23.Mar 2020 14:16:13,ruicheng,55.25,50.55,66.44,1.1815,480.5,30000,0,Close,True
65,23.Mar 2020 14:21:20,ruicheng,55.68,50.73,67.04,1.1836,496.38,30000,0,Close,True
66,23.Mar 2020 14:26:28,ruicheng,55.3,50.15,66.45,1.1827,483.94,30000,0,Close,True
67,23.Mar 2020 14:31:35,ruicheng,56.15,50.9,66.48,1.1685,480.0,30000,0,Close,True
68,23.Mar 2020 14:36:52,ruicheng,55.75,50.65,66.16,1.1702,479.5,30000,0,Close,True
69,23.Mar 2020 14:42:08,ruicheng,55.25,50.3,65.31,1.1661,470.17,30000,0,Close,True
70,23.Mar 2020 14:47:19,ruicheng,55.4,50.11,65.91,1.1736,478.94,30000,0,Close,True
71,23.Mar 2020 14:52:38,ruicheng,54.75,49.5,64.88,1.1699,469.33,30000,0,Close,True
72,23.Mar 2020 14:57:51,ruicheng,55.05,49.6,65.11,1.1688,471.44,30000,0,Close,True
73,23.Mar 2020 15:02:58,ruicheng,54.7,49.8,64.85,1.1689,476.68,30000,0,Close,True
74,23.Mar 2020 15:08:14,ruicheng,54.85,49.9,65.27,1.1726,450.37,30000,0,Close,True
75,23.Mar 2020 15:13:23,ruicheng,54.25,49.35,65.27,1.1832,452.85,30000,0,Close,True
76,23.Mar 2020 15:18:31,ruicheng,53.95,49.03,64.44,1.1764,449.32,30000,0,Close,True
77,23.Mar 2020 15:23:39,ruicheng,53.85,48.85,65.01,1.1871,450.0,30000,0,Close,True
78,23.Mar 2020 15:28:46,ruicheng,53.6,48.73,65.02,1.1914,459.5,30000,0,Close,True
79,23.Mar 2020 15:33:53,ruicheng,53.72,48.75,65.56,1.1977,466.32,30000,0,Close,True
80,23.Mar 2020 15:39:00,ruicheng,54.1,49.1,65.09,1.1837,440.0,30000,0,Close,True
81,23.Mar 2020 15:44:10,ruicheng,54.4,49.65,65.57,1.1843,438.0,30000,0,Close,True
82,23.Mar 2020 15:49:18,ruicheng,53.15,48.67,64.16,1.1851,420.0,30000,0,Close,True
83,23.Mar 2020 15:54:33,ruicheng,53.2,48.4,63.91,1.1817,382.6,30000,0,Close,True
84,23.Mar 2020 15:59:39,ruicheng,52.24,47.75,63.45,1.1915,396.18,30000,0,Close,True
