,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,30.Dec 2019 08:01:55,ruicheng,15.05,16.85,13.92,0.9172,52.17,30000,-189.7642323174238,Open,True
1,30.Dec 2019 08:07:01,ruicheng,15.05,16.85,13.92,0.9172,52.17,30000,-189.7642323174238,Open,False
2,30.Dec 2019 08:12:05,ruicheng,15.06,16.88,13.93,0.917,52.17,30000,-189.7642323174238,Open,False
3,30.Dec 2019 08:17:09,ruicheng,15.05,16.88,13.71,0.9063,52.17,30000,-189.7642323174238,Open,False
4,30.Dec 2019 08:22:13,ruicheng,15.05,16.9,13.86,0.9135,52.17,30000,-189.7642323174238,Open,False
5,30.Dec 2019 08:27:17,ruicheng,15.05,16.9,13.88,0.9146,52.17,30000,-189.7642323174238,Open,False
6,30.Dec 2019 08:32:22,ruicheng,15.05,16.9,13.88,0.9146,52.17,30000,-189.7642323174238,Open,False
7,30.Dec 2019 08:37:27,ruicheng,15.05,16.9,13.86,0.9135,52.17,30000,-189.7642323174238,Open,False
8,30.Dec 2019 08:42:32,ruicheng,15.05,16.9,13.88,0.9146,52.17,30000,-189.7642323174238,Open,False
9,30.Dec 2019 08:47:37,ruicheng,15.05,16.9,13.86,0.9135,52.17,30000,-189.7642323174238,Open,False
10,30.Dec 2019 08:52:41,ruicheng,15.08,16.92,13.89,0.9138,52.17,30000,-189.7642323174238,Open,False
11,30.Dec 2019 08:57:45,ruicheng,15.05,16.92,13.9,0.9153,52.94,30000,-187.0041556479033,Open,False
12,30.Dec 2019 09:02:49,ruicheng,15.07,16.92,13.88,0.9137,52.94,30000,-187.0041556479033,Open,False
13,30.Dec 2019 09:07:53,ruicheng,15.05,16.92,13.89,0.9148,52.71,30000,-187.82014797951052,Open,False
14,30.Dec 2019 09:12:56,ruicheng,15.07,16.92,13.92,0.9157,52.71,30000,-187.82014797951052,Open,False
15,30.Dec 2019 09:18:01,ruicheng,15.01,16.87,13.92,0.9182,52.72,30000,-187.7845220030349,Open,False
16,30.Dec 2019 09:23:05,ruicheng,15.01,16.87,13.92,0.9182,52.72,30000,-187.7845220030349,Open,False
17,30.Dec 2019 09:28:12,ruicheng,15.0,16.87,13.92,0.9186,52.82,30000,-187.42900416508897,Open,False
