,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,29.Jan 2020 08:02:09,ruicheng,16.4,16.5,15.39,0.9502,48.0,30000,0,Close,True
1,29.Jan 2020 08:07:25,ruicheng,16.4,16.5,15.4,0.9507,48.0,30000,0,Close,True
2,29.Jan 2020 08:12:39,ruicheng,16.4,16.55,15.38,0.9491,48.0,30000,-206.25,Open,True
3,29.Jan 2020 08:17:56,ruicheng,16.35,16.5,15.03,0.9345,48.0,30000,-206.25,Open,False
4,29.Jan 2020 08:22:59,ruicheng,16.4,16.5,15.06,0.9344,48.0,30000,-206.25,Open,False
5,29.Jan 2020 08:28:03,ruicheng,16.37,16.52,15.23,0.9432,48.0,30000,-206.25,Open,False
6,29.Jan 2020 08:33:07,ruicheng,16.4,16.5,15.26,0.944,48.0,30000,-206.25,Open,False
7,29.Jan 2020 08:38:10,ruicheng,16.38,16.52,15.28,0.9453,48.0,30000,-206.25,Open,False
8,29.Jan 2020 08:43:14,ruicheng,16.38,16.52,15.47,0.9544,48.0,30000,0,Close,True
9,29.Jan 2020 08:48:30,ruicheng,16.38,16.52,15.57,0.9593,48.0,30000,0,Close,True
10,29.Jan 2020 08:53:46,ruicheng,16.4,16.56,15.66,0.9624,48.0,30000,0,Close,True
11,29.Jan 2020 08:59:00,ruicheng,16.43,16.57,15.64,0.9603,46.55,30000,0,Close,True
12,29.Jan 2020 09:04:14,ruicheng,16.43,16.57,15.64,0.9603,46.55,30000,0,Close,True
13,29.Jan 2020 09:09:29,ruicheng,16.41,16.57,15.63,0.9605,46.56,30000,0,Close,True
14,29.Jan 2020 09:14:42,ruicheng,16.42,16.57,15.65,0.9611,46.56,30000,0,Close,True
15,29.Jan 2020 09:20:00,ruicheng,16.36,16.52,15.57,0.9599,46.76,30000,0,Close,True
16,29.Jan 2020 09:25:16,ruicheng,16.4,16.58,15.57,0.9578,46.76,30000,0,Close,True
17,29.Jan 2020 09:30:31,ruicheng,16.38,16.56,15.57,0.9587,46.15,30000,0,Close,True
18,29.Jan 2020 09:35:45,ruicheng,16.35,16.56,15.57,0.9597,45.92,30000,0,Close,True
19,29.Jan 2020 09:41:00,ruicheng,16.28,16.45,15.57,0.9635,46.62,30000,0,Close,True
20,29.Jan 2020 09:46:16,ruicheng,16.25,16.47,15.42,0.9569,46.64,30000,0,Close,True
21,29.Jan 2020 09:51:30,ruicheng,16.35,16.52,15.57,0.9602,47.04,30000,0,Close,True
22,29.Jan 2020 09:56:44,ruicheng,16.36,16.57,15.68,0.9646,47.76,30000,0,Close,True
23,29.Jan 2020 10:02:02,ruicheng,16.51,16.57,15.82,0.9663,48.35,30000,0,Close,True
24,29.Jan 2020 10:07:17,ruicheng,16.66,16.68,16.09,0.9728,48.54,30000,0,Close,True
25,29.Jan 2020 10:12:33,ruicheng,16.71,16.72,15.81,0.9575,48.84,30000,0,Close,True
26,29.Jan 2020 10:17:48,ruicheng,16.77,16.81,16.5,0.9868,47.98,30000,0,Close,True
27,29.Jan 2020 10:23:03,ruicheng,16.82,16.82,16.61,0.9902,47.56,30000,0,Close,True
28,29.Jan 2020 10:28:17,ruicheng,16.67,16.67,16.31,0.983,47.62,30000,0,Close,True
29,29.Jan 2020 10:33:31,ruicheng,16.6,16.62,16.22,0.9817,47.4,30000,0,Close,True
30,29.Jan 2020 10:38:46,ruicheng,16.61,16.62,16.1,0.9757,47.87,30000,0,Close,True
31,29.Jan 2020 10:44:02,ruicheng,16.65,16.6,16.03,0.9713,47.86,30000,0,Close,True
32,29.Jan 2020 10:49:18,ruicheng,16.6,16.59,15.98,0.9707,47.78,30000,0,Close,True
33,29.Jan 2020 10:54:33,ruicheng,16.65,16.62,15.98,0.9687,47.4,30000,0,Close,True
34,29.Jan 2020 10:59:48,ruicheng,16.65,16.62,15.9,0.9649,47.46,30000,0,Close,True
35,29.Jan 2020 11:05:03,ruicheng,16.55,16.58,15.74,0.9611,47.23,30000,0,Close,True
36,29.Jan 2020 11:10:17,ruicheng,16.52,16.57,15.74,0.9622,47.42,30000,0,Close,True
37,29.Jan 2020 11:15:32,ruicheng,16.55,16.58,15.66,0.9573,47.33,30000,0,Close,True
38,29.Jan 2020 11:20:47,ruicheng,16.56,16.58,15.72,0.9598,47.41,30000,0,Close,True
39,29.Jan 2020 11:26:01,ruicheng,16.53,16.55,15.73,0.9616,47.11,30000,0,Close,True
40,29.Jan 2020 11:31:16,ruicheng,16.53,16.57,15.73,0.9614,47.12,30000,0,Close,True
41,29.Jan 2020 11:36:32,ruicheng,16.5,16.56,15.64,0.9582,47.18,30000,0,Close,True
42,29.Jan 2020 11:41:47,ruicheng,16.48,16.56,15.61,0.9574,47.44,30000,0,Close,True
43,29.Jan 2020 11:47:02,ruicheng,16.5,16.58,15.7,0.9608,47.47,30000,0,Close,True
44,29.Jan 2020 11:52:16,ruicheng,16.56,16.63,15.77,0.9615,47.2,30000,0,Close,True
45,29.Jan 2020 11:57:31,ruicheng,16.53,16.61,15.68,0.9585,46.95,30000,0,Close,True
46,29.Jan 2020 12:02:45,ruicheng,16.55,16.58,15.65,0.9568,46.93,30000,0,Close,True
47,29.Jan 2020 12:08:00,ruicheng,16.5,16.57,15.62,0.9571,46.79,30000,0,Close,True
48,29.Jan 2020 12:13:19,ruicheng,16.47,16.57,15.65,0.9595,46.76,30000,0,Close,True
49,29.Jan 2020 12:18:35,ruicheng,16.43,16.51,15.63,0.9606,46.74,30000,0,Close,True
50,29.Jan 2020 12:23:52,ruicheng,16.43,16.55,15.61,0.9592,46.56,30000,0,Close,True
51,29.Jan 2020 12:29:07,ruicheng,16.39,16.51,15.55,0.9581,46.62,30000,0,Close,True
52,29.Jan 2020 12:34:23,ruicheng,16.38,16.52,15.54,0.9578,46.76,30000,0,Close,True
53,29.Jan 2020 12:39:39,ruicheng,16.4,16.51,15.58,0.9592,46.81,30000,0,Close,True
54,29.Jan 2020 12:44:54,ruicheng,16.45,16.53,15.61,0.9588,46.97,30000,0,Close,True
55,29.Jan 2020 12:50:09,ruicheng,16.45,16.56,15.63,0.9593,46.86,30000,0,Close,True
56,29.Jan 2020 12:55:24,ruicheng,16.4,16.6,15.67,0.9624,46.64,30000,0,Close,True
