,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,16.Feb 2020 08:03:53,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,True
1,16.Feb 2020 08:09:00,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
2,16.Feb 2020 08:14:04,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
3,16.Feb 2020 08:19:09,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
4,16.Feb 2020 08:24:13,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
5,16.Feb 2020 08:29:17,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
6,16.Feb 2020 08:34:22,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
7,16.Feb 2020 08:39:26,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
8,16.Feb 2020 08:44:30,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
9,16.Feb 2020 08:49:35,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
10,16.Feb 2020 08:54:39,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
11,16.Feb 2020 08:59:43,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
12,16.Feb 2020 09:04:47,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
13,16.Feb 2020 09:09:51,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
14,16.Feb 2020 09:14:55,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
15,16.Feb 2020 09:19:59,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
16,16.Feb 2020 09:25:03,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
17,16.Feb 2020 09:30:07,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
18,16.Feb 2020 09:35:13,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
19,16.Feb 2020 09:40:18,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
20,16.Feb 2020 09:45:21,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
21,16.Feb 2020 09:50:25,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
22,16.Feb 2020 09:55:30,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
23,16.Feb 2020 10:00:34,ruicheng,14.425,15.425,13.68,0.9386,39.14,30000,-252.93817066939192,Open,False
