,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,05.Jan 2020 08:04:16,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,True
1,05.Jan 2020 08:09:23,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
2,05.Jan 2020 08:14:27,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
3,05.Jan 2020 08:19:31,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
4,05.Jan 2020 08:24:36,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
5,05.Jan 2020 08:29:42,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
6,05.Jan 2020 08:34:46,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
7,05.Jan 2020 08:39:51,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
8,05.Jan 2020 08:44:55,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
9,05.Jan 2020 08:49:59,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
10,05.Jan 2020 08:55:03,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
11,05.Jan 2020 09:00:07,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
12,05.Jan 2020 09:05:11,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
13,05.Jan 2020 09:10:16,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
14,05.Jan 2020 09:15:20,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
15,05.Jan 2020 09:20:24,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
16,05.Jan 2020 09:25:28,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
17,05.Jan 2020 09:30:33,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
18,05.Jan 2020 09:35:36,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
19,05.Jan 2020 09:40:40,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
20,05.Jan 2020 09:45:44,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
21,05.Jan 2020 09:50:49,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
22,05.Jan 2020 09:55:53,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
23,05.Jan 2020 10:00:57,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
24,05.Jan 2020 10:06:01,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
25,05.Jan 2020 10:11:05,ruicheng,15.025,16.725,14.02,0.9247,51.88,30000,-190.82498072474942,Open,False
