,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,29.Dec 2019 08:04:34,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,True
1,29.Dec 2019 08:09:41,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
2,29.Dec 2019 08:14:46,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
3,29.Dec 2019 08:19:51,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
4,29.Dec 2019 08:24:55,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
5,29.Dec 2019 08:30:00,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
6,29.Dec 2019 08:35:04,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
7,29.Dec 2019 08:40:08,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
8,29.Dec 2019 08:45:13,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
9,29.Dec 2019 08:50:17,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
10,29.Dec 2019 08:55:21,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
11,29.Dec 2019 09:00:25,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
12,29.Dec 2019 09:05:29,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
13,29.Dec 2019 09:10:33,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
14,29.Dec 2019 09:15:37,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
15,29.Dec 2019 09:20:42,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
16,29.Dec 2019 09:25:46,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
17,29.Dec 2019 09:30:50,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
18,29.Dec 2019 09:35:54,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
19,29.Dec 2019 09:40:59,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
20,29.Dec 2019 09:46:03,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
21,29.Dec 2019 09:51:07,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
22,29.Dec 2019 09:56:11,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
23,29.Dec 2019 10:01:15,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
24,29.Dec 2019 10:06:19,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
25,29.Dec 2019 10:11:24,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
26,29.Dec 2019 10:16:28,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
27,29.Dec 2019 10:21:32,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
28,29.Dec 2019 10:26:36,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
29,29.Dec 2019 10:31:41,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
30,29.Dec 2019 10:36:45,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
31,29.Dec 2019 10:41:50,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
32,29.Dec 2019 10:46:54,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
33,29.Dec 2019 10:51:58,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
34,29.Dec 2019 10:57:03,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
35,29.Dec 2019 11:02:07,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
36,29.Dec 2019 11:07:12,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
37,29.Dec 2019 11:12:18,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
38,29.Dec 2019 11:17:22,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
39,29.Dec 2019 11:22:26,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
40,29.Dec 2019 11:27:31,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
41,29.Dec 2019 11:32:35,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
42,29.Dec 2019 11:37:40,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
43,29.Dec 2019 11:42:44,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
44,29.Dec 2019 11:47:50,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
45,29.Dec 2019 11:52:54,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
46,29.Dec 2019 11:57:59,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
47,29.Dec 2019 12:03:02,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
48,29.Dec 2019 12:08:08,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
49,29.Dec 2019 12:13:12,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
50,29.Dec 2019 12:18:16,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
51,29.Dec 2019 12:23:20,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
52,29.Dec 2019 12:28:24,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
53,29.Dec 2019 12:33:28,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
54,29.Dec 2019 12:38:33,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
55,29.Dec 2019 12:43:38,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
56,29.Dec 2019 12:48:42,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
57,29.Dec 2019 12:53:48,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
58,29.Dec 2019 12:58:53,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
59,29.Dec 2019 13:03:58,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
60,29.Dec 2019 13:09:07,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
61,29.Dec 2019 13:14:14,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
62,29.Dec 2019 13:19:21,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
63,29.Dec 2019 13:24:27,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
64,29.Dec 2019 13:29:36,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
65,29.Dec 2019 13:34:45,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
66,29.Dec 2019 13:39:50,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
67,29.Dec 2019 13:45:00,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
68,29.Dec 2019 13:50:09,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
69,29.Dec 2019 13:55:15,tao,15.125,17.025,13.43,0.888,52.17,30000,-230.01725129384704,Open,False
