,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,13.Feb 2020 08:00:21,tao,15.6,15.97,15.23,0.9767,38.56,30000,0,Close,True
1,13.Feb 2020 08:05:28,tao,15.55,15.9,15.14,0.9769,38.56,30000,0,Close,True
2,13.Feb 2020 08:10:34,tao,15.35,15.88,15.0,0.9693,38.56,30000,0,Close,True
3,13.Feb 2020 08:15:43,tao,15.25,15.78,14.83,0.968,38.56,30000,0,Close,True
4,13.Feb 2020 08:20:52,tao,15.3,15.81,14.9,0.9693,38.56,30000,0,Close,True
5,13.Feb 2020 08:25:59,tao,15.3,15.78,14.87,0.9702,38.56,30000,0,Close,True
6,13.Feb 2020 08:31:05,tao,15.3,15.8,14.87,0.9693,38.56,30000,0,Close,True
7,13.Feb 2020 08:36:11,tao,15.25,15.77,14.79,0.9677,38.56,30000,0,Close,True
8,13.Feb 2020 08:41:17,tao,15.25,15.76,14.8,0.9684,38.56,30000,0,Close,True
9,13.Feb 2020 08:46:24,tao,15.33,15.81,14.86,0.9696,38.56,30000,0,Close,True
10,13.Feb 2020 08:51:36,tao,15.3,15.82,14.81,0.9673,38.56,30000,0,Close,True
11,13.Feb 2020 08:56:43,tao,15.25,15.78,14.77,0.967,41.06,30000,0,Close,True
12,13.Feb 2020 09:01:50,tao,15.23,15.7,14.7,0.9688,41.06,30000,0,Close,True
13,13.Feb 2020 09:07:25,tao,15.17,15.72,14.72,0.9664,41.07,30000,0,Close,True
14,13.Feb 2020 09:12:40,tao,15.2,15.75,14.75,0.9664,41.07,30000,0,Close,True
15,13.Feb 2020 09:17:47,tao,15.2,15.75,14.7,0.9656,40.81,30000,0,Close,True
16,13.Feb 2020 09:22:53,tao,15.15,15.7,14.68,0.966,40.89,30000,0,Close,True
17,13.Feb 2020 09:27:59,tao,15.2,15.7,14.74,0.9686,40.91,30000,0,Close,True
18,13.Feb 2020 09:33:06,tao,15.25,15.75,14.74,0.9678,40.42,30000,0,Close,True
19,13.Feb 2020 09:38:13,tao,15.25,15.75,14.74,0.9678,40.2,30000,0,Close,True
20,13.Feb 2020 09:43:19,tao,15.11,15.66,14.57,0.9647,40.43,30000,0,Close,True
21,13.Feb 2020 09:48:25,tao,14.98,15.61,14.37,0.9595,40.12,30000,0,Close,True
22,13.Feb 2020 09:53:33,tao,15.06,15.65,14.5,0.9624,39.74,30000,0,Close,True
23,13.Feb 2020 09:58:41,tao,15.01,15.6,14.45,0.9623,39.94,30000,0,Close,True
24,13.Feb 2020 10:03:48,tao,14.9,15.5,14.38,0.9623,40.9,30000,0,Close,True
25,13.Feb 2020 10:08:57,tao,14.98,15.57,14.4,0.9619,40.49,30000,0,Close,True
26,13.Feb 2020 10:14:03,tao,15.27,15.72,14.89,0.9723,40.22,30000,0,Close,True
27,13.Feb 2020 10:19:10,tao,15.15,15.68,14.69,0.9671,40.12,30000,0,Close,True
28,13.Feb 2020 10:24:19,tao,15.05,15.63,14.5,0.963,40.25,30000,0,Close,True
29,13.Feb 2020 10:29:26,tao,15.01,15.56,14.47,0.9645,40.16,30000,0,Close,True
30,13.Feb 2020 10:34:36,tao,15.05,15.6,14.45,0.9636,40.28,30000,0,Close,True
31,13.Feb 2020 10:39:43,tao,15.05,15.63,14.57,0.9642,40.41,30000,0,Close,True
32,13.Feb 2020 10:44:49,tao,15.03,15.62,14.54,0.9636,40.12,30000,0,Close,True
33,13.Feb 2020 10:49:56,tao,15.08,15.65,14.53,0.9636,39.9,30000,0,Close,True
34,13.Feb 2020 10:55:03,tao,15.03,15.62,14.41,0.9613,39.86,30000,0,Close,True
35,13.Feb 2020 11:00:10,tao,14.94,15.6,14.28,0.9572,39.66,30000,0,Close,True
36,13.Feb 2020 11:05:17,tao,14.9,15.6,14.22,0.9549,39.6,30000,0,Close,True
37,13.Feb 2020 11:10:23,tao,14.8,15.5,14.17,0.9555,39.84,30000,0,Close,True
38,13.Feb 2020 11:15:30,tao,14.8,15.5,14.13,0.9548,39.9,30000,0,Close,True
39,13.Feb 2020 11:20:39,tao,14.81,15.53,14.19,0.9548,39.85,30000,0,Close,True
40,13.Feb 2020 11:25:45,tao,14.86,15.56,14.2,0.9552,39.63,30000,0,Close,True
41,13.Feb 2020 11:30:51,tao,14.85,15.54,14.16,0.9551,39.51,30000,0,Close,True
42,13.Feb 2020 11:35:59,tao,14.8,15.53,14.12,0.9533,39.4,30000,0,Close,True
43,13.Feb 2020 11:41:10,tao,14.75,15.48,14.08,0.9533,39.34,30000,0,Close,True
44,13.Feb 2020 11:46:19,tao,14.72,15.48,14.0,0.951,39.45,30000,0,Close,True
45,13.Feb 2020 11:51:24,tao,14.65,15.48,14.04,0.9495,39.55,30000,-250.31605562579017,Open,True
46,13.Feb 2020 11:56:29,tao,14.7,15.49,14.06,0.9509,39.66,30000,0,Close,True
