,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,26.Mar 2020 13:08:37,tao,47.3,41.7,59.37,1.2183,345.79,30000,0,Close,True
1,26.Mar 2020 13:09:49,tao,47.4,41.65,59.39,1.2179,345.0,30000,0,Close,True
2,26.Mar 2020 13:11:01,tao,47.5,41.7,59.43,1.2169,345.02,30000,0,Close,True
3,26.Mar 2020 13:12:14,tao,47.5,41.75,59.35,1.2154,344.0,30000,0,Close,True
4,26.Mar 2020 13:13:22,tao,47.4,41.65,59.33,1.217,347.0,30000,0,Close,True
5,26.Mar 2020 13:14:30,tao,47.5,41.75,59.35,1.2154,346.47,30000,0,Close,True
6,26.Mar 2020 13:15:37,tao,47.7,41.8,59.28,1.2117,347.0,30000,0,Close,True
7,26.Mar 2020 13:16:45,tao,47.7,41.9,59.09,1.2081,345.0,30000,0,Close,True
8,26.Mar 2020 13:17:54,tao,47.99,42.1,59.72,1.2125,340.76,30000,0,Close,True
9,26.Mar 2020 13:19:01,tao,48.1,42.3,60.03,1.2142,340.76,30000,0,Close,True
10,26.Mar 2020 13:20:08,tao,47.9,42.1,60.0,1.2176,343.01,30000,0,Close,True
11,26.Mar 2020 13:21:16,tao,48.05,42.2,60.03,1.2155,345.0,30000,0,Close,True
12,26.Mar 2020 13:22:24,tao,48.1,42.25,59.99,1.214,344.77,30000,0,Close,True
13,26.Mar 2020 13:23:32,tao,48.15,42.3,60.09,1.2145,344.1,30000,0,Close,True
14,26.Mar 2020 13:24:40,tao,48.01,42.17,60.12,1.2175,343.02,30000,0,Close,True
15,26.Mar 2020 13:25:47,tao,48.3,42.45,60.07,1.2114,343.6,30000,0,Close,True
16,26.Mar 2020 13:26:54,tao,48.0,42.3,60.08,1.216,345.5,30000,0,Close,True
17,26.Mar 2020 13:28:02,tao,47.7,42.1,59.72,1.2157,347.0,30000,0,Close,True
18,26.Mar 2020 13:29:09,tao,47.75,42.05,59.71,1.2154,346.54,30000,0,Close,True
19,26.Mar 2020 13:30:17,tao,47.94,42.15,59.85,1.2145,341.76,30000,0,Close,True
20,26.Mar 2020 13:31:26,tao,47.95,42.05,60.0,1.2174,345.0,30000,0,Close,True
21,26.Mar 2020 13:32:33,tao,48.1,42.3,60.23,1.2171,346.06,30000,0,Close,True
22,26.Mar 2020 13:33:41,tao,47.9,42.25,60.23,1.2197,347.39,30000,0,Close,True
23,26.Mar 2020 13:34:48,tao,47.85,42.15,59.71,1.2135,344.0,30000,0,Close,True
24,26.Mar 2020 13:35:56,tao,47.9,42.15,59.9,1.2157,344.0,30000,0,Close,True
25,26.Mar 2020 13:37:05,tao,48.05,42.3,60.09,1.2156,344.45,30000,0,Close,True
26,26.Mar 2020 13:38:12,tao,48.15,42.35,60.08,1.2139,347.75,30000,0,Close,True
27,26.Mar 2020 13:39:19,tao,48.0,42.2,60.04,1.2162,348.3,30000,0,Close,True
28,26.Mar 2020 13:40:28,tao,47.8,42.17,60.05,1.2188,344.74,30000,0,Close,True
29,26.Mar 2020 13:41:36,tao,48.15,42.35,60.49,1.2199,344.13,30000,0,Close,True
30,26.Mar 2020 13:42:43,tao,48.15,42.4,60.69,1.2223,344.68,30000,0,Close,True
31,26.Mar 2020 13:43:51,tao,48.1,42.3,60.65,1.2231,343.99,30000,0,Close,True
32,26.Mar 2020 13:44:58,tao,48.03,42.17,60.31,1.22,343.0,30000,0,Close,True
33,26.Mar 2020 13:46:05,tao,48.15,42.2,60.2,1.2169,343.87,30000,0,Close,True
34,26.Mar 2020 13:47:13,tao,48.05,42.15,60.18,1.2181,345.32,30000,0,Close,True
35,26.Mar 2020 13:48:23,tao,48.35,42.35,60.25,1.2142,344.0,30000,0,Close,True
36,26.Mar 2020 13:49:30,tao,48.3,42.3,60.29,1.2158,343.83,30000,0,Close,True
37,26.Mar 2020 13:50:38,tao,48.25,42.12,60.02,1.2139,343.84,30000,0,Close,True
38,26.Mar 2020 13:51:45,tao,48.1,42.15,59.83,1.2125,343.44,30000,0,Close,True
39,26.Mar 2020 13:52:52,tao,47.95,42.07,59.84,1.2149,342.5,30000,0,Close,True
40,26.Mar 2020 13:53:59,tao,48.0,42.05,59.8,1.214,338.4,30000,0,Close,True
41,26.Mar 2020 13:55:07,tao,48.05,41.95,59.78,1.214,338.45,30000,0,Close,True
42,26.Mar 2020 13:56:13,tao,48.05,42.05,59.9,1.2149,338.17,30000,0,Close,True
43,26.Mar 2020 13:57:20,tao,48.1,42.1,60.19,1.2181,340.0,30000,0,Close,True
44,26.Mar 2020 13:58:27,tao,48.0,42.0,59.98,1.217,337.8,30000,0,Close,True
45,26.Mar 2020 13:59:35,tao,47.95,41.9,59.88,1.2169,337.86,30000,0,Close,True
46,26.Mar 2020 14:00:43,tao,48.05,41.95,59.9,1.2157,338.02,30000,0,Close,True
47,26.Mar 2020 14:01:50,tao,48.0,41.95,59.89,1.2161,339.24,30000,0,Close,True
48,26.Mar 2020 14:03:00,tao,47.8,41.85,59.75,1.2171,338.45,30000,0,Close,True
49,26.Mar 2020 14:04:08,tao,47.7,41.8,59.81,1.2195,335.8,30000,0,Close,True
50,26.Mar 2020 14:05:17,tao,47.8,41.85,59.87,1.2188,335.61,30000,0,Close,True
51,26.Mar 2020 14:06:24,tao,47.9,41.8,59.98,1.2198,340.0,30000,0,Close,True
52,26.Mar 2020 14:07:32,tao,47.9,41.7,60.17,1.2233,340.7,30000,0,Close,True
53,26.Mar 2020 14:08:40,tao,47.9,41.8,60.31,1.2245,343.0,30000,0,Close,True
54,26.Mar 2020 14:09:49,tao,47.8,41.65,60.35,1.2275,342.71,30000,0,Close,True
55,26.Mar 2020 14:10:57,tao,47.9,41.7,60.3,1.2252,336.94,30000,0,Close,True
56,26.Mar 2020 14:12:05,tao,47.75,41.65,60.26,1.2267,339.44,30000,0,Close,True
57,26.Mar 2020 14:13:13,tao,47.7,41.6,60.27,1.2278,342.45,30000,0,Close,True
58,26.Mar 2020 14:14:21,tao,47.6,41.5,60.33,1.2307,341.05,30000,0,Close,True
59,26.Mar 2020 14:15:28,tao,47.65,41.55,60.3,1.2293,343.56,30000,0,Close,True
60,26.Mar 2020 14:16:36,tao,47.95,41.75,60.5,1.2272,340.43,30000,0,Close,True
61,26.Mar 2020 14:17:44,tao,48.0,41.8,60.78,1.2303,339.7,30000,0,Close,True
62,26.Mar 2020 14:18:52,tao,48.15,41.9,60.9,1.2295,338.0,30000,0,Close,True
63,26.Mar 2020 14:20:00,tao,47.95,41.85,60.81,1.2308,337.75,30000,0,Close,True
64,26.Mar 2020 14:21:09,tao,47.59,41.57,60.55,1.2334,336.74,30000,0,Close,True
65,26.Mar 2020 14:22:17,tao,47.8,41.7,60.72,1.2324,337.06,30000,0,Close,True
66,26.Mar 2020 14:23:25,tao,48.05,41.85,60.97,1.232,336.51,30000,0,Close,True
67,26.Mar 2020 14:24:33,tao,47.95,41.75,60.83,1.2319,338.34,30000,0,Close,True
68,26.Mar 2020 14:25:41,tao,48.1,41.9,60.72,1.2274,338.0,30000,0,Close,True
69,26.Mar 2020 14:26:49,tao,47.96,41.8,60.74,1.2301,334.5,30000,0,Close,True
70,26.Mar 2020 14:27:59,tao,47.85,41.7,60.76,1.2325,333.33,30000,0,Close,True
