,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
15,02.Jan 2020 09:17:37,ruicheng,14.23,16.26,13.29,0.9197,48.06,30000,-205.99250936329588,Open,False
16,02.Jan 2020 09:22:41,ruicheng,14.25,16.28,13.3,0.9192,48.06,30000,-205.99250936329588,Open,False
17,02.Jan 2020 09:27:45,ruicheng,14.26,16.28,13.33,0.9205,48.12,30000,-205.7356608478803,Open,False
18,02.Jan 2020 09:32:49,ruicheng,14.33,16.3,13.33,0.9178,48.48,30000,-204.20792079207922,Open,False
19,02.Jan 2020 09:37:53,ruicheng,14.33,16.31,13.33,0.9177,48.35,30000,-204.7569803516029,Open,False
20,02.Jan 2020 09:42:57,ruicheng,14.4,16.33,13.44,0.9208,48.7,30000,-203.2854209445585,Open,False
21,02.Jan 2020 09:48:01,ruicheng,14.35,16.28,13.31,0.9163,48.89,30000,-202.49539783186745,Open,False
22,02.Jan 2020 09:53:05,ruicheng,14.45,16.4,13.34,0.913,49.31,30000,-200.77063475968362,Open,False
23,02.Jan 2020 09:58:10,ruicheng,14.41,16.35,13.35,0.9155,49.16,30000,-201.3832384052075,Open,False
24,02.Jan 2020 10:03:14,ruicheng,14.55,16.47,13.41,0.9124,49.33,30000,-200.68923575917293,Open,False
25,02.Jan 2020 10:08:18,ruicheng,14.5,16.43,13.34,0.9109,49.34,30000,-200.64856100526956,Open,False
26,02.Jan 2020 10:13:23,ruicheng,14.5,16.45,13.37,0.9122,49.71,30000,-199.15509957754978,Open,False
27,02.Jan 2020 10:18:27,ruicheng,14.5,16.4,13.34,0.9113,50.53,30000,-195.92321393231742,Open,False
28,02.Jan 2020 10:23:31,ruicheng,14.6,16.51,13.44,0.9117,50.0,30000,-198.0,Open,False
29,02.Jan 2020 10:28:36,ruicheng,14.73,16.56,13.7,0.9202,49.85,30000,-198.59578736208624,Open,False
30,02.Jan 2020 10:33:40,ruicheng,14.75,16.55,13.64,0.9166,49.74,30000,-199.03498190591074,Open,False
31,02.Jan 2020 10:38:44,ruicheng,14.62,16.45,13.55,0.9176,49.93,30000,-198.2775886240737,Open,False
32,02.Jan 2020 10:43:48,ruicheng,14.58,16.42,13.52,0.9177,49.58,30000,-199.67728922952804,Open,False
33,02.Jan 2020 10:48:52,ruicheng,14.63,16.5,13.57,0.9176,49.89,30000,-198.4365604329525,Open,False
34,02.Jan 2020 10:53:56,ruicheng,14.58,16.4,13.44,0.9138,49.7,30000,-199.19517102615694,Open,False
35,02.Jan 2020 10:59:01,ruicheng,14.64,16.46,13.52,0.9152,48.88,30000,-202.5368248772504,Open,False
36,02.Jan 2020 11:04:05,ruicheng,14.59,16.41,13.41,0.9118,48.9,30000,-202.45398773006136,Open,False
37,02.Jan 2020 11:09:09,ruicheng,14.46,16.32,13.13,0.9027,48.92,30000,-202.37121831561734,Open,False
38,02.Jan 2020 11:14:13,ruicheng,14.48,16.35,13.18,0.9042,48.85,30000,-202.66120777891504,Open,False
39,02.Jan 2020 11:19:17,ruicheng,14.47,16.3,13.15,0.9037,49.11,30000,-201.58827122785584,Open,False
40,02.Jan 2020 11:24:21,ruicheng,14.46,16.32,13.15,0.9037,49.13,30000,-201.50620801954,Open,False
41,02.Jan 2020 11:29:25,ruicheng,14.55,16.37,13.22,0.9038,48.96,30000,-202.20588235294116,Open,False
42,02.Jan 2020 11:34:31,ruicheng,14.49,16.35,13.18,0.9039,49.16,30000,-201.3832384052075,Open,False
43,02.Jan 2020 11:39:37,ruicheng,14.48,16.36,13.14,0.902,49.45,30000,-200.20222446916077,Open,False
44,02.Jan 2020 11:44:43,ruicheng,14.54,16.42,13.31,0.9081,49.09,30000,-201.67040130372783,Open,False
45,02.Jan 2020 11:49:47,ruicheng,14.5,16.4,13.32,0.9102,48.66,30000,-203.45252774352653,Open,False
46,02.Jan 2020 11:54:51,ruicheng,14.48,16.36,13.14,0.902,48.41,30000,-204.50320181780626,Open,False
47,02.Jan 2020 11:59:56,ruicheng,14.41,16.32,13.01,0.898,48.56,30000,-247.1169686985173,Open,False
48,02.Jan 2020 12:05:00,ruicheng,14.36,16.3,12.95,0.8967,48.41,30000,-247.8826688700682,Open,False
49,02.Jan 2020 12:10:05,ruicheng,14.36,16.33,12.98,0.8979,48.34,30000,-248.2416218452627,Open,False
50,02.Jan 2020 12:15:11,ruicheng,14.3,16.32,12.93,0.8974,48.49,30000,-247.47370591874613,Open,False
51,02.Jan 2020 12:20:15,ruicheng,14.33,16.33,12.89,0.8942,48.29,30000,-248.49865396562436,Open,False
52,02.Jan 2020 12:25:20,ruicheng,14.3,16.35,12.92,0.8965,48.26,30000,-248.65312888520515,Open,False
53,02.Jan 2020 12:30:24,ruicheng,14.3,16.32,12.86,0.8937,48.32,30000,-248.34437086092714,Open,False
54,02.Jan 2020 12:35:29,ruicheng,14.3,16.28,12.85,0.8937,48.29,30000,-248.49865396562436,Open,False
55,02.Jan 2020 12:40:34,ruicheng,14.33,16.32,12.87,0.8932,47.96,30000,-250.20850708924104,Open,False
56,02.Jan 2020 12:45:39,ruicheng,14.3,16.32,12.82,0.8916,47.97,30000,-250.15634771732334,Open,False
57,02.Jan 2020 12:50:43,ruicheng,14.25,16.26,12.73,0.8892,48.13,30000,-249.32474548098898,Open,False
58,02.Jan 2020 12:55:47,ruicheng,14.28,16.27,12.72,0.8876,48.11,30000,-249.42839326543339,Open,False
59,02.Jan 2020 13:00:51,ruicheng,14.27,16.27,12.76,0.89,48.09,30000,-249.5321272613849,Open,False
60,02.Jan 2020 13:06:02,ruicheng,14.27,16.25,12.74,0.8892,48.32,30000,-248.34437086092714,Open,False
61,02.Jan 2020 13:11:11,ruicheng,14.27,16.27,12.77,0.8906,48.3,30000,-248.4472049689441,Open,False
62,02.Jan 2020 13:16:18,ruicheng,14.33,16.31,12.82,0.8907,48.29,30000,-248.49865396562436,Open,False
63,02.Jan 2020 13:21:23,ruicheng,14.33,16.31,12.83,0.8913,48.36,30000,-248.13895781637717,Open,False
64,02.Jan 2020 13:26:34,ruicheng,14.3,16.3,12.86,0.894,48.24,30000,-248.75621890547262,Open,False
65,02.Jan 2020 13:31:37,ruicheng,14.3,16.3,12.83,0.8924,48.33,30000,-248.29298572315332,Open,False
66,02.Jan 2020 13:36:42,ruicheng,14.31,16.28,12.82,0.8918,48.5,30000,-247.42268041237114,Open,False
67,02.Jan 2020 13:41:47,ruicheng,14.35,16.3,12.83,0.8907,48.47,30000,-247.57582009490406,Open,False
68,02.Jan 2020 13:46:52,ruicheng,14.38,16.31,12.87,0.8918,48.52,30000,-247.32069249793898,Open,False
69,02.Jan 2020 13:51:56,ruicheng,14.39,16.31,12.87,0.8914,48.31,30000,-248.39577727178636,Open,False
70,02.Jan 2020 13:57:01,ruicheng,14.39,16.33,12.99,0.8975,48.33,30000,-248.29298572315332,Open,False
71,02.Jan 2020 14:02:04,ruicheng,14.33,16.26,12.89,0.8951,48.1,30000,-249.48024948024948,Open,False
72,02.Jan 2020 14:07:08,ruicheng,14.33,16.26,12.87,0.894,48.09,30000,-249.5321272613849,Open,False
73,02.Jan 2020 14:12:13,ruicheng,14.3,16.28,12.82,0.8921,48.05,30000,-249.73985431841834,Open,False
74,02.Jan 2020 14:17:18,ruicheng,14.29,16.25,12.78,0.8907,48.11,30000,-249.42839326543339,Open,False
75,02.Jan 2020 14:22:24,ruicheng,14.29,16.26,12.75,0.889,47.68,30000,-251.6778523489933,Open,False
76,02.Jan 2020 14:27:27,ruicheng,14.29,16.26,12.75,0.889,47.76,30000,-251.25628140703517,Open,False
77,02.Jan 2020 14:32:33,ruicheng,14.22,16.22,12.63,0.8854,47.75,30000,-251.3089005235602,Open,False
78,02.Jan 2020 14:37:38,ruicheng,14.22,16.2,12.62,0.8851,47.76,30000,-251.25628140703517,Open,False
79,02.Jan 2020 14:42:42,ruicheng,14.22,16.22,12.63,0.8854,47.78,30000,-251.15110925073253,Open,False
80,02.Jan 2020 14:47:46,ruicheng,14.22,16.22,12.64,0.8859,47.74,30000,-251.36154168412233,Open,False
81,02.Jan 2020 14:52:51,ruicheng,14.22,16.22,12.67,0.8875,47.74,30000,-251.36154168412233,Open,False
82,02.Jan 2020 14:57:55,ruicheng,14.21,16.22,12.64,0.8863,47.74,30000,-251.36154168412233,Open,False
83,02.Jan 2020 15:02:58,ruicheng,14.22,16.22,12.62,0.8849,47.71,30000,-251.5195975686439,Open,False
84,02.Jan 2020 15:08:02,ruicheng,14.2,16.2,12.65,0.8874,47.6,30000,-252.10084033613444,Open,False
85,02.Jan 2020 15:13:07,ruicheng,14.19,16.2,12.65,0.8877,47.45,30000,-252.89778714436247,Open,False
86,02.Jan 2020 15:18:12,ruicheng,14.2,16.21,12.64,0.8867,47.63,30000,-251.9420533277346,Open,False
87,02.Jan 2020 15:23:17,ruicheng,14.15,16.2,12.59,0.8858,47.88,30000,-250.62656641604008,Open,False
88,02.Jan 2020 15:28:21,ruicheng,14.2,16.23,12.57,0.8827,48.05,30000,-249.73985431841834,Open,False
89,02.Jan 2020 15:33:25,ruicheng,14.26,16.28,12.59,0.8812,47.87,30000,-250.67892208063506,Open,False
90,02.Jan 2020 15:38:29,ruicheng,14.26,16.31,12.63,0.8829,47.69,30000,-251.62507863283707,Open,False
91,02.Jan 2020 15:43:33,ruicheng,14.25,16.27,12.6,0.8822,47.54,30000,-252.4190155658393,Open,False
