,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,16.Dec 2019 08:53:29,ruicheng,12.12,14.8,12.05,0.8291,54.76,30000,-219.1380569758948,Open,True
1,16.Dec 2019 08:58:35,ruicheng,12.15,14.81,12.02,0.8302,51.58,30000,-232.64831329972858,Open,False
2,16.Dec 2019 09:03:38,ruicheng,12.1,14.75,11.97,0.8302,51.58,30000,-232.64831329972858,Open,False
3,16.Dec 2019 09:08:42,ruicheng,12.08,14.75,11.98,0.829,51.6,30000,-232.5581395348837,Open,False
4,16.Dec 2019 09:13:47,ruicheng,12.1,14.75,11.97,0.8302,51.6,30000,-232.5581395348837,Open,False
5,16.Dec 2019 09:18:51,ruicheng,12.1,14.75,11.99,0.8303,51.3,30000,-233.9181286549708,Open,False
6,16.Dec 2019 09:23:55,ruicheng,12.1,14.75,11.97,0.8302,51.3,30000,-233.9181286549708,Open,False
7,16.Dec 2019 09:28:59,ruicheng,12.15,14.81,11.97,0.83,51.42,30000,-233.37222870478413,Open,False
8,16.Dec 2019 09:34:03,ruicheng,12.15,14.8,11.97,0.8305,50.78,30000,-236.31350925561244,Open,False
9,16.Dec 2019 09:39:08,ruicheng,12.1,14.75,11.97,0.8302,51.02,30000,-235.2018816150529,Open,False
10,16.Dec 2019 09:44:13,ruicheng,12.05,14.73,11.88,0.8278,51.32,30000,-233.8269680436477,Open,False
11,16.Dec 2019 09:49:18,ruicheng,12.0,14.77,12.0,0.8234,50.89,30000,-235.8027117311849,Open,False
12,16.Dec 2019 09:54:23,ruicheng,12.1,14.8,11.98,0.8276,51.01,30000,-235.24799059008038,Open,False
13,16.Dec 2019 09:59:26,ruicheng,11.95,14.75,11.91,0.821,51.27,30000,-234.05500292568752,Open,False
14,16.Dec 2019 10:04:31,ruicheng,12.01,14.75,11.92,0.8246,50.93,30000,-235.61751423522483,Open,False
15,16.Dec 2019 10:09:36,ruicheng,12.04,14.8,12.0,0.8242,50.86,30000,-235.94180102241447,Open,False
16,16.Dec 2019 10:14:41,ruicheng,12.0,14.77,11.88,0.8228,50.74,30000,-236.4998029168309,Open,False
17,16.Dec 2019 10:19:45,ruicheng,11.9,14.74,11.88,0.8184,50.76,30000,-236.4066193853428,Open,False
18,16.Dec 2019 10:24:50,ruicheng,11.95,14.75,11.81,0.8205,50.64,30000,-236.96682464454977,Open,False
19,16.Dec 2019 10:29:57,ruicheng,11.9,14.7,11.79,0.8201,50.76,30000,-236.4066193853428,Open,False
20,16.Dec 2019 10:35:02,ruicheng,11.95,14.73,11.79,0.8215,50.66,30000,-236.87327279905253,Open,False
21,16.Dec 2019 10:40:06,ruicheng,11.9,14.72,11.87,0.8194,50.66,30000,-236.87327279905253,Open,False
22,16.Dec 2019 10:45:10,ruicheng,11.88,14.72,11.82,0.818,50.59,30000,-237.20102787112077,Open,False
23,16.Dec 2019 10:50:16,ruicheng,11.91,14.73,11.86,0.8195,50.4,30000,-238.0952380952381,Open,False
24,16.Dec 2019 10:55:20,ruicheng,11.85,14.7,11.84,0.8174,50.39,30000,-238.14248858900575,Open,False
25,16.Dec 2019 11:00:24,ruicheng,11.9,14.68,11.84,0.8214,50.43,30000,-237.9535990481856,Open,False
26,16.Dec 2019 11:05:27,ruicheng,11.9,14.65,11.91,0.8233,50.39,30000,-238.14248858900575,Open,False
27,16.Dec 2019 11:10:33,ruicheng,11.85,14.65,11.93,0.8204,50.29,30000,-238.61602704314973,Open,False
