,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,03.Mar 2020 08:04:13,tao,26.65,23.65,34.42,1.2425,96.9,30000,0,Close,True
1,03.Mar 2020 08:09:21,tao,26.4,23.5,33.91,1.2365,96.9,30000,0,Close,True
2,03.Mar 2020 08:14:27,tao,26.65,23.65,34.06,1.233,96.9,30000,0,Close,True
3,03.Mar 2020 08:19:32,tao,26.67,23.65,34.66,1.2484,96.9,30000,0,Close,True
4,03.Mar 2020 08:24:38,tao,26.53,23.56,34.27,1.2424,96.9,30000,0,Close,True
5,03.Mar 2020 08:29:44,tao,26.55,23.62,34.14,1.2377,96.9,30000,0,Close,True
6,03.Mar 2020 08:34:50,tao,26.34,23.5,33.87,1.2367,96.9,30000,0,Close,True
7,03.Mar 2020 08:39:56,tao,26.17,23.45,33.2,1.2232,96.9,30000,0,Close,True
8,03.Mar 2020 08:45:02,tao,26.2,23.45,33.13,1.2206,96.9,30000,0,Close,True
9,03.Mar 2020 08:50:08,tao,26.51,23.6,34.0,1.2351,96.9,30000,0,Close,True
10,03.Mar 2020 08:55:15,tao,26.65,23.65,34.37,1.2412,100.0,30000,0,Close,True
11,03.Mar 2020 09:00:22,tao,26.5,23.57,34.23,1.2418,100.0,30000,0,Close,True
12,03.Mar 2020 09:05:35,tao,26.5,23.59,33.81,1.2304,101.46,30000,0,Close,True
13,03.Mar 2020 09:10:42,tao,26.4,23.48,33.2,1.2179,102.3,30000,0,Close,True
14,03.Mar 2020 09:15:48,tao,26.31,23.42,33.52,1.2292,102.1,30000,0,Close,True
15,03.Mar 2020 09:20:54,tao,26.25,23.45,33.62,1.2327,101.47,30000,0,Close,True
16,03.Mar 2020 09:26:00,tao,26.2,23.33,33.65,1.2363,100.81,30000,0,Close,True
17,03.Mar 2020 09:31:12,tao,26.15,23.35,33.65,1.2371,98.93,30000,0,Close,True
18,03.Mar 2020 09:36:18,tao,26.22,23.22,33.65,1.2374,101.62,30000,0,Close,True
19,03.Mar 2020 09:41:24,tao,26.15,23.25,33.36,1.2307,100.8,30000,0,Close,True
20,03.Mar 2020 09:46:30,tao,26.45,23.55,34.09,1.2395,102.23,30000,0,Close,True
21,03.Mar 2020 09:51:37,tao,26.41,23.6,33.88,1.234,102.47,30000,0,Close,True
22,03.Mar 2020 09:56:44,tao,26.62,23.65,33.82,1.2273,104.13,30000,0,Close,True
23,03.Mar 2020 10:01:51,tao,26.65,23.7,33.61,1.2204,96.3,30000,0,Close,True
24,03.Mar 2020 10:06:59,tao,26.9,23.77,34.16,1.2287,101.25,30000,0,Close,True
25,03.Mar 2020 10:12:18,tao,25.34,22.82,33.98,1.2723,94.42,30000,0,Close,True
26,03.Mar 2020 10:17:24,tao,25.4,22.95,30.32,1.1678,98.96,30000,0,Close,True
27,03.Mar 2020 10:22:32,tao,25.55,23.0,31.04,1.1839,97.31,30000,0,Close,True
28,03.Mar 2020 10:27:38,tao,26.2,23.4,32.29,1.1988,95.34,30000,0,Close,True
29,03.Mar 2020 10:32:45,tao,25.95,23.15,31.99,1.1994,95.94,30000,0,Close,True
30,03.Mar 2020 10:37:50,tao,25.6,23.1,31.04,1.1814,97.0,30000,0,Close,True
31,03.Mar 2020 10:42:57,tao,26.06,23.3,32.2,1.2007,96.0,30000,0,Close,True
32,03.Mar 2020 10:48:03,tao,25.85,23.15,31.53,1.189,98.3,30000,0,Close,True
33,03.Mar 2020 10:53:09,tao,25.6,23.12,31.44,1.1921,100.54,30000,0,Close,True
34,03.Mar 2020 10:58:15,tao,25.95,23.3,32.08,1.1997,98.34,30000,0,Close,True
35,03.Mar 2020 11:03:25,tao,26.37,23.45,32.55,1.2016,98.45,30000,0,Close,True
