,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
26,02.Mar 2020 10:16:54,tao,27.8,23.87,39.9,1.3546,107.42,30000,0,Close,True
27,02.Mar 2020 10:22:00,tao,27.75,23.75,39.69,1.3523,110.43,30000,0,Close,True
28,02.Mar 2020 10:27:06,tao,27.75,23.7,39.13,1.3388,109.13,30000,0,Close,True
29,02.Mar 2020 10:32:14,tao,28.15,24.05,39.65,1.3376,109.7,30000,0,Close,True
30,02.Mar 2020 10:37:19,tao,27.82,23.83,39.04,1.333,107.53,30000,0,Close,True
31,02.Mar 2020 10:42:26,tao,28.0,23.97,39.02,1.3264,105.92,30000,0,Close,True
32,02.Mar 2020 10:47:32,tao,27.8,23.77,38.24,1.3142,105.21,30000,0,Close,True
33,02.Mar 2020 10:52:39,tao,27.55,23.62,37.55,1.3044,103.11,30000,0,Close,True
34,02.Mar 2020 10:57:45,tao,27.23,23.55,37.12,1.3015,102.92,30000,0,Close,True
35,02.Mar 2020 11:02:51,tao,26.97,23.42,36.29,1.2878,105.36,30000,0,Close,True
36,02.Mar 2020 11:07:58,tao,27.15,23.5,36.57,1.2899,105.61,30000,0,Close,True
37,02.Mar 2020 11:13:05,tao,27.3,23.67,37.07,1.2969,102.69,30000,0,Close,True
38,02.Mar 2020 11:18:11,tao,27.3,23.69,36.85,1.291,101.4,30000,0,Close,True
39,02.Mar 2020 11:23:17,tao,26.95,23.54,36.04,1.28,100.38,30000,0,Close,True
40,02.Mar 2020 11:28:23,tao,26.85,23.4,35.86,1.2795,99.75,30000,0,Close,True
41,02.Mar 2020 11:33:30,tao,26.56,23.1,35.16,1.2719,101.04,30000,0,Close,True
42,02.Mar 2020 11:38:36,tao,26.59,23.1,35.15,1.271,100.26,30000,0,Close,True
43,02.Mar 2020 11:43:41,tao,26.75,23.23,34.94,1.2601,99.9,30000,0,Close,True
44,02.Mar 2020 11:48:49,tao,26.5,23.06,34.38,1.2532,98.93,30000,0,Close,True
45,02.Mar 2020 11:53:55,tao,26.4,23.12,34.26,1.2513,97.97,30000,0,Close,True
46,02.Mar 2020 11:59:01,tao,26.25,23.05,34.1,1.2513,97.35,30000,0,Close,True
47,02.Mar 2020 12:04:10,tao,26.12,22.98,33.36,1.2353,96.78,30000,0,Close,True
48,02.Mar 2020 12:09:16,tao,26.0,22.97,33.33,1.2372,97.5,30000,0,Close,True
49,02.Mar 2020 12:14:22,tao,26.02,22.92,33.03,1.2294,99.28,30000,0,Close,True
50,02.Mar 2020 12:19:29,tao,26.05,22.97,33.29,1.2351,100.5,30000,0,Close,True
51,02.Mar 2020 12:24:35,tao,26.35,23.15,33.88,1.2418,101.58,30000,0,Close,True
52,02.Mar 2020 12:29:42,tao,26.55,23.25,34.41,1.2501,101.0,30000,0,Close,True
53,02.Mar 2020 12:34:48,tao,26.75,23.32,34.96,1.2593,99.2,30000,0,Close,True
54,02.Mar 2020 12:39:55,tao,26.65,23.27,34.46,1.249,98.0,30000,0,Close,True
55,02.Mar 2020 12:45:02,tao,26.45,23.15,34.05,1.2442,100.06,30000,0,Close,True
56,02.Mar 2020 12:50:10,tao,26.2,23.0,33.64,1.2408,99.91,30000,0,Close,True
57,02.Mar 2020 12:55:16,tao,26.51,23.2,33.97,1.2401,98.38,30000,0,Close,True
58,02.Mar 2020 13:00:21,tao,26.35,23.17,33.65,1.2354,98.25,30000,0,Close,True
59,02.Mar 2020 13:05:28,tao,26.2,23.1,33.4,1.2329,99.92,30000,0,Close,True
60,02.Mar 2020 13:10:34,tao,26.1,23.05,33.38,1.2352,101.41,30000,0,Close,True
61,02.Mar 2020 13:15:40,tao,26.45,23.15,33.42,1.2275,101.98,30000,0,Close,True
62,02.Mar 2020 13:20:45,tao,26.6,23.3,34.0,1.2375,102.91,30000,0,Close,True
63,02.Mar 2020 13:25:52,tao,26.75,23.4,33.98,1.2324,103.01,30000,0,Close,True
64,02.Mar 2020 13:30:57,tao,26.8,23.51,34.71,1.2489,104.63,30000,0,Close,True
65,02.Mar 2020 13:36:04,tao,26.85,23.52,34.73,1.2482,103.33,30000,0,Close,True
66,02.Mar 2020 13:41:10,tao,27.08,23.7,35.29,1.2553,102.42,30000,0,Close,True
67,02.Mar 2020 13:46:17,tao,26.95,23.59,34.96,1.2511,102.37,30000,0,Close,True
68,02.Mar 2020 13:51:23,tao,26.8,23.55,34.49,1.2426,102.88,30000,0,Close,True
69,02.Mar 2020 13:56:29,tao,26.8,23.5,34.36,1.2399,104.93,30000,0,Close,True
70,02.Mar 2020 14:01:35,tao,26.9,23.52,34.76,1.248,102.29,30000,0,Close,True
71,02.Mar 2020 14:06:42,tao,27.1,23.67,35.56,1.2623,102.71,30000,0,Close,True
72,02.Mar 2020 14:11:50,tao,26.64,23.45,34.59,1.25,100.04,30000,0,Close,True
73,02.Mar 2020 14:16:56,tao,26.8,23.5,35.02,1.2572,101.18,30000,0,Close,True
74,02.Mar 2020 14:22:02,tao,26.5,23.33,34.43,1.2506,102.55,30000,0,Close,True
75,02.Mar 2020 14:27:09,tao,26.7,23.35,34.7,1.2531,104.29,30000,0,Close,True
76,02.Mar 2020 14:32:14,tao,26.8,23.53,34.67,1.2476,104.54,30000,0,Close,True
77,02.Mar 2020 14:37:21,tao,27.1,23.63,35.38,1.2583,105.33,30000,0,Close,True
78,02.Mar 2020 14:42:27,tao,27.1,23.62,35.76,1.2682,108.14,30000,0,Close,True
79,02.Mar 2020 14:47:34,tao,27.31,23.79,36.37,1.277,108.19,30000,0,Close,True
80,02.Mar 2020 14:52:40,tao,27.7,23.98,37.53,1.2954,108.08,30000,0,Close,True
81,02.Mar 2020 14:57:46,tao,27.65,24.0,37.47,1.2946,107.05,30000,0,Close,True
82,02.Mar 2020 15:02:52,tao,27.45,23.82,36.67,1.2812,106.29,30000,0,Close,True
83,02.Mar 2020 15:07:57,tao,27.55,23.92,36.31,1.2684,106.25,30000,0,Close,True
84,02.Mar 2020 15:13:04,tao,27.36,23.77,36.26,1.2734,105.28,30000,0,Close,True
85,02.Mar 2020 15:18:10,tao,27.34,23.75,35.57,1.2564,104.43,30000,0,Close,True
86,02.Mar 2020 15:23:18,tao,27.35,23.7,35.68,1.2597,104.42,30000,0,Close,True
87,02.Mar 2020 15:28:23,tao,27.15,23.7,35.13,1.2497,103.3,30000,0,Close,True
88,02.Mar 2020 15:33:30,tao,27.1,23.67,34.68,1.2395,104.1,30000,0,Close,True
89,02.Mar 2020 15:38:37,tao,27.03,23.66,34.35,1.2326,102.17,30000,0,Close,True
90,02.Mar 2020 15:43:44,tao,26.95,23.7,34.32,1.2328,101.4,30000,0,Close,True
91,02.Mar 2020 15:48:51,tao,26.7,23.5,33.82,1.2278,100.06,30000,0,Close,True
92,02.Mar 2020 15:53:57,tao,26.57,23.47,33.7,1.2277,98.75,30000,0,Close,True
93,02.Mar 2020 15:59:04,tao,26.2,23.2,32.9,1.2181,96.96,30000,0,Close,True
