,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,03.Feb 2020 08:00:48,tao,17.9,17.55,18.4,1.0245,56.58,30000,0,Close,True
1,03.Feb 2020 08:05:55,tao,17.95,17.6,18.39,1.0225,56.58,30000,0,Close,True
2,03.Feb 2020 08:11:02,tao,17.95,17.55,18.36,1.0228,56.58,30000,0,Close,True
3,03.Feb 2020 08:16:08,tao,17.9,17.55,18.2,1.0181,56.58,30000,0,Close,True
4,03.Feb 2020 08:21:14,tao,17.9,17.55,18.24,1.0194,56.58,30000,0,Close,True
5,03.Feb 2020 08:26:21,tao,17.8,17.5,18.08,1.0163,56.58,30000,0,Close,True
6,03.Feb 2020 08:31:27,tao,17.78,17.46,18.02,1.0156,56.58,30000,0,Close,True
7,03.Feb 2020 08:36:34,tao,17.72,17.45,17.97,1.0147,56.58,30000,0,Close,True
8,03.Feb 2020 08:41:41,tao,17.7,17.4,17.92,1.0145,56.58,30000,0,Close,True
9,03.Feb 2020 08:46:47,tao,17.71,17.42,17.9,1.0132,56.58,30000,0,Close,True
10,03.Feb 2020 08:51:52,tao,17.69,17.41,17.94,1.015,56.58,30000,0,Close,True
11,03.Feb 2020 08:56:59,tao,17.7,17.45,17.98,1.0152,52.58,30000,0,Close,True
12,03.Feb 2020 09:02:05,tao,17.75,17.45,18.07,1.0177,53.0,30000,0,Close,True
13,03.Feb 2020 09:07:12,tao,17.7,17.45,18.14,1.0204,52.8,30000,0,Close,True
14,03.Feb 2020 09:12:18,tao,17.75,17.44,18.15,1.0205,52.7,30000,0,Close,True
15,03.Feb 2020 09:17:24,tao,17.76,17.43,18.14,1.0203,52.78,30000,0,Close,True
16,03.Feb 2020 09:22:31,tao,17.84,17.47,18.18,1.02,52.81,30000,0,Close,True
17,03.Feb 2020 09:27:37,tao,17.86,17.49,18.19,1.0196,52.81,30000,0,Close,True
18,03.Feb 2020 09:32:43,tao,17.9,17.5,18.19,1.019,52.95,30000,0,Close,True
19,03.Feb 2020 09:37:50,tao,17.87,17.47,18.19,1.02,52.17,30000,0,Close,True
20,03.Feb 2020 09:42:56,tao,17.8,17.39,18.12,1.0204,52.46,30000,0,Close,True
21,03.Feb 2020 09:48:02,tao,17.67,17.27,17.86,1.016,51.5,30000,0,Close,True
22,03.Feb 2020 09:53:07,tao,17.73,17.32,17.87,1.0146,51.35,30000,0,Close,True
23,03.Feb 2020 09:58:16,tao,17.52,17.22,17.53,1.0077,52.42,30000,0,Close,True
24,03.Feb 2020 10:03:22,tao,17.43,17.17,17.44,1.0068,50.29,30000,0,Close,True
25,03.Feb 2020 10:08:29,tao,17.35,17.15,17.42,1.0073,50.94,30000,0,Close,True
26,03.Feb 2020 10:13:35,tao,17.32,17.02,17.27,1.0058,51.48,30000,0,Close,True
27,03.Feb 2020 10:18:41,tao,17.45,17.17,17.47,1.0076,51.1,30000,0,Close,True
28,03.Feb 2020 10:23:51,tao,17.53,17.17,17.47,1.007,51.4,30000,0,Close,True
29,03.Feb 2020 10:28:58,tao,17.48,17.17,17.26,1.0005,51.06,30000,0,Close,True
30,03.Feb 2020 10:34:03,tao,17.53,17.22,17.31,1.0005,51.39,30000,0,Close,True
31,03.Feb 2020 10:39:13,tao,17.44,17.21,17.13,0.9955,51.7,30000,0,Close,True
32,03.Feb 2020 10:44:20,tao,17.5,17.26,17.26,0.998,52.03,30000,0,Close,True
33,03.Feb 2020 10:49:27,tao,17.55,17.26,17.38,1.0016,52.46,30000,0,Close,True
34,03.Feb 2020 10:54:34,tao,17.65,17.3,17.49,1.0034,52.7,30000,0,Close,True
35,03.Feb 2020 10:59:40,tao,17.7,17.35,17.66,1.0073,52.46,30000,0,Close,True
36,03.Feb 2020 11:04:46,tao,17.74,17.36,17.66,1.0067,52.3,30000,0,Close,True
37,03.Feb 2020 11:09:53,tao,17.7,17.35,17.67,1.0076,51.75,30000,0,Close,True
38,03.Feb 2020 11:14:59,tao,17.7,17.32,17.63,1.0071,52.47,30000,0,Close,True
39,03.Feb 2020 11:20:06,tao,17.6,17.25,17.65,1.0103,52.81,30000,0,Close,True
40,03.Feb 2020 11:25:11,tao,17.75,17.33,17.47,1.0013,52.68,30000,0,Close,True
41,03.Feb 2020 11:30:21,tao,17.75,17.35,17.68,1.0076,53.16,30000,0,Close,True
42,03.Feb 2020 11:35:28,tao,17.8,17.35,17.66,1.0065,53.6,30000,0,Close,True
43,03.Feb 2020 11:40:56,tao,17.85,17.38,17.63,1.0044,53.76,30000,0,Close,True
44,03.Feb 2020 11:46:02,tao,17.95,17.48,17.9,1.0099,54.7,30000,0,Close,True
45,03.Feb 2020 11:51:07,tao,17.95,17.47,18.02,1.0139,54.97,30000,0,Close,True
46,03.Feb 2020 11:56:14,tao,18.15,17.6,18.33,1.019,54.72,30000,0,Close,True
47,03.Feb 2020 12:01:20,tao,18.2,17.63,18.39,1.0198,54.37,30000,0,Close,True
48,03.Feb 2020 12:06:25,tao,18.2,17.6,18.43,1.0218,53.91,30000,0,Close,True
49,03.Feb 2020 12:11:34,tao,18.1,17.52,18.12,1.0147,54.74,30000,0,Close,True
50,03.Feb 2020 12:16:41,tao,18.05,17.5,18.05,1.0134,54.08,30000,0,Close,True
51,03.Feb 2020 12:21:47,tao,18.17,17.6,18.22,1.0154,53.76,30000,0,Close,True
52,03.Feb 2020 12:26:53,tao,18.05,17.57,18.21,1.0167,53.78,30000,0,Close,True
53,03.Feb 2020 12:31:59,tao,17.98,17.52,17.88,1.008,53.83,30000,0,Close,True
54,03.Feb 2020 12:37:06,tao,17.95,17.49,17.89,1.0093,54.07,30000,0,Close,True
