,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,01.Mar 2020 08:04:36,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
1,01.Mar 2020 08:09:42,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
2,01.Mar 2020 08:14:48,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
3,01.Mar 2020 08:19:54,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
4,01.Mar 2020 08:24:59,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
5,01.Mar 2020 08:30:05,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
6,01.Mar 2020 08:35:11,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
7,01.Mar 2020 08:40:16,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
8,01.Mar 2020 08:45:23,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
9,01.Mar 2020 08:50:29,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
10,01.Mar 2020 08:55:34,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
11,01.Mar 2020 09:00:40,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
12,01.Mar 2020 09:05:46,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
13,01.Mar 2020 09:10:53,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
14,01.Mar 2020 09:15:58,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
15,01.Mar 2020 09:21:05,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
16,01.Mar 2020 09:26:11,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
17,01.Mar 2020 09:31:17,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
18,01.Mar 2020 09:36:23,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
19,01.Mar 2020 09:41:28,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
20,01.Mar 2020 09:46:34,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
21,01.Mar 2020 09:51:40,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
22,01.Mar 2020 09:56:46,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
23,01.Mar 2020 10:01:52,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
24,01.Mar 2020 10:06:58,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
25,01.Mar 2020 10:12:04,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
26,01.Mar 2020 10:17:10,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
27,01.Mar 2020 10:22:16,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
28,01.Mar 2020 10:27:22,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
29,01.Mar 2020 10:32:28,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
30,01.Mar 2020 10:37:33,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
31,01.Mar 2020 10:42:39,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
32,01.Mar 2020 10:47:45,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
33,01.Mar 2020 10:52:52,ruicheng,26.325,23.025,40.11,1.4103,104.5,30000,0,Close,True
