,date,1st mth,2nd mth,VIX,current_expire,previous_expire,next_expire,TTM,Period,ratio1,ratio2,sa_ratio,wa_ratio,enter,setup_coef,open,close,volume,high,low,capital,daily_pnl,unrealized_pnl,realized_pnl,position,trade_logs,date_int
308,2012-03-23,17.0,20.2,14.82,2012-03-21,2012-02-15,2012-04-18,26 days 00:00:00.000000000,28 days 00:00:00.000000000,0.871764705882353,0.8415841584158417,0.8566744321490973,0.869608952491888,True,0.4,20550000.0,17900000.0,0,21725000.0,17750000.0,16369.805372831403,802.9613001018644,0.0,802.9613001018644,-0.0003030042641893828,daily rebalance,20120323
309,2012-03-26,15.6,18.3,14.26,2012-03-21,2012-02-15,2012-04-18,23 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9141025641025641,0.8524590163934426,0.8832807902480033,0.9030947877259353,True,0.3,16400000.0,14700000.0,0,16875000.0,14600000.0,17048.553400485387,678.748027653985,0.0,678.748027653985,-0.0003992635456788147,daily rebalance,20120326
310,2012-03-27,17.6,19.55,15.57,2012-03-21,2012-02-15,2012-04-18,22 days 00:00:00.000000000,28 days 00:00:00.000000000,0.8846590909090909,0.9002557544757034,0.8924574226923971,0.8880012331019365,True,0.4,15125000.0,17425000.0,0,17675000.0,15025000.0,17048.553400485387,-777.7521881874325,-777.7521881874325,0.0,-0.0003381531252988837,hold,20120327
311,2012-03-28,17.65,19.7,15.47,2012-03-21,2012-02-15,2012-04-18,21 days 00:00:00.000000000,28 days 00:00:00.000000000,0.876487252124646,0.8959390862944162,0.8862131692095311,0.8813502106670885,True,0.4,17925000.0,18000000.0,0,20850000.0,17100000.0,17048.553400485387,-25.361484397416277,-803.1136725848487,0.0,-0.0003381531252988837,hold,20120328
312,2012-03-29,17.1,19.55,15.48,2012-03-21,2012-02-15,2012-04-18,20 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9052631578947368,0.8746803069053709,0.8899717324000538,0.8965252004692037,True,0.4,20000000.0,18275000.0,0,20075000.0,17975000.0,17048.553400485387,583.3141411405744,-219.7995314442743,0.0,-0.0003381531252988837,hold,20120329
313,2012-03-30,16.8,19.0,15.5,2012-03-21,2012-02-15,2012-04-18,19 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9226190476190476,0.8842105263157896,0.9034147869674185,0.9102734514858575,True,0.3,17425000.0,18075000.0,0,19125000.0,17250000.0,17048.553400485387,-219.79953144427438,-439.5990628885487,0.0,-0.0003381531252988837,hold,20120330
314,2012-04-02,17.0,18.85,15.64,2012-04-18,2012-03-21,2012-05-16,16 days 00:00:00.000000000,28 days 00:00:00.000000000,0.92,0.9018567639257293,0.9109283819628646,0.9122243273967412,True,0.3,18700000.0,17600000.0,0,18750000.0,17125000.0,17048.553400485387,371.96843782877204,-67.63062505977666,0.0,-0.0003381531252988837,hold,20120402
315,2012-04-03,17.25,19.3,15.66,2012-04-18,2012-03-21,2012-05-16,15 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9078260869565218,0.8937823834196891,0.9008042351881054,0.9013057960287065,True,0.3,17750000.0,18050000.0,0,18950000.0,17650000.0,17048.553400485387,-101.4459375896651,-169.07656264944177,0.0,-0.0003381531252988837,hold,20120403
316,2012-04-04,17.95,19.9,16.42,2012-04-18,2012-03-21,2012-05-16,14 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9147632311977717,0.9020100502512564,0.908386640724514,0.908386640724514,True,0.3,19425000.0,18625000.0,0,20400000.0,18500000.0,17149.999338075053,270.52250023910693,0.0,101.44593758966516,-0.0003381531252988837,hold rebalance,20120404
317,2012-04-05,18.45,20.45,16.7,2012-04-18,2012-03-21,2012-05-16,13 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9051490514905149,0.902200488997555,0.903674770244035,0.903569464440715,True,0.3,19625000.0,19225000.0,0,19675000.0,18625000.0,17254.86557606583,104.86623799077739,0.0,104.86623799077739,-0.0002621655949769435,daily rebalance,20120405
318,2012-04-09,19.6,21.45,18.81,2012-04-18,2012-03-21,2012-05-16,9 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9596938775510203,0.9137529137529139,0.9367233956519672,0.928519652116591,True,0.3,21525000.0,21125000.0,0,21525000.0,20025000.0,17351.059948615326,96.19437254949591,0.0,96.19437254949591,-0.00024048593137373977,daily rebalance,20120409
319,2012-04-10,21.15,22.7,20.39,2012-04-18,2012-03-21,2012-05-16,8 days 00:00:00.000000000,28 days 00:00:00.000000000,0.964066193853428,0.9317180616740087,0.9478921277637183,0.9409603851538427,True,0.3,21400000.0,24175000.0,0,24425000.0,20900000.0,17351.059948615326,-674.9886638888906,-674.9886638888906,0.0,-0.0002432391581581588,hold,20120410
320,2012-04-11,20.7,22.35,20.02,2012-04-18,2012-03-21,2012-05-16,7 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9671497584541063,0.9261744966442952,0.9466621275492008,0.936418312096748,True,0.3,22050000.0,23525000.0,0,23700000.0,21900000.0,17351.059948615326,-358.77775828328424,-1033.7664221721748,0.0,-0.0002432391581581588,hold,20120411
321,2012-04-12,18.2,20.0,17.2,2012-04-18,2012-03-21,2012-05-16,6 days 00:00:00.000000000,28 days 00:00:00.000000000,0.945054945054945,0.9099999999999999,0.9275274725274725,0.9175117739403453,True,0.3,23350000.0,20050000.0,0,23450000.0,19950000.0,17351.059948615326,802.6892219219241,-231.0772002502507,0.0,-0.0002432391581581588,hold,20120412
322,2012-04-13,19.95,21.7,19.55,2012-04-18,2012-03-21,2012-05-16,5 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9799498746867169,0.9193548387096774,0.9496523566981971,0.9301753808484344,True,0.3,20250000.0,21325000.0,0,21650000.0,20225000.0,17351.059948615326,-261.4820950200207,-492.55929527027143,0.0,-0.0002432391581581588,hold,20120413
323,2012-04-16,19.85,21.35,19.55,2012-04-18,2012-03-21,2012-05-16,2 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9848866498740554,0.9297423887587822,0.9573145193164188,0.9336812645527304,True,0.3,20325000.0,21025000.0,0,22475000.0,20000000.0,17351.059948615326,-170.26741071071115,-662.8267059809825,0.0,-0.0002432391581581588,hold,20120416
324,2012-04-17,18.2,19.95,18.46,2012-04-18,2012-03-21,2012-05-16,1 days 00:00:00.000000000,28 days 00:00:00.000000000,1.0142857142857145,0.9122807017543859,0.9632832080200502,0.9159237379162192,True,0.3,20025000.0,19675000.0,0,20325000.0,19050000.0,17351.059948615326,85.13370535535557,-577.693000625627,0.0,-0.0002432391581581588,hold,20120417
325,2012-04-18,20.55,22.45,18.64,2012-04-18,2012-03-21,2012-05-16,0 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9070559610705596,0.9153674832962139,0.9112117221833868,0.9153674832962139,True,0.3,20075000.0,19675000.0,0,20300000.0,19250000.0,17351.059948615326,97.29566326326352,-480.39733736236343,0.0,-0.0002432391581581588,hold,20120418
326,2012-04-19,20.4,22.45,18.36,2012-04-18,2012-03-21,2012-05-16,27 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9,0.9086859688195991,0.9043429844097995,0.9003102131721286,True,0.3,19750000.0,20075000.0,0,20800000.0,19100000.0,17351.059948615326,-79.0527264014016,-559.450063763765,0.0,-0.0002432391581581588,hold,20120419
327,2012-04-20,19.7,21.9,17.44,2012-04-18,2012-03-21,2012-05-16,26 days 00:00:00.000000000,28 days 00:00:00.000000000,0.885279187817259,0.8995433789954338,0.8924112834063465,0.8862980586157001,True,0.4,19625000.0,19050000.0,0,19625000.0,18775000.0,17351.059948615326,139.8625159409413,-419.5875478228237,0.0,-0.0002432391581581588,hold,20120420
328,2012-04-23,20.6,22.55,18.97,2012-04-18,2012-03-21,2012-05-16,23 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9208737864077668,0.9135254988913526,0.9171996426495597,0.9195615922084073,True,0.3,20375000.0,19675000.0,0,20875000.0,19625000.0,17351.059948615326,170.26741071071115,-249.32013711211255,0.0,-0.0002432391581581588,hold,20120423
329,2012-04-24,19.75,21.8,18.1,2012-04-18,2012-03-21,2012-05-16,22 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9164556962025318,0.9059633027522935,0.9112094994774127,0.9142073261774808,True,0.3,19575000.0,19150000.0,0,19800000.0,19125000.0,17351.059948615326,103.37664221721748,-145.94349489489508,0.0,-0.0002432391581581588,hold,20120424
330,2012-04-25,18.55,20.8,16.82,2012-04-18,2012-03-21,2012-05-16,21 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9067385444743935,0.8918269230769231,0.8992827337756584,0.9030106391250259,True,0.3,18325000.0,17425000.0,0,18350000.0,17300000.0,17424.031696062775,218.9152423423429,0.0,72.97174744744783,-0.0002432391581581588,hold rebalance,20120425
331,2012-04-26,18.0,20.3,16.24,2012-04-18,2012-03-21,2012-05-16,20 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9022222222222221,0.8866995073891625,0.8944608648056923,0.8977871608413479,True,0.4,17550000.0,16325000.0,0,17700000.0,16100000.0,17788.893898245286,364.8622021825111,0.0,364.8622021825111,-0.00029784669565919273,daily rebalance,20120426
332,2012-04-27,18.05,20.15,16.32,2012-04-18,2012-03-21,2012-05-16,19 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9041551246537396,0.8957816377171217,0.8999683811854307,0.9014636467098267,True,0.3,16400000.0,16450000.0,0,17075000.0,16250000.0,17788.893898245286,-21.693773046640594,-21.693773046640594,0.0,-0.0004338754609328119,hold,20120427
333,2012-04-30,18.45,20.5,17.15,2012-04-18,2012-03-21,2012-05-16,16 days 00:00:00.000000000,28 days 00:00:00.000000000,0.9295392953929539,0.8999999999999999,0.9147696476964768,0.9168795973674022,True,0.3,16725000.0,16700000.0,0,16975000.0,16500000.0,17788.893898245286,10.846886523320297,-10.846886523320297,0.0,-0.0004338754609328119,hold,20120430
