,time,user,vix_mth1,vix_mth2,vix_spot,wa_ratio,market_px,capital,position,log,email_sent
0,20.Mar 2020 08:03:45,ruicheng,60.48,52.8,67.61,1.1184,646.0,30000,0,Close,True
1,20.Mar 2020 08:08:52,ruicheng,60.55,52.9,67.65,1.1178,646.0,30000,0,Close,True
2,20.Mar 2020 08:14:01,ruicheng,60.3,52.65,67.14,1.1141,646.0,30000,0,Close,True
3,20.Mar 2020 08:19:08,ruicheng,59.85,52.65,67.08,1.1211,646.0,30000,0,Close,True
4,20.Mar 2020 08:24:14,ruicheng,60.5,53.52,67.88,1.1222,646.0,30000,0,Close,True
5,20.Mar 2020 08:29:20,ruicheng,61.2,54.05,68.24,1.1154,646.0,30000,0,Close,True
6,20.Mar 2020 08:34:25,ruicheng,60.9,53.8,67.92,1.1156,646.0,30000,0,Close,True
7,20.Mar 2020 08:39:32,ruicheng,61.6,54.36,69.11,1.1221,646.0,30000,0,Close,True
8,20.Mar 2020 08:44:37,ruicheng,61.8,54.55,68.63,1.111,646.0,30000,0,Close,True
9,20.Mar 2020 08:49:43,ruicheng,61.55,54.55,68.85,1.1188,646.0,30000,0,Close,True
10,20.Mar 2020 08:54:49,ruicheng,61.65,54.7,68.83,1.1167,646.0,30000,0,Close,True
11,20.Mar 2020 08:59:56,ruicheng,61.85,54.95,68.75,1.1118,633.01,30000,0,Close,True
12,20.Mar 2020 09:05:10,ruicheng,62.55,54.95,68.9,1.1023,633.01,30000,0,Close,True
13,20.Mar 2020 09:10:26,ruicheng,62.0,55.05,69.2,1.1163,641.5,30000,0,Close,True
14,20.Mar 2020 09:15:41,ruicheng,61.25,54.2,68.55,1.1194,646.0,30000,0,Close,True
15,20.Mar 2020 09:20:57,ruicheng,61.1,54.05,68.79,1.126,659.01,30000,0,Close,True
16,20.Mar 2020 09:26:12,ruicheng,61.8,54.1,68.33,1.1064,669.01,30000,0,Close,True
17,20.Mar 2020 09:31:27,ruicheng,61.4,54.3,68.33,1.1132,576.54,30000,0,Close,True
18,20.Mar 2020 09:36:43,ruicheng,61.05,53.95,68.33,1.1195,574.76,30000,0,Close,True
19,20.Mar 2020 09:41:59,ruicheng,60.15,53.35,68.37,1.1365,658.77,30000,0,Close,True
20,20.Mar 2020 09:47:16,ruicheng,59.55,52.9,66.1,1.1103,667.0,30000,0,Close,True
21,20.Mar 2020 09:52:33,ruicheng,61.9,55.1,67.62,1.093,643.8,30000,0,Close,True
22,20.Mar 2020 09:57:49,ruicheng,63.1,56.4,68.82,1.0912,615.99,30000,0,Close,True
23,20.Mar 2020 10:03:05,ruicheng,62.25,55.65,68.06,1.0938,602.0,30000,0,Close,True
24,20.Mar 2020 10:08:23,ruicheng,61.2,54.75,65.67,1.0739,594.78,30000,0,Close,True
